game_id,Date,Team,B2B,Player,Pos,MP,Opp,Off_PTS,Off_L5_PTS,AVG_PTS_H2H,Def_PTS,Def_L5_PTS,PTS
20230304_ATL_MIA,03/04/2023,ATL,1,Bogdan Bogdanovic,SG,26.1,MIA,5.0,5.0,,18.26923076923077,16.4,13
20230304_DET_CLE,03/04/2023,CLE,0,Caris LeVert,SG,21.58,DET,10.666666666666666,7.8,,15.228571428571428,16.2,11
20230304_TOR_WAS,03/04/2023,TOR,0,Will Barton,SG,12.6,TOR,7.695652173913044,5.8,,15.741935483870968,8.6,3
20230304_ATL_MIA,03/04/2023,MIA,1,Tyler Herro,SG,38.28,ATL,18.866666666666667,17.4,,14.233333333333333,10.6,20
20230304_ATL_MIA,03/04/2023,ATL,0,Garrison Mathews,SG,0.0,SAS,4.434782608695652,5.8,,16.72222222222222,16.0,0
20230304_MIN_SAC,03/04/2023,SAC,1,Terence Davis,SG,6.1,MIN,6.666666666666667,6.2,,15.451612903225806,15.6,2
20230304_PHI_MIL,03/04/2023,PHI,0,De'Anthony Melton,SG,24.0,MIL,10.043478260869565,11.0,,15.11111111111111,11.6,5
20230304_PHI_MIL,03/04/2023,PHI,0,Shake Milton,SG,8.75,MIL,9.73913043478261,21.0,,15.11111111111111,11.6,0
20230304_HOU_SAS,03/04/2023,HOU,0,Josh Christopher,SG,19.23,SAS,2.1739130434782608,3.2,,16.72222222222222,16.0,14
20230304_MIN_SAC,03/04/2023,MIN,1,Austin Rivers,SG,0.0,SAC,1.7272727272727273,4.6,,17.17241379310345,12.4,0
20230304_PHI_MIL,03/04/2023,MIL,0,Grayson Allen,SG,30.13,PHI,10.85,11.8,,14.285714285714286,15.8,20
20230304_DET_CLE,03/04/2023,DET,0,Jaden Ivey,SG,30.37,CLE,14.521739130434783,9.8,,11.4,9.8,10
20230304_PHI_MIL,03/04/2023,PHI,0,Furkan Korkmaz,SG,0.0,MIL,2.909090909090909,7.2,,15.11111111111111,11.6,0
20230304_HOU_SAS,03/04/2023,SAS,0,Romeo Langford,SG,13.12,HOU,4.5,7.8,,14.194444444444445,12.6,3
20230304_HOU_SAS,03/04/2023,SAS,0,Blake Wesley,SG,22.95,HOU,4.0,4.0,,14.194444444444445,12.6,2
20230304_PHI_MIL,03/04/2023,MIL,0,A.J. Green,SG,0.0,PHI,1.0,1.6,,14.285714285714286,15.8,0
20230304_DET_CLE,03/04/2023,DET,0,Rodney McGruder,SG,15.47,CLE,0.6,2.0,,11.4,9.8,2
20230304_ATL_MIA,03/04/2023,ATL,1,De'Andre Hunter,SF,30.3,MIA,14.904761904761903,11.8,,18.27027027027027,26.8,17
20230304_ATL_MIA,03/04/2023,MIA,1,Max Strus,SF,18.38,ATL,15.142857142857142,14.0,,15.466666666666669,17.8,4
20230304_TOR_WAS,03/04/2023,TOR,0,OG Anunoby,SF,39.02,WAS,19.347826086956523,22.2,,15.102564102564102,13.4,6
20230304_ATL_MIA,03/04/2023,MIA,1,Caleb Martin,SF,29.9,ATL,10.73913043478261,16.8,,15.466666666666669,17.8,15
20230304_PHI_MIL,03/04/2023,MIL,0,Khris Middleton,SF,27.37,PHI,17.0,17.0,,14.515151515151516,12.6,6
20230304_TOR_WAS,03/04/2023,TOR,0,Scottie Barnes,SF,35.38,WAS,14.15,15.4,,15.102564102564102,13.4,12
20230304_ATL_MIA,03/04/2023,ATL,1,AJ Griffin,SF,0.0,MIA,7.913043478260869,12.2,,18.27027027027027,26.8,0
20230304_ATL_MIA,03/04/2023,ATL,0,Saddiq Bey,SF,34.8,CLE,14.571428571428571,12.0,,14.297297297297296,6.4,22
20230304_MIN_SAC,03/04/2023,SAC,1,Keegan Murray,SF,19.97,MIN,11.263157894736842,11.0,,14.542857142857144,10.8,0
20230304_ATL_MIA,03/04/2023,MIA,1,Duncan Robinson,SF,0.0,ATL,5.2,2.0,,15.466666666666669,17.8,0
20230304_PHI_MIL,03/04/2023,PHI,0,Tobias Harris,SF,13.28,MIL,15.0,19.2,,12.84375,12.8,3
20230304_MIN_SAC,03/04/2023,MIN,1,Jaden McDaniels,SF,33.95,SAC,10.666666666666666,9.2,,14.083333333333334,11.8,19
20230304_ATL_MIA,03/04/2023,ATL,1,Jalen Johnson,SF,16.27,MIA,4.619047619047619,6.0,,18.27027027027027,26.8,5
20230304_PHI_MIL,03/04/2023,MIL,0,Pat Connaughton,SF,17.2,PHI,6.666666666666667,6.6,,14.515151515151516,12.6,1
20230304_HOU_SAS,03/04/2023,HOU,0,KJ Martin,SF,38.28,SAS,10.869565217391305,8.2,,12.486486486486486,16.6,14
20230304_DET_CLE,03/04/2023,DET,0,Hamidou Diallo,SF,26.58,CLE,6.28,6.6,,14.297297297297296,6.4,14
20230304_DET_CLE,03/04/2023,CLE,0,Cedi Osman,SF,18.58,DET,9.041666666666666,8.6,,12.756756756756756,15.0,5
20230304_PHI_MIL,03/04/2023,MIL,0,MarJon Beauchamp,SF,0.0,PHI,4.157894736842105,0.4,,14.515151515151516,12.6,0
20230304_TOR_WAS,03/04/2023,WAS,0,Corey Kispert,SF,35.18,TOR,9.333333333333334,9.2,,11.77777777777778,14.2,12
20230304_PHI_MIL,03/04/2023,PHI,0,Danuel House Jr.,SF,0.0,MIL,4.727272727272728,7.2,,12.84375,12.8,0
20230304_TOR_WAS,03/04/2023,WAS,0,Deni Avdija,SF,7.33,TOR,7.217391304347826,6.2,,11.77777777777778,14.2,0
20230304_DET_CLE,03/04/2023,CLE,0,Lamar Stevens,SF,22.07,DET,4.2631578947368425,9.4,,12.756756756756756,15.0,8
20230304_DET_CLE,03/04/2023,CLE,0,Isaac Okoro,SF,19.38,DET,4.208333333333333,5.4,,12.756756756756756,15.0,5
20230304_MIN_SAC,03/04/2023,MIN,1,Josh Minott,SF,0.0,SAC,0.5714285714285714,0.8,,14.083333333333334,11.8,0
20230304_DET_CLE,03/04/2023,DET,0,Buddy Boeheim,SF,5.88,CLE,0.0,0.0,,14.297297297297296,6.4,3
20230304_HOU_SAS,03/04/2023,SAS,0,Julian Champagnie,SF,11.57,MIL,0.0,0.0,,12.84375,12.8,6
20230304_ATL_MIA,03/04/2023,MIA,1,Jimmy Butler,PF,33.97,ATL,19.8,14.8,,14.68421052631579,9.8,15
20230304_PHI_MIL,03/04/2023,MIL,0,Giannis Antetokounmpo,PF,35.42,PHI,31.77777777777778,36.2,,13.428571428571429,11.0,34
20230304_MIN_SAC,03/04/2023,SAC,1,Harrison Barnes,PF,37.43,MIN,13.047619047619047,11.6,,14.125,15.0,20
20230304_HOU_SAS,03/04/2023,HOU,0,Jabari Smith Jr.,PF,26.75,SAS,11.636363636363637,12.0,,14.657142857142857,16.0,12
20230304_TOR_WAS,03/04/2023,WAS,0,Kyle Kuzma,PF,41.5,TOR,20.318181818181817,24.6,,13.27027027027027,18.0,16
20230304_ATL_MIA,03/04/2023,ATL,1,John Collins,PF,16.22,MIA,12.318181818181818,11.4,,13.758620689655173,21.0,3
20230304_PHI_MIL,03/04/2023,MIL,0,Bobby Portis,PF,15.9,PHI,13.681818181818182,14.8,,13.428571428571429,11.0,7
20230304_HOU_SAS,03/04/2023,HOU,0,Tari Eason,PF,30.97,SAS,8.391304347826088,7.8,,14.657142857142857,16.0,20
20230304_TOR_WAS,03/04/2023,TOR,0,Pascal Siakam,PF,37.47,WAS,24.15384615384616,21.8,,12.125,16.2,15
20230304_DET_CLE,03/04/2023,CLE,0,Evan Mobley,PF,29.6,DET,15.0,16.8,,12.86046511627907,7.8,16
20230304_DET_CLE,03/04/2023,DET,0,Isaiah Livers,PF,24.58,CLE,5.818181818181818,6.6,,14.16216216216216,10.8,7
20230304_MIN_SAC,03/04/2023,SAC,1,Trey Lyles,PF,19.05,MIN,5.631578947368421,4.2,,14.125,15.0,15
20230304_MIN_SAC,03/04/2023,SAC,1,Chimezie Metu,PF,7.05,MIN,4.619047619047619,6.2,,14.125,15.0,6
20230304_PHI_MIL,03/04/2023,PHI,0,Georges Niang,PF,28.15,MIL,9.652173913043478,9.6,,13.066666666666666,13.0,16
20230304_ATL_MIA,03/04/2023,MIA,0,Kevin Love,PF,18.1,DET,10.444444444444445,6.0,,12.86046511627907,7.8,6
20230304_TOR_WAS,03/04/2023,TOR,0,Chris Boucher,PF,15.53,WAS,11.36842105263158,8.8,,12.125,16.2,9
20230304_ATL_MIA,03/04/2023,MIA,1,Haywood Highsmith,PF,0.0,ATL,2.391304347826087,5.8,,14.68421052631579,9.8,0
20230304_HOU_SAS,03/04/2023,SAS,0,Jeremy Sochan,PF,29.25,HOU,8.05,9.2,,12.675675675675675,7.8,14
20230304_MIN_SAC,03/04/2023,MIN,1,Taurean Prince,PF,18.38,SAC,7.888888888888889,8.8,,12.785714285714286,6.6,8
20230304_DET_CLE,03/04/2023,CLE,0,Dean Wade,PF,13.7,DET,6.352941176470588,4.8,,12.86046511627907,7.8,0
20230304_HOU_SAS,03/04/2023,SAS,0,Keita Bates-Diop,PF,30.13,HOU,7.565217391304348,8.6,,12.675675675675675,7.8,11
20230304_MIN_SAC,03/04/2023,MIN,1,Kyle Anderson,PF,35.77,SAC,6.105263157894737,6.8,,12.785714285714286,6.6,18
20230304_PHI_MIL,03/04/2023,PHI,0,P.J. Tucker,PF,19.45,MIL,3.4782608695652173,1.8,,13.066666666666666,13.0,2
20230304_TOR_WAS,03/04/2023,WAS,0,Anthony Gill,PF,6.87,TOR,2.8260869565217392,2.6,,13.27027027027027,18.0,4
20230304_TOR_WAS,03/04/2023,TOR,0,Thaddeus Young,PF,6.2,WAS,4.739130434782608,4.8,,12.125,16.2,2
20230304_PHI_MIL,03/04/2023,MIL,0,Thanasis Antetokounmpo,PF,0.0,PHI,0.0909090909090909,0.4,,13.428571428571429,11.0,0
20230304_HOU_SAS,03/04/2023,SAS,0,Dominick Barlow,PF,15.07,HOU,2.6666666666666665,2.6666666666666665,,12.675675675675675,7.8,0
20230304_HOU_SAS,03/04/2023,HOU,0,Alperen Sengun,C,27.58,SAS,15.2,16.4,,15.642857142857142,18.6,16
20230304_ATL_MIA,03/04/2023,MIA,1,Bam Adebayo,C,35.53,ATL,19.17391304347826,27.2,,14.2,20.8,30
20230304_TOR_WAS,03/04/2023,WAS,0,Kristaps Porzingis,C,39.85,TOR,21.59090909090909,25.6,,13.076923076923077,11.2,22
20230304_ATL_MIA,03/04/2023,ATL,0,Bruno Fernando,C,0.0,SAS,5.714285714285714,5.8,,15.642857142857142,18.6,0
20230304_PHI_MIL,03/04/2023,MIL,0,Brook Lopez,C,33.25,PHI,15.272727272727272,11.4,,13.074074074074074,11.8,26
20230304_PHI_MIL,03/04/2023,PHI,0,Joel Embiid,C,37.1,MIL,27.705882352941178,29.6,,12.444444444444445,20.2,31
20230304_TOR_WAS,03/04/2023,TOR,0,Precious Achiuwa,C,18.62,WAS,8.75,9.2,,13.5,13.8,4
20230304_PHI_MIL,03/04/2023,PHI,1,Dewayne Dedmon,C,0.0,ATL,6.9,8.6,,14.2,20.8,0
20230304_HOU_SAS,03/04/2023,HOU,0,Usman Garuba,C,9.17,SAS,3.695652173913044,2.2,,15.642857142857142,18.6,11
20230304_DET_CLE,03/04/2023,CLE,0,Jarrett Allen,C,25.78,DET,12.052631578947368,6.6,,12.909090909090908,12.8,15
20230304_MIN_SAC,03/04/2023,MIN,1,Rudy Gobert,C,31.07,SAC,13.19047619047619,12.0,,12.178571428571429,12.0,13
20230304_DET_CLE,03/04/2023,DET,0,Marvin Bagley III,C,34.08,CLE,12.916666666666666,14.4,,12.392857142857142,12.0,20
20230304_MIN_SAC,03/04/2023,SAC,1,Domantas Sabonis,C,32.75,MIN,17.0,17.0,,11.423076923076923,13.8,24
20230304_TOR_WAS,03/04/2023,TOR,0,Jakob Poeltl,C,24.35,HOU,12.85,11.2,,12.074074074074074,10.0,14
20230304_TOR_WAS,03/04/2023,WAS,0,Daniel Gafford,C,24.27,TOR,5.304347826086956,6.0,,13.076923076923077,11.2,9
20230304_HOU_SAS,03/04/2023,SAS,0,Zach Collins,C,29.5,HOU,7.928571428571429,7.2,,12.074074074074074,10.0,14
20230304_ATL_MIA,03/04/2023,ATL,1,Clint Capela,C,24.93,MIA,10.954545454545457,10.6,,11.5,11.2,16
20230304_HOU_SAS,03/04/2023,HOU,0,Boban Marjanovic,C,11.25,SAS,0.4347826086956521,0.6,,15.642857142857142,18.6,4
20230304_MIN_SAC,03/04/2023,MIN,1,Naz Reid,C,16.93,SAC,6.428571428571429,8.2,,12.178571428571429,12.0,10
20230304_ATL_MIA,03/04/2023,ATL,1,Onyeka Okongwu,C,23.07,MIA,7.636363636363637,6.8,,11.5,11.2,15
20230304_PHI_MIL,03/04/2023,PHI,0,Montrezl Harrell,C,0.0,MIL,4.478260869565218,5.0,,12.444444444444445,20.2,0
20230304_HOU_SAS,03/04/2023,SAS,0,Charles Bassey,C,18.5,HOU,5.2,3.6,,12.074074074074074,10.0,14
20230304_DET_CLE,03/04/2023,CLE,0,Robin Lopez,C,0.0,DET,2.652173913043478,3.0,,12.909090909090908,12.8,0
20230304_PHI_MIL,03/04/2023,PHI,0,Paul Reed,C,9.47,MIL,2.869565217391304,6.2,,12.444444444444445,20.2,4
20230304_TOR_WAS,03/04/2023,WAS,0,Taj Gibson,C,0.0,TOR,1.5714285714285714,2.4,,13.076923076923077,11.2,0
20230304_ATL_MIA,03/04/2023,MIA,1,Udonis Haslem,C,0.0,ATL,0.1666666666666666,0.0,,14.2,20.8,0
20230304_HOU_SAS,03/04/2023,SAS,0,Sandro Mamukelashvili,C,16.18,PHI,1.3529411764705883,2.2,,13.074074074074074,11.8,6
20230304_HOU_SAS,03/04/2023,SAS,0,Gorgui Dieng,C,0.0,HOU,1.7916666666666667,1.0,,12.074074074074074,10.0,0
20230304_HOU_SAS,03/04/2023,HOU,1,Frank Kaminsky,C,0.0,MIA,0.9130434782608696,1.6,,11.5,11.2,0
20230304_MIN_SAC,03/04/2023,MIN,1,Nathan Knight,C,0.0,SAC,0.217391304347826,0.4,,12.178571428571429,12.0,0
20230304_MIN_SAC,03/04/2023,SAC,1,Alex Len,C,0.33,MIN,0.5238095238095238,1.2,,11.423076923076923,13.8,0
20230305_UTA_OKC,03/05/2023,OKC,0,Shai Gilgeous-Alexander,PG,36.93,UTA,29.727272727272727,31.4,,17.794117647058822,14.2,38
20230305_GSW_LAL,03/05/2023,GSW,0,Stephen Curry,PG,32.03,LAL,30.77272727272728,27.8,,17.11111111111111,18.8,27
20230305_PHO_DAL,03/05/2023,DAL,0,Kyrie Irving,SG,36.67,CHO,24.41176470588235,22.8,,17.76923076923077,15.4,30
20230305_PHO_DAL,03/05/2023,DAL,0,Luka Doncic,PG,35.42,PHO,33.38095238095238,31.4,,16.482758620689655,11.4,34
20230305_GSW_LAL,03/05/2023,GSW,0,Jordan Poole,PG,28.32,LAL,16.708333333333332,20.6,,17.11111111111111,18.8,10
20230305_POR_ORL,03/05/2023,POR,0,Damian Lillard,PG,36.65,ORL,13.761904761904765,0.0,,18.41379310344828,16.2,41
20230305_MIL_WAS,03/05/2023,MIL,1,Jrue Holiday,PG,33.62,WAS,18.352941176470587,17.8,,16.51851851851852,16.4,19
20230305_MEM_LAC,03/05/2023,LAC,0,Russell Westbrook,PG,34.12,GSW,15.0,12.6,,16.433333333333334,16.6,9
20230305_UTA_OKC,03/05/2023,OKC,0,Tre Mann,PG,0.0,UTA,9.45,7.6,,17.794117647058822,14.2,0
20230305_NYK_BOS,03/05/2023,BOS,0,Marcus Smart,PG,39.27,NYK,11.80952380952381,13.6,,16.677419354838708,16.6,13
20230305_IND_CHI,03/05/2023,IND,0,Tyrese Haliburton,PG,34.03,CHI,19.09090909090909,16.6,,14.551724137931034,20.8,29
20230305_PHO_DAL,03/05/2023,PHO,0,Cameron Payne,PG,14.87,DAL,13.0,9.8,,15.935483870967742,18.4,6
20230305_MEM_LAC,03/05/2023,MEM,0,Tyus Jones,PG,36.48,LAC,9.652173913043478,6.4,,16.666666666666668,17.0,25
20230305_MIL_WAS,03/05/2023,MIL,1,Jevon Carter,PG,22.4,WAS,8.909090909090908,9.8,,16.51851851851852,16.4,20
20230305_SAS_HOU,03/05/2023,HOU,1,Kevin Porter Jr.,PG,31.62,SAS,18.818181818181817,17.2,,14.0,9.0,19
20230305_GSW_LAL,03/05/2023,LAL,0,Dennis Schroder,PG,33.27,GSW,8.428571428571429,8.8,,16.433333333333334,16.6,11
20230305_CHO_BRK,03/05/2023,BRK,0,Patty Mills,PG,0.0,CHO,3.64,0.0,,17.76923076923077,15.4,0
20230305_POR_ORL,03/05/2023,ORL,0,Cole Anthony,PG,23.9,POR,13.0,13.0,,14.0,12.2,5
20230305_MIL_WAS,03/05/2023,WAS,1,Delon Wright,PG,29.17,MIL,6.5,6.5,,16.48,16.8,10
20230305_IND_CHI,03/05/2023,IND,1,George Hill,SG,0.0,WAS,5.227272727272728,4.6,,16.51851851851852,16.4,0
20230305_NYK_BOS,03/05/2023,NYK,0,Derrick Rose,PG,0.0,BOS,6.136363636363637,3.8,,16.258064516129032,13.0,0
20230305_CHO_BRK,03/05/2023,CHO,0,Dennis Smith Jr.,PG,27.03,BRK,8.235294117647058,4.0,,15.142857142857142,8.0,15
20230305_NYK_BOS,03/05/2023,BOS,0,Payton Pritchard,PG,0.0,NYK,3.125,3.0,,16.677419354838708,16.6,0
20230305_PHO_DAL,03/05/2023,PHO,0,Chris Paul,PG,33.0,DAL,5.277777777777778,0.0,,15.935483870967742,18.4,11
20230305_MIL_WAS,03/05/2023,WAS,1,Jordan Goodwin,PG,19.42,MIL,4.818181818181818,6.8,,16.48,16.8,3
20230305_IND_CHI,03/05/2023,CHI,0,Alex Caruso,PG,26.75,IND,5.636363636363637,6.6,,14.633333333333333,15.4,10
20230305_MEM_LAC,03/05/2023,MEM,0,Kennedy Chandler,PG,0.0,LAC,0.8695652173913043,0.0,,16.666666666666668,17.0,0
20230305_POR_ORL,03/05/2023,ORL,0,Markelle Fultz,PG,34.88,POR,8.333333333333334,8.333333333333334,,14.0,12.2,15
20230305_IND_CHI,03/05/2023,IND,0,T.J. McConnell,PG,16.45,CHI,5.5,8.0,,14.551724137931034,20.8,9
20230305_NYK_BOS,03/05/2023,NYK,0,Miles McBride,PG,8.35,BOS,0.875,0.6,,16.258064516129032,13.0,0
20230305_SAS_HOU,03/05/2023,HOU,1,Daishen Nix,PG,0.0,SAS,3.3181818181818183,4.6,,14.0,9.0,0
20230305_SAS_HOU,03/05/2023,HOU,1,TyTy Washington Jr.,PG,6.7,SAS,0.3333333333333333,0.3333333333333333,,14.0,9.0,5
20230305_SAS_HOU,03/05/2023,HOU,1,Jalen Green,SG,27.2,SAS,21.347826086956523,20.8,,16.72222222222222,16.0,31
20230305_NYK_BOS,03/05/2023,NYK,0,RJ Barrett,SG,50.13,BOS,18.375,18.4,,17.757575757575758,13.2,29
20230305_MIL_WAS,03/05/2023,WAS,1,Bradley Beal,SG,35.02,MIL,24.11764705882353,27.6,,15.11111111111111,11.6,33
20230305_IND_CHI,03/05/2023,CHI,0,Zach LaVine,SG,38.22,IND,20.944444444444443,21.4,,15.13888888888889,14.8,42
20230305_UTA_OKC,03/05/2023,UTA,0,Jordan Clarkson,SG,33.85,OKC,19.692307692307693,21.2,,15.18421052631579,18.6,18
20230305_MEM_LAC,03/05/2023,LAC,1,Eric Gordon,SG,33.0,SAS,12.210526315789474,10.4,,16.72222222222222,16.0,17
20230305_CHO_BRK,03/05/2023,CHO,0,Terry Rozier,SG,36.58,BRK,19.875,19.0,,14.974358974358974,13.0,16
20230305_POR_ORL,03/05/2023,ORL,0,Jalen Suggs,SG,35.25,POR,12.357142857142858,13.4,,15.7,11.4,15
20230305_NYK_BOS,03/05/2023,BOS,0,Derrick White,SG,32.23,NYK,10.833333333333334,12.2,,15.866666666666667,19.2,12
20230305_MEM_LAC,03/05/2023,MEM,0,Desmond Bane,SG,35.38,LAC,24.666666666666668,24.4,,14.157894736842104,18.8,30
20230305_NYK_BOS,03/05/2023,NYK,0,Immanuel Quickley,SG,55.1,BOS,10.041666666666666,12.0,,17.757575757575758,13.2,38
20230305_UTA_OKC,03/05/2023,OKC,0,Jalen Williams,SG,33.98,UTA,10.736842105263158,13.0,,15.80952380952381,18.0,32
20230305_GSW_LAL,03/05/2023,LAL,0,Malik Beasley,SG,30.83,OKC,13.26923076923077,9.4,,15.18421052631579,18.6,12
20230305_SAS_HOU,03/05/2023,SAS,1,Devin Vassell,SG,28.93,HOU,20.526315789473685,20.4,,14.194444444444445,12.6,13
20230305_PHO_DAL,03/05/2023,PHO,0,Devin Booker,SG,39.95,DAL,29.13043478260869,36.6,,12.875,14.2,36
20230305_MIL_WAS,03/05/2023,MIL,1,Grayson Allen,SG,31.2,WAS,10.85,11.8,,14.970588235294118,8.2,11
20230305_IND_CHI,03/05/2023,CHI,0,Ayo Dosunmu,SG,15.15,IND,10.571428571428571,8.6,,15.13888888888889,14.8,5
20230305_POR_ORL,03/05/2023,POR,0,Shaedon Sharpe,SG,20.43,ORL,8.136363636363637,6.4,,15.914285714285716,14.8,8
20230305_PHO_DAL,03/05/2023,PHO,0,Terrence Ross,SG,12.88,POR,8.772727272727273,8.2,,15.7,11.4,0
20230305_GSW_LAL,03/05/2023,LAL,0,Lonnie Walker IV,SG,15.4,GSW,15.63157894736842,12.0,,14.071428571428571,12.4,7
20230305_IND_CHI,03/05/2023,IND,0,Bennedict Mathurin,SG,33.9,CHI,18.863636363636363,17.2,,13.48148148148148,18.8,17
20230305_CHO_BRK,03/05/2023,BRK,0,Spencer Dinwiddie,PG,39.17,PHO,16.272727272727273,14.0,,13.64102564102564,13.2,24
20230305_CHO_BRK,03/05/2023,BRK,0,Seth Curry,SG,16.17,CHO,8.933333333333334,7.6,,14.5625,17.4,2
20230305_NYK_BOS,03/05/2023,NYK,0,Quentin Grimes,SG,25.12,BOS,4.9375,8.2,,17.757575757575758,13.2,4
20230305_GSW_LAL,03/05/2023,LAL,0,Austin Reaves,SG,27.65,GSW,10.666666666666666,13.2,,14.071428571428571,12.4,16
20230305_IND_CHI,03/05/2023,CHI,0,Coby White,SG,20.55,IND,7.5,7.8,,15.13888888888889,14.8,7
20230305_UTA_OKC,03/05/2023,UTA,0,Talen Horton-Tucker,SG,24.45,OKC,6.923076923076923,4.2,,15.18421052631579,18.6,11
20230305_UTA_OKC,03/05/2023,OKC,0,Aaron Wiggins,SG,14.68,UTA,4.434782608695652,3.4,,15.80952380952381,18.0,1
20230305_MEM_LAC,03/05/2023,LAC,0,Terance Mann,SG,18.42,MEM,8.166666666666666,11.8,,13.829268292682928,15.2,7
20230305_NYK_BOS,03/05/2023,NYK,0,Evan Fournier,SG,0.0,BOS,3.75,0.0,,17.757575757575758,13.2,0
20230305_PHO_DAL,03/05/2023,PHO,0,Damion Lee,SG,5.87,DAL,8.217391304347826,10.0,,12.875,14.2,3
20230305_UTA_OKC,03/05/2023,OKC,0,Isaiah Joe,SG,25.7,UTA,3.761904761904762,3.8,,15.80952380952381,18.0,6
20230305_GSW_LAL,03/05/2023,GSW,0,Donte DiVincenzo,SG,37.02,LAL,4.6875,5.6,,14.710526315789474,16.2,11
20230305_MEM_LAC,03/05/2023,MEM,0,Luke Kennard,SG,28.8,MEM,6.352941176470588,1.6,,13.829268292682928,15.2,15
20230305_PHO_DAL,03/05/2023,DAL,0,Josh Green,SG,28.3,PHO,6.818181818181818,8.0,,13.64102564102564,13.2,0
20230305_CHO_BRK,03/05/2023,BRK,0,Cam Thomas,SG,6.73,CHO,4.84,4.0,,14.5625,17.4,4
20230305_POR_ORL,03/05/2023,POR,0,Keon Johnson,SG,0.0,ORL,2.8,0.0,,15.914285714285716,14.8,0
20230305_SAS_HOU,03/05/2023,HOU,1,Josh Christopher,SG,19.92,SAS,2.1739130434782608,3.2,,16.72222222222222,16.0,8
20230305_MIL_WAS,03/05/2023,WAS,0,Kendrick Nunn,SG,10.35,GSW,4.9523809523809526,5.0,,14.071428571428571,12.4,3
20230305_IND_CHI,03/05/2023,IND,0,Andrew Nembhard,SG,19.52,CHI,5.681818181818182,6.2,,13.48148148148148,18.8,4
20230305_UTA_OKC,03/05/2023,OKC,0,Lindy Waters III,SG,0.9,UTA,2.555555555555556,4.0,,15.80952380952381,18.0,0
20230305_GSW_LAL,03/05/2023,GSW,0,Moses Moody,SG,0.0,LAL,4.166666666666667,2.2,,14.710526315789474,16.2,0
20230305_SAS_HOU,03/05/2023,SAS,1,Blake Wesley,SG,19.02,HOU,4.0,4.0,,14.194444444444445,12.6,7
20230305_SAS_HOU,03/05/2023,SAS,1,Malaki Branham,SG,29.02,HOU,3.625,6.2,,14.194444444444445,12.6,13
20230305_CHO_BRK,03/05/2023,CHO,0,Bryce McGowens,SG,20.07,BRK,1.6,3.2,,14.974358974358974,13.0,5
20230305_UTA_OKC,03/05/2023,UTA,0,Ochai Agbaji,SG,30.72,OKC,1.25,1.0,,15.18421052631579,18.6,14
20230305_IND_CHI,03/05/2023,CHI,0,Patrick Beverley,PG,32.28,GSW,3.5,2.4,,14.071428571428571,12.4,5
20230305_MIL_WAS,03/05/2023,MIL,1,A.J. Green,SG,5.58,WAS,1.0,1.6,,14.970588235294118,8.2,0
20230305_IND_CHI,03/05/2023,CHI,0,Dalen Terry,SG,0.0,IND,0.4761904761904761,0.0,,15.13888888888889,14.8,0
20230305_GSW_LAL,03/05/2023,LAL,0,Max Christie,SG,0.0,GSW,1.5555555555555556,0.6,,14.071428571428571,12.4,0
20230305_UTA_OKC,03/05/2023,UTA,0,Johnny Juzang,SG,12.08,OKC,0.0,0.0,,15.18421052631579,18.6,11
20230305_PHO_DAL,03/05/2023,PHO,0,Josh Okogie,SG,21.78,DAL,1.5217391304347827,1.8,,12.875,14.2,9
20230305_PHO_DAL,03/05/2023,DAL,0,Frank Ntilikina,SG,8.67,PHO,0.5,0.0,,13.64102564102564,13.2,2
20230305_PHO_DAL,03/05/2023,DAL,0,Jaden Hardy,SG,0.0,PHO,0.3571428571428571,1.0,,13.64102564102564,13.2,0
20230305_PHO_DAL,03/05/2023,DAL,0,Theo Pinson,SG,0.0,PHO,0.1818181818181818,0.0,,13.64102564102564,13.2,0
20230305_SAS_HOU,03/05/2023,SAS,1,Keldon Johnson,SF,26.93,HOU,19.47826086956522,20.4,,17.666666666666668,19.2,8
20230305_NYK_BOS,03/05/2023,BOS,0,Jayson Tatum,SF,48.95,NYK,30.73913043478261,31.4,,14.735294117647058,13.2,40
20230305_NYK_BOS,03/05/2023,BOS,0,Jaylen Brown,SF,47.38,NYK,25.782608695652176,31.6,,14.735294117647058,13.2,29
20230305_CHO_BRK,03/05/2023,CHO,0,Kelly Oubre Jr.,SF,35.27,BRK,19.782608695652176,21.2,,14.81081081081081,21.8,17
20230305_IND_CHI,03/05/2023,IND,0,Buddy Hield,SF,25.67,CHI,16.636363636363637,14.8,,15.142857142857142,17.2,9
20230305_CHO_BRK,03/05/2023,CHO,0,Gordon Hayward,SF,34.98,BRK,16.272727272727273,11.8,,14.81081081081081,21.8,12
20230305_MEM_LAC,03/05/2023,LAC,0,Paul George,SF,35.08,MEM,23.625,19.8,,13.1875,16.4,42
20230305_IND_CHI,03/05/2023,CHI,0,DeMar DeRozan,SF,37.83,IND,25.818181818181817,27.4,,12.212121212121213,8.6,23
20230305_GSW_LAL,03/05/2023,GSW,0,Klay Thompson,SF,32.12,LAL,16.6,18.0,,13.413793103448276,16.4,22
20230305_CHO_BRK,03/05/2023,BRK,0,Mikal Bridges,SG,40.97,DAL,16.130434782608695,15.8,,13.65625,16.8,33
20230305_IND_CHI,03/05/2023,IND,0,Chris Duarte,SF,22.42,CHI,8.88888888888889,10.6,,15.142857142857142,17.2,15
