Date,Team,B2B,Player,Opp,Off_PTS,Off_L5_PTS,AVG_PTS_H2H,Def_PTS,Def_L5_PTS
10/19/2022,CLE,0,Jarrett Allen,TOR,13.0,13.0,,13.0,13.0
10/19/2022,SAC,0,Domantas Sabonis,POR,13.0,13.0,,13.0,13.0
10/19/2022,WAS,0,Daniel Gafford,IND,12.0,12.0,,15.0,15.0
10/19/2022,BRK,0,Nic Claxton,NOP,13.0,13.0,,8.5,8.5
10/19/2022,MIA,0,Bam Adebayo,CHI,12.0,12.0,,12.0,12.0
10/19/2022,UTA,0,Walker Kessler,DEN,12.0,12.0,,12.0,12.0
10/19/2022,PHO,0,Jock Landale,DAL,7.0,7.0,,18.0,18.0
10/19/2022,CHI,0,Andre Drummond,MIA,9.0,9.0,,15.0,15.0
10/19/2022,ATL,0,Onyeka Okongwu,HOU,13.0,13.0,,7.5,7.5
10/19/2022,MIA,0,Dewayne Dedmon,CHI,11.0,11.0,,12.0,12.0
10/19/2022,DAL,0,JaVale McGee,PHO,3.0,3.0,,25.0,25.0
10/19/2022,NYK,0,Mitchell Robinson,MEM,4.0,4.0,,16.0,16.0
10/19/2022,ORL,0,Wendell Carter Jr.,DET,11.0,11.0,,11.0,11.0
10/19/2022,UTA,0,Kelly Olynyk,DEN,8.0,8.0,,12.0,12.0
10/19/2022,NOP,0,Larry Nance Jr.,BRK,8.0,8.0,,11.5,11.5
10/19/2022,IND,0,Isaiah Jackson,WAS,3.0,3.0,,16.0,16.0
10/19/2022,SAS,0,Gorgui Dieng,CHO,5.0,5.0,,14.0,14.0
10/19/2022,CHO,0,Kai Jones,SAS,3.0,3.0,,15.5,15.5
10/19/2022,POR,0,Jusuf Nurkic,SAC,8.0,8.0,,8.0,8.0
10/19/2022,DEN,0,DeAndre Jordan,UTA,0.0,0.0,,27.0,27.0
10/19/2022,HOU,0,Bruno Fernando,ATL,7.0,7.0,,11.0,11.0
10/19/2022,DAL,0,Dwight Powell,PHO,0.0,0.0,,25.0,25.0
10/19/2022,CHO,0,Mark Williams,SAS,2.0,2.0,,15.5,15.5
10/19/2022,MIN,0,Naz Reid,OKC,0.0,0.0,,23.0,23.0
10/19/2022,MIN,0,Nathan Knight,OKC,0.0,0.0,,23.0,23.0
10/19/2022,PHO,0,Bismack Biyombo,DAL,0.0,0.0,,18.0,18.0
10/19/2022,NYK,0,Jericho Sims,MEM,0.0,0.0,,16.0,16.0
10/19/2022,BRK,0,Day'Ron Sharpe,NOP,4.0,4.0,,8.5,8.5
10/19/2022,IND,0,Goga Bitadze,WAS,0.0,0.0,,16.0,16.0
10/19/2022,SAC,0,Richaun Holmes,POR,2.0,2.0,,13.0,13.0
10/19/2022,CHI,0,Tony Bradley,MIA,0.0,0.0,,15.0,15.0
10/19/2022,CHI,0,Marko Simonovic,MIA,0.0,0.0,,15.0,15.0
10/19/2022,WAS,0,Taj Gibson,IND,0.0,0.0,,15.0,15.0
10/19/2022,SAS,0,Zach Collins,CHO,1.0,1.0,,14.0,14.0
10/19/2022,DET,0,Nerlens Noel,ORL,0.0,0.0,,14.0,14.0
10/19/2022,MEM,0,Xavier Tillman Sr.,NYK,4.0,4.0,,3.0,3.0
10/19/2022,CLE,0,Robin Lopez,TOR,0.0,0.0,,13.0,13.0
10/19/2022,SAC,0,Alex Len,POR,0.0,0.0,,13.0,13.0
10/19/2022,MEM,0,Steven Adams,NYK,3.0,3.0,,3.0,3.0
10/19/2022,MIA,0,Udonis Haslem,CHI,0.0,0.0,,12.0,12.0
10/19/2022,NOP,0,Willy Hernangomez,BRK,0.0,0.0,,11.5,11.5
10/19/2022,ATL,0,Clint Capela,HOU,2.0,2.0,,7.5,7.5
10/19/2022,HOU,0,Boban Marjanovic,ATL,0.0,0.0,,11.0,11.0
10/19/2022,ORL,0,Mo Bamba,DET,0.0,0.0,,11.0,11.0
10/19/2022,HOU,0,Usman Garuba,ATL,0.0,0.0,,11.0,11.0
10/19/2022,POR,0,Drew Eubanks,SAC,0.0,0.0,,8.0,8.0
10/19/2022,ATL,0,Frank Kaminsky,HOU,0.0,0.0,,7.5,7.5
10/20/2022,PHI,0,James Harden,MIL,33.0,33.0,,31.0,31.0
10/20/2022,LAC,0,John Wall,LAL,15.0,15.0,,17.0,17.0
10/20/2022,LAC,0,Reggie Jackson,LAL,8.0,8.0,,17.0,17.0
10/20/2022,LAC,0,Jason Preston,LAL,0.0,0.0,,17.0,17.0
10/20/2022,MIL,0,Jrue Holiday,PHI,6.0,6.0,,9.0,9.0
10/20/2022,MIL,0,Jevon Carter,PHI,5.0,5.0,,9.0,9.0
10/20/2022,LAL,0,Russell Westbrook,LAC,10.5,10.5,,2.0,2.0
10/20/2022,MIL,0,George Hill,PHI,4.0,4.0,,9.0,9.0
10/20/2022,LAL,0,Scotty Pippen Jr.,LAC,1.0,1.0,,2.0,2.0
10/20/2022,PHI,0,Tyrese Maxey,MIL,18.0,18.0,,12.0,12.0
10/20/2022,LAL,0,Lonnie Walker IV,LAC,15.5,15.5,,11.666666666666666,11.666666666666666
10/20/2022,PHI,0,De'Anthony Melton,MIL,7.0,7.0,,12.0,12.0
10/20/2022,LAC,0,Luke Kennard,LAL,11.0,11.0,,9.333333333333334,9.333333333333334
10/20/2022,MIL,0,Grayson Allen,PHI,12.0,12.0,,7.0,7.0
10/20/2022,LAC,0,Norman Powell,LAL,9.0,9.0,,9.333333333333334,9.333333333333334
10/20/2022,LAL,0,Kendrick Nunn,LAC,6.5,6.5,,11.666666666666666,11.666666666666666
10/20/2022,LAL,0,Patrick Beverley,LAC,4.0,4.0,,11.666666666666666,11.666666666666666
10/20/2022,LAL,0,Austin Reaves,LAC,3.5,3.5,,11.666666666666666,11.666666666666666
10/20/2022,LAL,0,Max Christie,LAC,1.5,1.5,,11.666666666666666,11.666666666666666
10/20/2022,PHI,0,Jaden Springer,MIL,0.0,0.0,,12.0,12.0
10/20/2022,PHI,0,Furkan Korkmaz,MIL,0.0,0.0,,12.0,12.0
10/20/2022,PHI,0,Shake Milton,MIL,0.0,0.0,,12.0,12.0
10/20/2022,LAC,0,Terance Mann,LAL,0.0,0.0,,9.333333333333334,9.333333333333334
10/20/2022,MIL,0,A.J. Green,PHI,0.0,0.0,,7.0,7.0
10/20/2022,MIL,0,Wesley Matthews,PHI,8.0,8.0,,26.0,26.0
10/20/2022,MIL,0,Jordan Nwora,PHI,6.0,6.0,,26.0,26.0
10/20/2022,MIL,0,MarJon Beauchamp,PHI,0.0,0.0,,26.0,26.0
10/20/2022,LAC,0,Paul George,LAL,15.0,15.0,,16.75,16.75
10/20/2022,LAC,0,Kawhi Leonard,LAL,14.0,14.0,,16.75,16.75
10/20/2022,LAC,0,Amir Coffey,LAL,0.0,0.0,,16.75,16.75
10/20/2022,LAC,0,Brandon Boston Jr.,LAL,0.0,0.0,,16.75,16.75
10/20/2022,PHI,0,Tobias Harris,MIL,13.5,13.5,,6.5,6.5
10/20/2022,LAL,0,Matt Ryan,LAC,4.0,4.0,,8.0,8.0
10/20/2022,LAL,0,Juan Toscano-Anderson,LAC,4.0,4.0,,8.0,8.0
10/20/2022,PHI,0,Danuel House Jr.,MIL,2.5,2.5,,6.5,6.5
10/20/2022,PHI,0,Matisse Thybulle,MIL,0.0,0.0,,6.5,6.5
10/20/2022,LAL,0,LeBron James,LAC,25.5,25.5,,20.0,20.0
10/20/2022,MIL,0,Giannis Antetokounmpo,PHI,21.0,21.0,,15.666666666666666,15.666666666666666
10/20/2022,MIL,0,Bobby Portis,PHI,11.0,11.0,,15.666666666666666,15.666666666666666
10/20/2022,MIL,0,Thanasis Antetokounmpo,PHI,0.0,0.0,,15.666666666666666,15.666666666666666
10/20/2022,LAC,0,Marcus Morris,LAL,14.0,14.0,,8.666666666666666,8.666666666666666
10/20/2022,LAC,0,Robert Covington,LAL,2.0,2.0,,8.666666666666666,8.666666666666666
10/20/2022,LAC,0,Nicolas Batum,LAL,1.0,1.0,,8.666666666666666,8.666666666666666
10/20/2022,PHI,0,P.J. Tucker,MIL,5.5,5.5,,5.0,5.0
10/20/2022,PHI,0,Georges Niang,MIL,1.5,1.5,,5.0,5.0
10/20/2022,LAL,0,Anthony Davis,LAC,26.0,26.0,,25.0,25.0
10/20/2022,LAL,0,Damian Jones,LAC,1.0,1.0,,25.0,25.0
10/20/2022,LAL,0,Wenyen Gabriel,LAC,0.0,0.0,,25.0,25.0
10/20/2022,PHI,0,Joel Embiid,MIL,20.5,20.5,,15.0,15.0
10/20/2022,PHI,0,Montrezl Harrell,MIL,1.0,1.0,,15.0,15.0
10/20/2022,PHI,0,Paul Reed,MIL,0.0,0.0,,15.0,15.0
10/20/2022,LAC,0,Ivica Zubac,LAL,14.0,14.0,,10.5,10.5
10/20/2022,MIL,0,Brook Lopez,PHI,17.0,17.0,,8.333333333333334,8.333333333333334
10/20/2022,LAC,0,Moses Brown,LAL,0.0,0.0,,10.5,10.5
10/20/2022,MIL,0,Sandro Mamukelashvili,PHI,0.0,0.0,,8.333333333333334,8.333333333333334
10/20/2022,MIL,0,Serge Ibaka,PHI,0.0,0.0,,8.333333333333334,8.333333333333334
10/21/2022,POR,0,Damian Lillard,PHO,30.5,30.5,,38.0,38.0
10/21/2022,MEM,0,Ja Morant,HOU,41.5,41.5,,22.0,22.0
10/21/2022,ATL,0,Trae Young,ORL,24.0,24.0,,21.5,21.5
10/21/2022,GSW,0,Stephen Curry,DEN,33.5,33.5,,18.5,18.5
10/21/2022,IND,0,Tyrese Haliburton,SAS,26.5,26.5,,19.5,19.5
10/21/2022,DET,0,Cade Cunningham,NYK,16.5,16.5,,21.33333333333333,21.33333333333333
10/21/2022,BRK,0,Kyrie Irving,TOR,22.5,22.5,,18.0,18.0
10/21/2022,MEM,0,Tyus Jones,HOU,13.0,13.0,,22.0,22.0
10/21/2022,TOR,0,Fred VanVleet,BRK,16.5,16.5,,19.5,19.5
10/21/2022,ORL,0,Cole Anthony,ATL,12.5,12.5,,23.0,23.0
10/21/2022,MIN,0,D'Angelo Russell,UTA,21.5,21.5,,17.5,17.5
10/21/2022,NOP,0,CJ McCollum,CHO,21.0,21.0,,17.5,17.5
10/21/2022,MIA,0,Gabe Vincent,BOS,9.5,9.5,,23.0,23.0
10/21/2022,MIA,0,Kyle Lowry,BOS,9.5,9.5,,23.0,23.0
10/21/2022,BRK,0,Patty Mills,TOR,13.0,13.0,,18.0,18.0
10/21/2022,HOU,0,Kevin Porter Jr.,MEM,19.5,19.5,,16.5,16.5
10/21/2022,NYK,0,Jalen Brunson,DET,16.0,16.0,,17.0,17.0
10/21/2022,UTA,0,Collin Sexton,MIN,15.5,15.5,,16.75,16.75
10/21/2022,UTA,0,Mike Conley,MIN,12.5,12.5,,16.75,16.75
10/21/2022,GSW,0,Jordan Poole,DEN,9.5,9.5,,18.5,18.5
10/21/2022,SAS,0,Tre Jones,IND,16.0,16.0,,11.0,11.0
10/21/2022,DEN,0,Bones Hyland,GSW,12.0,12.0,,16.5,16.5
10/21/2022,ATL,0,Aaron Holiday,ORL,4.5,4.5,,21.5,21.5
10/21/2022,IND,0,T.J. McConnell,SAS,6.0,6.0,,19.5,19.5
10/21/2022,NYK,0,Derrick Rose,DET,8.5,8.5,,17.0,17.0
10/21/2022,DET,0,Cory Joseph,NYK,4.0,4.0,,21.33333333333333,21.33333333333333
10/21/2022,CHO,0,Dennis Smith Jr.,NOP,11.0,11.0,,11.25,11.25
10/21/2022,CHI,0,Goran Dragic,WAS,9.5,9.5,,12.0,12.0
10/21/2022,NOP,0,Jose Alvarado,CHO,6.5,6.5,,17.5,17.5
10/21/2022,BOS,0,Malcolm Brogdon,MIA,11.5,11.5,,8.25,8.25
10/21/2022,DET,0,Killian Hayes,NYK,2.0,2.0,,21.33333333333333,21.33333333333333
10/21/2022,BRK,0,Ben Simmons,TOR,5.0,5.0,,18.0,18.0
10/21/2022,BOS,0,Marcus Smart,MIA,11.0,11.0,,8.25,8.25
10/21/2022,MEM,0,Kennedy Chandler,HOU,0.0,0.0,,22.0,22.0
10/21/2022,ATL,0,Vit Krejci,ORL,0.0,0.0,,21.5,21.5
10/21/2022,PHO,0,Chris Paul,POR,8.0,8.0,,15.0,15.0
10/21/2022,MIN,0,Jordan McLaughlin,UTA,4.5,4.5,,17.5,17.5
10/21/2022,TOR,0,Dalano Banton,BRK,3.0,3.0,,19.5,19.5
10/21/2022,TOR,0,Jeff Dowtin Jr.,BRK,0.0,0.0,,19.5,19.5
10/21/2022,PHO,0,Cameron Payne,POR,6.0,6.0,,15.0,15.0
10/21/2022,TOR,0,Malachi Flynn,BRK,0.0,0.0,,19.5,19.5
10/21/2022,NOP,0,Devonte' Graham,CHO,2.0,2.0,,17.5,17.5
10/21/2022,GSW,0,Ryan Rollins,DEN,0.0,0.0,,18.5,18.5
10/21/2022,WAS,0,Monte Morris,CHI,8.0,8.0,,5.666666666666667,5.666666666666667
10/21/2022,NOP,0,Dyson Daniels,CHO,0.0,0.0,,17.5,17.5
10/21/2022,CHI,0,Alex Caruso,WAS,4.5,4.5,,12.0,12.0
10/21/2022,WAS,0,Delon Wright,CHI,7.0,7.0,,5.666666666666667,5.666666666666667
10/21/2022,NYK,0,Miles McBride,DET,0.0,0.0,,17.0,17.0
10/21/2022,NYK,0,Ryan Arcidiacono,DET,0.0,0.0,,17.0,17.0
10/21/2022,DEN,0,Ish Smith,GSW,0.0,0.0,,16.5,16.5
10/21/2022,HOU,0,Daishen Nix,MEM,0.0,0.0,,16.5,16.5
10/21/2022,HOU,0,Trevor Hudgins,MEM,0.0,0.0,,16.5,16.5
10/21/2022,CHO,0,Theo Maledon,NOP,1.0,1.0,,11.25,11.25
10/21/2022,BOS,0,Payton Pritchard,MIA,0.0,0.0,,8.25,8.25
10/21/2022,WAS,0,Jordan Goodwin,CHI,0.0,0.0,,5.666666666666667,5.666666666666667
10/21/2022,IND,0,Bennedict Mathurin,SAS,22.5,22.5,,21.33333333333333,21.33333333333333
10/21/2022,PHO,0,Devin Booker,POR,30.5,30.5,,19.5,19.5
10/21/2022,WAS,0,Bradley Beal,CHI,21.0,21.0,,21.0,21.0
10/21/2022,UTA,0,Jordan Clarkson,MIN,19.5,19.5,,22.0,22.0
10/21/2022,HOU,0,Jalen Green,MEM,24.5,24.5,,18.75,18.75
10/21/2022,MIA,0,Tyler Herro,BOS,24.0,24.0,,17.0,17.0
10/21/2022,ATL,0,Dejounte Murray,ORL,20.0,20.0,,19.5,19.5
10/21/2022,UTA,0,Malik Beasley,MIN,15.0,15.0,,22.0,22.0
10/21/2022,MIN,0,Anthony Edwards,UTA,20.5,20.5,,16.666666666666668,16.666666666666668
10/21/2022,CHO,0,Terry Rozier,NOP,23.5,23.5,,14.5,14.5
10/21/2022,SAS,0,Devin Vassell,IND,17.0,17.0,,18.0,18.0
10/21/2022,DET,0,Jaden Ivey,NYK,18.0,18.0,,16.5,16.5
10/21/2022,POR,0,Anfernee Simons,PHO,19.0,19.0,,15.5,15.5
10/21/2022,HOU,0,Eric Gordon,MEM,14.0,14.0,,18.75,18.75
10/21/2022,MEM,0,Desmond Bane,HOU,15.0,15.0,,17.0,17.0
10/21/2022,MIN,0,Jaylen Nowell,UTA,15.5,15.5,,16.666666666666668,16.666666666666668
10/21/2022,WAS,0,Will Barton,CHI,10.0,10.0,,21.0,21.0
10/21/2022,SAS,0,Josh Richardson,IND,13.5,13.5,,18.0,18.0
10/21/2022,TOR,0,Gary Trent Jr.,BRK,16.5,16.5,,14.0,14.0
10/21/2022,IND,0,Andrew Nembhard,SAS,7.0,7.0,,21.33333333333333,21.33333333333333
10/21/2022,NYK,0,RJ Barrett,DET,14.5,14.5,,16.0,16.0
10/21/2022,PHO,0,Damion Lee,POR,9.5,9.5,,19.5,19.5
10/21/2022,UTA,0,Talen Horton-Tucker,MIN,5.5,5.5,,22.0,22.0
10/21/2022,NYK,0,Evan Fournier,DET,11.0,11.0,,16.0,16.0
10/21/2022,ORL,0,Jalen Suggs,ATL,12.0,12.0,,12.666666666666666,12.666666666666666
10/21/2022,ORL,0,Terrence Ross,ATL,12.0,12.0,,12.666666666666666,12.666666666666666
10/21/2022,NYK,0,Immanuel Quickley,DET,10.0,10.0,,16.0,16.0
10/21/2022,SAS,0,Joshua Primo,IND,6.5,6.5,,18.0,18.0
10/21/2022,BRK,0,Edmond Sumner,TOR,3.0,3.0,,20.5,20.5
10/21/2022,CHI,0,Ayo Dosunmu,WAS,12.0,12.0,,12.0,12.0
10/21/2022,UTA,0,Nickeil Alexander-Walker,MIN,1.0,1.0,,22.0,22.0
10/21/2022,HOU,0,Josh Christopher,MEM,3.0,3.0,,18.75,18.75
10/21/2022,BRK,0,Cam Thomas,TOR,1.0,1.0,,20.5,20.5
10/21/2022,POR,0,Shaedon Sharpe,PHO,6.0,6.0,,15.5,15.5
10/21/2022,UTA,0,Ochai Agbaji,MIN,0.0,0.0,,22.0,22.0
10/21/2022,UTA,0,Johnny Juzang,MIN,0.0,0.0,,22.0,22.0
10/21/2022,CHI,0,Coby White,WAS,10.0,10.0,,12.0,12.0
10/21/2022,SAS,0,Romeo Langford,IND,2.0,2.0,,18.0,18.0
10/21/2022,WAS,0,Johnny Davis,CHI,0.0,0.0,,21.0,21.0
10/21/2022,HOU,0,Garrison Mathews,MEM,1.5,1.5,,18.75,18.75
10/21/2022,PHO,0,Josh Okogie,POR,1.0,1.0,,19.5,19.5
10/21/2022,BRK,0,David Duke Jr.,TOR,0.0,0.0,,20.5,20.5
10/21/2022,BRK,0,Alondes Williams,TOR,0.0,0.0,,20.5,20.5
10/21/2022,BOS,0,Derrick White,MIA,6.0,6.0,,12.333333333333334,12.333333333333334
10/21/2022,GSW,0,Donte DiVincenzo,DEN,5.5,5.5,,12.5,12.5
10/21/2022,PHO,0,Duane Washington Jr.,POR,0.0,0.0,,19.5,19.5
10/21/2022,ATL,0,Trent Forrest,ORL,0.0,0.0,,19.5,19.5
10/21/2022,ATL,0,Tyrese Martin,ORL,0.0,0.0,,19.5,19.5
10/21/2022,DEN,0,Kentavious Caldwell-Pope,GSW,9.5,9.5,,8.4,8.4
10/21/2022,GSW,0,Moses Moody,DEN,4.0,4.0,,12.5,12.5
10/21/2022,DET,0,Rodney McGruder,NYK,1.5,1.5,,16.5,16.5
10/21/2022,ORL,0,R.J. Hampton,ATL,3.5,3.5,,12.666666666666666,12.666666666666666
10/21/2022,SAS,0,Malaki Branham,IND,0.0,0.0,,18.0,18.0
10/21/2022,SAS,0,Blake Wesley,IND,0.0,0.0,,18.0,18.0
10/21/2022,MEM,0,Vince Williams Jr.,HOU,0.0,0.0,,17.0,17.0
10/21/2022,MIA,0,Dru Smith,BOS,0.0,0.0,,17.0,17.0
10/21/2022,MIN,0,Wendell Moore Jr.,UTA,0.0,0.0,,16.666666666666668,16.666666666666668
10/21/2022,MIN,0,Bryn Forbes,UTA,0.0,0.0,,16.666666666666668,16.666666666666668
10/21/2022,MIN,0,Austin Rivers,UTA,0.0,0.0,,16.666666666666668,16.666666666666668
10/21/2022,NYK,0,Trevor Keels,DET,0.0,0.0,,16.0,16.0
10/21/2022,POR,0,Keon Johnson,PHO,0.0,0.0,,15.5,15.5
10/21/2022,CHO,0,Bryce McGowens,NOP,0.0,0.0,,14.5,14.5
10/21/2022,CHO,0,James Bouknight,NOP,0.0,0.0,,14.5,14.5
10/21/2022,ORL,0,Kevon Harris,ATL,0.0,0.0,,12.666666666666666,12.666666666666666
10/21/2022,DEN,0,Christian Braun,GSW,2.0,2.0,,8.4,8.4
10/21/2022,BOS,0,JD Davison,MIA,0.0,0.0,,12.333333333333334,12.333333333333334
10/21/2022,CHI,0,Dalen Terry,WAS,0.0,0.0,,12.0,12.0
10/21/2022,NOP,0,Dereon Seabron,CHO,0.0,0.0,,10.5,10.5
10/21/2022,NOP,0,Garrett Temple,CHO,0.0,0.0,,10.5,10.5
10/21/2022,DEN,0,Davon Reed,GSW,0.5,0.5,,8.4,8.4
10/21/2022,DEN,0,Peyton Watson,GSW,0.0,0.0,,8.4,8.4
10/21/2022,BOS,0,Jayson Tatum,MIA,32.0,32.0,,25.0,25.0
10/21/2022,BOS,0,Jaylen Brown,MIA,31.5,31.5,,25.0,25.0
10/21/2022,SAS,0,Keldon Johnson,IND,21.5,21.5,,23.0,23.0
10/21/2022,GSW,0,Andrew Wiggins,DEN,21.5,21.5,,19.5,19.5
10/21/2022,NOP,0,Brandon Ingram,CHO,28.0,28.0,,18.666666666666668,18.666666666666668
10/21/2022,GSW,0,Klay Thompson,DEN,17.0,17.0,,19.5,19.5
10/21/2022,DET,0,Saddiq Bey,NYK,17.0,17.0,,19.0,19.0
10/21/2022,CHI,0,DeMar DeRozan,WAS,34.5,34.5,,14.0,14.0
10/21/2022,CHO,0,Gordon Hayward,NOP,23.0,23.0,,16.25,16.25
10/21/2022,DEN,0,Michael Porter Jr.,GSW,16.0,16.0,,18.5,18.5
10/21/2022,TOR,0,Scottie Barnes,BRK,16.0,16.0,,17.75,17.75
10/21/2022,DEN,0,Bruce Brown,GSW,14.0,14.0,,18.5,18.5
10/21/2022,TOR,0,OG Anunoby,BRK,14.0,14.0,,17.75,17.75
10/21/2022,MEM,0,John Konchar,HOU,14.5,14.5,,14.0,14.0
10/21/2022,CHO,0,Kelly Oubre Jr.,NOP,14.0,14.0,,16.25,16.25
10/21/2022,SAS,0,Doug McDermott,IND,7.5,7.5,,23.0,23.0
10/21/2022,NOP,0,Trey Murphy III,CHO,12.0,12.0,,18.666666666666668,18.666666666666668
10/21/2022,IND,0,Buddy Hield,SAS,14.5,14.5,,12.0,12.0
10/21/2022,ATL,0,De'Andre Hunter,ORL,17.0,17.0,,9.666666666666666,9.666666666666666
10/21/2022,MIN,0,Jaden McDaniels,UTA,14.5,14.5,,11.0,11.0
10/21/2022,BOS,0,Sam Hauser,MIA,3.0,3.0,,25.0,25.0
10/21/2022,POR,0,Josh Hart,PHO,14.5,14.5,,9.666666666666666,9.666666666666666
10/21/2022,CHO,0,Jalen McDaniels,NOP,9.5,9.5,,16.25,16.25
10/21/2022,PHO,0,Mikal Bridges,POR,13.0,13.0,,13.0,13.0
10/21/2022,HOU,0,KJ Martin,MEM,7.0,7.0,,15.0,15.0
10/21/2022,NYK,0,Cam Reddish,DET,14.0,14.0,,8.666666666666666,8.666666666666666
10/21/2022,DET,0,Hamidou Diallo,NYK,3.0,3.0,,19.0,19.0
10/21/2022,BRK,0,Royce O'Neale,TOR,8.5,8.5,,12.0,12.0
10/21/2022,ORL,0,Franz Wagner,ATL,14.0,14.0,,7.0,7.0
10/21/2022,DET,0,Kevin Knox,NYK,2.5,2.5,,19.0,19.0
10/21/2022,BOS,0,Justin Jackson,MIA,0.0,0.0,,25.0,25.0
10/21/2022,IND,0,Aaron Nesmith,SAS,6.0,6.0,,12.0,12.0
10/21/2022,DET,0,Braxton Key,NYK,2.0,2.0,,19.0,19.0
10/21/2022,MIA,0,Max Strus,BOS,12.0,12.0,,8.0,8.0
10/21/2022,NOP,0,Naji Marshall,CHO,2.0,2.0,,18.666666666666668,18.666666666666668
10/21/2022,CHI,0,Javonte Green,WAS,3.0,3.0,,14.0,14.0
10/21/2022,IND,0,Chris Duarte,SAS,4.5,4.5,,12.0,12.0
10/21/2022,WAS,0,Deni Avdija,CHI,5.0,5.0,,11.666666666666666,11.666666666666666
10/21/2022,DET,0,Buddy Boeheim,NYK,0.0,0.0,,19.0,19.0
10/21/2022,ATL,0,Justin Holiday,ORL,6.0,6.0,,9.666666666666666,9.666666666666666
10/21/2022,BRK,0,Joe Harris,TOR,3.0,3.0,,12.0,12.0
10/21/2022,DEN,0,Jack White,GSW,0.0,0.0,,18.5,18.5
10/21/2022,TOR,0,Justin Champagnie,BRK,0.0,0.0,,17.75,17.75
10/21/2022,POR,0,Nassir Little,PHO,4.5,4.5,,9.666666666666666,9.666666666666666
10/21/2022,ATL,0,Jalen Johnson,ORL,4.5,4.5,,9.666666666666666,9.666666666666666
10/21/2022,MIA,0,Caleb Martin,BOS,5.5,5.5,,8.0,8.0
10/21/2022,CHI,0,Malcolm Hill,WAS,0.0,0.0,,14.0,14.0
10/21/2022,PHO,0,Ish Wainright,POR,0.0,0.0,,13.0,13.0
10/21/2022,BRK,0,Kessler Edwards,TOR,1.5,1.5,,12.0,12.0
10/21/2022,BRK,0,Yuta Watanabe,TOR,0.0,0.0,,12.0,12.0
10/21/2022,MIA,0,Duncan Robinson,BOS,2.5,2.5,,8.0,8.0
10/21/2022,WAS,0,Jordan Schakel,CHI,0.0,0.0,,11.666666666666666,11.666666666666666
10/21/2022,MIN,0,Josh Minott,UTA,0.0,0.0,,11.0,11.0
10/21/2022,ORL,0,Chuma Okeke,ATL,2.5,2.5,,7.0,7.0
10/21/2022,UTA,0,Simone Fontecchio,MIN,0.0,0.0,,10.0,10.0
10/21/2022,UTA,0,Leandro Bolmaro,MIN,0.0,0.0,,10.0,10.0
10/21/2022,NYK,0,Svi Mykhailiuk,DET,1.5,1.5,,8.666666666666666,8.666666666666666
10/21/2022,ATL,0,Jarrett Culver,ORL,0.0,0.0,,9.666666666666666,9.666666666666666
10/21/2022,ATL,0,AJ Griffin,ORL,0.0,0.0,,9.666666666666666,9.666666666666666
10/21/2022,ORL,0,Caleb Houstan,ATL,0.0,0.0,,7.0,7.0
10/21/2022,TOR,0,Pascal Siakam,BRK,30.0,30.0,,22.666666666666668,22.666666666666668
10/21/2022,ATL,0,John Collins,ORL,23.5,23.5,,23.5,23.5
10/21/2022,WAS,0,Kyle Kuzma,CHI,24.0,24.0,,20.666666666666668,20.666666666666668
10/21/2022,ORL,0,Paolo Banchero,ATL,23.5,23.5,,18.5,18.5
10/21/2022,NYK,0,Julius Randle,DET,19.5,19.5,,19.33333333333333,19.33333333333333
10/21/2022,CHO,0,P.J. Washington,NOP,13.5,13.5,,21.0,21.0
10/21/2022,MIN,0,Karl-Anthony Towns,UTA,19.5,19.5,,17.666666666666668,17.666666666666668
10/21/2022,DET,0,Bojan Bogdanovic,NYK,21.0,21.0,,14.666666666666666,14.666666666666666
10/21/2022,BRK,0,Kevin Durant,TOR,29.5,29.5,,12.0,12.0
10/21/2022,DEN,0,Aaron Gordon,GSW,16.0,16.0,,17.0,17.0
10/21/2022,WAS,0,Rui Hachimura,CHI,9.5,9.5,,20.666666666666668,20.666666666666668
10/21/2022,MIA,0,Jimmy Butler,BOS,21.0,21.0,,12.0,12.0
10/21/2022,NYK,0,Obi Toppin,DET,9.0,9.0,,19.33333333333333,19.33333333333333
10/21/2022,UTA,0,Lauri Markkanen,MIN,20.5,20.5,,11.6,11.6
10/21/2022,HOU,0,Jabari Smith Jr.,MEM,13.5,13.5,,13.333333333333334,13.333333333333334
10/21/2022,NOP,0,Zion Williamson,CHO,20.5,20.5,,9.0,9.0
10/21/2022,MEM,0,Santi Aldama,HOU,13.0,13.0,,13.333333333333334,13.333333333333334
10/21/2022,ORL,0,Bol Bol,ATL,7.5,7.5,,18.5,18.5
10/21/2022,MIN,0,Taurean Prince,UTA,7.5,7.5,,17.666666666666668,17.666666666666668
10/21/2022,DEN,0,Jeff Green,GSW,8.0,8.0,,17.0,17.0
10/21/2022,MEM,0,Jake LaRavia,HOU,8.5,8.5,,13.333333333333334,13.333333333333334
10/21/2022,IND,0,Terry Taylor,SAS,8.5,8.5,,13.0,13.0
10/21/2022,UTA,0,Rudy Gay,MIN,9.0,9.0,,11.6,11.6
10/21/2022,POR,0,Jerami Grant,PHO,15.5,15.5,,4.75,4.75
10/21/2022,GSW,0,Draymond Green,DEN,8.5,8.5,,11.6,11.6
10/21/2022,BOS,0,Grant Williams,MIA,12.5,12.5,,7.0,7.0
10/21/2022,HOU,0,Tari Eason,MEM,7.0,7.0,,13.333333333333334,13.333333333333334
