Date,Team,Player,Status,Reason
02/03/2023,CHO,Kai Jones,Out,G League - On Assignment
02/03/2023,CHO,Theo Maledon,Out,G League - Two-Way
02/03/2023,CHO,Cody Martin,Out,Injury/Illness - Left Knee; Soreness
02/03/2023,CHO,Kelly Oubre Jr.,Out,Injury/Illness - Left Hand; Surgery
02/03/2023,DET,Marvin Bagley III,Out,Injury/Illness - Right Hand; Metacarpal Fractures
02/03/2023,DET,Buddy Boeheim,Out,G League - Two-Way
02/03/2023,DET,Cade Cunningham,Out,Injury/Illness - Left Tibia; Stress Fracture
02/03/2023,DET,Cory Joseph,Out,Injury/Illness - Low Back; Soreness
02/03/2023,DET,Jared Rhoden,Out,G League - Two-Way
02/03/2023,POR,Ibou Badji,Out,Injury/Illness - Left Knee; Soreness
02/03/2023,POR,Greg Brown III,Out,G League - On Assignment
02/03/2023,POR,Jusuf Nurkic,Out,Injury/Illness - Left Calf; Strain
02/03/2023,POR,Gary Payton II,Out,Injury/Illness - Non-Covid; Illness
02/03/2023,POR,Justise Winslow,Out,Injury/Illness - Left Ankle; Sprain
02/03/2023,WAS,Vernon Carey Jr.,Out,G League - On Assignment
02/03/2023,WAS,Johnny Davis,Out,G League - On Assignment
02/03/2023,WAS,Anthony Gill,Out,Health and Safety Protocols
02/03/2023,WAS,Isaiah Todd,Out,G League - On Assignment
02/03/2023,IND,Kendall Brown,Out,G League - Two-Way
02/03/2023,IND,Trevelin Queen,Out,G League - Two-Way
02/03/2023,SAC,De'Aaron Fox,Out,Personal Reasons
02/03/2023,SAC,KZ Okpala,Out,G League - On Assignment
02/03/2023,SAC,Neemias Queta,Out,G League - Two-Way
02/03/2023,BOS,JD Davison,Out,G League - Two-Way
02/03/2023,BOS,Danilo Gallinari,Out,Injury/Illness - Left Knee; ACL Repair
02/03/2023,BOS,Mfiondu Kabengele,Out,G League - Two-Way
02/03/2023,BOS,Marcus Smart,Out,Injury/Illness - Right Ankle; Sprain
02/03/2023,PHO,Devin Booker,Out,Injury/Illness - Left Groin; Strain
02/03/2023,PHO,Jae Crowder,Out,Not With Team
02/03/2023,PHO,Cameron Johnson,Out,Injury/Illness - Right Knee; Injury management
02/03/2023,PHO,Cameron Payne,Out,Injury/Illness - Right Foot; Sprain
02/03/2023,PHO,Landry Shamet,Out,Injury/Illness - Right Foot; Soreness
02/03/2023,MIN,Jordan McLaughlin,Out,Injury/Illness - Left Calf; Strain
02/03/2023,MIN,Karl-Anthony Towns,Out,Injury/Illness - Right Calf; Strain
02/03/2023,ORL,Wendell Carter Jr.,Out,Injury/Illness - Right Foot; Plantar fascia strain
02/03/2023,ORL,Chuma Okeke,Out,Injury/Illness - Left Knee; Surgery
02/03/2023,PHI,Julian Champagnie,Out,G League - Two-Way
02/03/2023,PHI,Joel Embiid,Questionable,Injury/Illness - Left Foot; Soreness
02/03/2023,PHI,Louis King,Out,G League - Two-Way
02/03/2023,PHI,Jaden Springer,Out,G League - On Assignment
02/03/2023,SAS,Charles Bassey,Out,G League - Two-Way
02/03/2023,SAS,Tre Jones,Out,Injury/Illness - Left Foot; Soreness
02/03/2023,SAS,Romeo Langford,Out,Injury/Illness - Left Adductor; Tightness
02/03/2023,SAS,Jeremy Sochan,Out,Injury/Illness - Lower Back; Soreness
02/03/2023,SAS,Devin Vassell,Out,Injury/Illness - Left Knee; Procedure
02/03/2023,HOU,Darius Days,Out,G League - Two-Way
02/03/2023,HOU,Jalen Green,Out,Injury/Illness - Right Calf; Contusion
02/03/2023,HOU,Trevor Hudgins,Out,G League - Two-Way
02/03/2023,HOU,Kevin Porter Jr.,Out,Injury/Illness - Left Foot; Contusion
02/03/2023,TOR,O.G. Anunoby,Out,Injury/Illness - Left Wrist; Sprain
02/03/2023,TOR,Jeff Dowtin Jr.,Out,G League - Two-Way
02/03/2023,TOR,Ron Harper Jr.,Out,G League - Two-Way
02/03/2023,TOR,Otto Porter Jr.,Out,Injury/Illness - Left Foot; Surgery - second toe dislocation
02/03/2023,ATL,Tyrese Martin,Out,G League - On Assignment
02/03/2023,ATL,Donovan Williams,Out,G League - Two-Way
02/03/2023,UTA,Johnny Juzang,Out,G League - Two-Way
02/03/2023,UTA,Micah Potter,Out,G League - Two-Way
02/04/2023,LAL,Scotty Pippen Jr.,Out,G League - Two-Way
02/04/2023,LAL,Austin Reaves,Out,Injury/Illness - Left Hamstring; Strain
02/04/2023,LAL,Cole Swider,Out,G League - Two-Way
02/04/2023,NOP,Dyson Daniels,Out,Injury/Illness - Right Ankle; Sprain
02/04/2023,NOP,E.J. Liddell,Out,Injury/Illness - Right Knee; ACL Injury Recovery
02/04/2023,NOP,Dereon Seabron,Out,G League - Two-Way
02/04/2023,NOP,Zion Williamson,Out,Injury/Illness - Right Hamstring; Strain
02/04/2023,BRK,David Duke Jr.,Out,G League - Two-Way
02/04/2023,BRK,Kevin Durant,Out,Injury/Illness - Right Knee; MCL Sprain
02/04/2023,BRK,Kessler Edwards,Out,G League - On Assignment
02/04/2023,BRK,Kyrie Irving,Out,Injury/Illness - Right Calf; Soreness
02/04/2023,BRK,Ben Simmons,Out,Injury/Illness - Left Knee; Soreness
02/04/2023,BRK,Dru Smith,Out,G League - Two-Way
02/04/2023,BRK,T.J. Warren,Out,Injury/Illness - Left Shin; Contusion
02/04/2023,WAS,Bradley Beal,Out,Injury/Illness - Left Foot; Left foot soreness
02/04/2023,WAS,Vernon Carey Jr.,Out,G League - On Assignment
02/04/2023,WAS,Johnny Davis,Out,G League - On Assignment
02/04/2023,WAS,Anthony Gill,Out,Health and Safety Protocols
02/04/2023,WAS,Isaiah Todd,Out,G League - On Assignment
02/04/2023,NYK,DaQuan Jeffries,Out,G League - Two-Way
02/04/2023,NYK,Trevor Keels,Out,G League - Two-Way
02/04/2023,NYK,Mitchell Robinson,Out,Injury/Illness - Right Thumb; Surgery
02/04/2023,DET,Marvin Bagley III,Out,Injury/Illness - Right Hand; Metacarpal Fractures
02/04/2023,DET,Buddy Boeheim,Out,G League - Two-Way
02/04/2023,DET,Cade Cunningham,Out,Injury/Illness - Left Tibia; Stress Fracture
02/04/2023,DET,Cory Joseph,Out,Injury/Illness - Low Back; Soreness
02/04/2023,DET,Jared Rhoden,Out,G League - Two-Way
02/04/2023,PHO,Devin Booker,Out,Injury/Illness - Left Groin; Strain
02/04/2023,PHO,Jae Crowder,Out,Not With Team
02/04/2023,PHO,Cameron Payne,Out,Injury/Illness - Right Foot; Sprain
02/04/2023,PHO,Landry Shamet,Out,Injury/Illness - Right Foot; Soreness
02/04/2023,HOU,Darius Days,Out,G League - Two-Way
02/04/2023,HOU,Eric Gordon,Out,Injury/Illness - Right Knee; Soreness
02/04/2023,HOU,Jalen Green,Questionable,Injury/Illness - Right Calf; Contusion
02/04/2023,HOU,Kevin Porter Jr.,Out,Injury/Illness - Left Foot; Contusion
02/04/2023,HOU,Jae'Sean Tate,Out,Injury/Illness - Right Ankle; Injury Management
02/04/2023,OKC,Luguentz Dort,Out,Injury/Illness - Right Hamstring; Strain
02/04/2023,OKC,Chet Holmgren,Out,Injury/Illness - Right Foot; Surgery
02/04/2023,OKC,Eugene Omoruyi,Out,G League - Two-Way
02/04/2023,OKC,Aleksej Pokusevski,Out,Injury/Illness - Left Tibial Plateau; Non-displaced fracture
02/04/2023,OKC,Jeremiah Robinson-Earl,Out,G League - On Assignment
02/04/2023,OKC,Lindy Waters III,Out,G League - Two-Way
02/04/2023,MIA,Jamal Cain,Out,G League - Two-Way
02/04/2023,MIA,Nikola Jovic,Out,Injury/Illness - Lower Back; Stress reaction
02/04/2023,MIA,Kyle Lowry,Out,Injury/Illness - Left Knee; Soreness
02/04/2023,MIA,Victor Oladipo,Out,Injury/Illness - Right Ankle; Sprain
02/04/2023,MIA,Duncan Robinson,Out,Injury/Illness - Right 2nd Finger; Surgery
02/04/2023,MIA,Orlando Robinson,Out,Injury/Illness - Right Thumb; Fracture
02/04/2023,MIA,Omer Yurtseven,Out,Injury/Illness - Left Ankle; Surgery
02/04/2023,MIL,Serge Ibaka,Out,Not With Team
02/04/2023,MIL,Bobby Portis,Out,Injury/Illness - Right Knee; MCL Sprain
02/04/2023,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
02/04/2023,CHI,Alex Caruso,Questionable,Injury/Illness - Left Midfoot; Soreness
02/04/2023,CHI,Javonte Green,Out,Injury/Illness - Right Knee; Surgery
02/04/2023,CHI,Malcolm Hill,Out,G League - Two-Way
02/04/2023,CHI,Carlik Jones,Out,G League - Two-Way
02/04/2023,CHI,Marko Simonovic,Out,G League - On Assignment
02/04/2023,CHI,Nikola Vucevic,Probable,Injury/Illness - Left Quadricep; Contusion
02/04/2023,CHI,Patrick Williams,Questionable,Injury/Illness - Right Ankle; Sprain
02/04/2023,POR,Ibou Badji,Out,Injury/Illness - Left Knee; Soreness
02/04/2023,POR,Greg Brown III,Out,G League - On Assignment
02/04/2023,POR,Jusuf Nurkic,Out,Injury/Illness - Left Calf; Strain
02/04/2023,POR,Gary Payton II,Probable,Injury/Illness - Non-covid; Illness
02/04/2023,POR,Justise Winslow,Out,Injury/Illness - Left Ankle; Sprain
02/04/2023,DAL,Davis Bertans,Out,Injury/Illness - Left Calf; Strain
02/04/2023,DAL,Luka Doncic,Out,Injury/Illness - Right Heel; Contusion
02/04/2023,DAL,Maxi Kleber,Out,Injury/Illness - Right Hamstring; Tear
02/04/2023,DAL,Christian Wood,Out,Injury/Illness - Left Thumb; Fracture
02/04/2023,GSW,Stephen Curry,Probable,Injury/Illness - Left Lower Leg; Contusion
02/04/2023,GSW,Draymond Green,Questionable,Injury/Illness - Right Calf; Tightness
02/04/2023,GSW,Andre Iguodala,Out,Injury/Illness - Right Hip; Soreness
02/04/2023,ATL,Tyrese Martin,Out,G League - On Assignment
02/04/2023,ATL,Donovan Williams,Out,G League - Two-Way
02/04/2023,ATL,Trae Young,Questionable,Injury/Illness - Non-COVID; Illness
02/04/2023,DEN,Collin Gillespie,Out,Injury/Illness - Right Lower Leg; Fracture
02/04/2023,DEN,Aaron Gordon,Questionable,Injury/Illness - Left Ankle; Sprain
02/04/2023,DEN,Bones Hyland,Probable,Injury/Illness - Non-covid; Illness
02/04/2023,DEN,Nikola Jokic,Questionable,Injury/Illness - Left Hamstring; Tightness
02/04/2023,DEN,Jack White,Out,Injury/Illness - Left Adductor; Strain
02/05/2023,CHO,Kelly Oubre Jr.,Out,Injury/Illness - Left Hand; Surgery
02/05/2023,CLE,Dylan Windler,Out,Injury/Illness - Right Ankle; Sprain
02/05/2023,DEN,Jack White,Questionable,Injury/Illness - Left Adductor; Strain
02/05/2023,IND,Daniel Theis,Questionable,Injury/Illness - Right Knee; Injury Management
02/05/2023,MEM,Ja Morant,Questionable,Injury/Illness - Right Wrist; Soreness
02/05/2023,MIN,Karl-Anthony Towns,Out,Injury/Illness - Right Calf; Strain
02/05/2023,NYK,Mitchell Robinson,Out,Injury/Illness - Right Thumb; Surgery
02/05/2023,ORL,Jalen Suggs,Out,League Suspension
02/05/2023,PHI,Jaden Springer,Out,G League - On Assignment
02/05/2023,SAC,Neemias Queta,Out,G League - Two-Way
02/05/2023,TOR,Otto Porter Jr.,Out,Injury/Illness - Left Foot; Surgery - second toe; dislocation
02/05/2023,CHO,Cody Martin,Out,Injury/Illness - Left Knee; Soreness
02/05/2023,CLE,Isaiah Mobley,Out,G League - Two-Way
02/05/2023,DEN,Jamal Murray,Doubtful,Injury/Illness - Left Knee; Injury Management
02/05/2023,IND,Trevelin Queen,Questionable,G League - Two-Way
02/05/2023,MEM,Jaren Jackson Jr.,Questionable,Injury/Illness - Right Thigh; Soreness
02/05/2023,MIN,Austin Rivers,Out,League Suspension
02/05/2023,NYK,Trevor Keels,Out,G League - Two-Way
02/05/2023,ORL,Chuma Okeke,Out,Injury/Illness - Left Knee; Surgery
02/05/2023,PHI,Louis King,Out,G League - Two-Way
02/05/2023,SAC,KZ Okpala,Out,G League - On Assignment
02/05/2023,TOR,Ron Harper Jr.,Out,G League - Two-Way
02/05/2023,CHO,Theo Maledon,Out,G League - Two-Way
02/05/2023,CLE,Caris LeVert,Questionable,Injury/Illness - Right Hamstring; Soreness
02/05/2023,DEN,Nikola Jokic,Doubtful,Injury/Illness - Left Hamstring; Tightness
02/05/2023,IND,Kendall Brown,Questionable,G League - Two-Way
02/05/2023,MEM,Dillon Brooks,Out,League Suspension
02/05/2023,MIN,Jordan McLaughlin,Questionable,Injury/Illness - Left Calf; Strain
02/05/2023,NYK,DaQuan Jeffries,Out,G League - Two-Way
02/05/2023,ORL,R.J. Hampton,Out,G League - On Assignment
02/05/2023,PHI,Joel Embiid,Questionable,Injury/Illness - Left Foot; Soreness
02/05/2023,SAC,De'Aaron Fox,Out,Personal Reasons
02/05/2023,TOR,Jeff Dowtin Jr.,Out,G League - Two-Way
02/05/2023,CHO,Kai Jones,Out,G League - On Assignment
02/05/2023,DEN,Aaron Gordon,Doubtful,Injury/Illness - Left Ankle; Sprain
02/05/2023,MEM,Steven Adams,Out,Injury/Illness - Right Knee; PCL Sprain
02/05/2023,MIN,Rudy Gobert,Questionable,Injury/Illness - Right Groin; Soreness
02/05/2023,ORL,Mo Bamba,Out,League Suspension
02/05/2023,PHI,Julian Champagnie,Out,G League - Two-Way
02/05/2023,TOR,O.G. Anunoby,Out,Injury/Illness - Left Wrist; Sprain
02/05/2023,CHO,James Bouknight,Out,G League - On Assignment
02/05/2023,DEN,Collin Gillespie,Out,Injury/Illness - Right Lower Leg; Fracture
02/05/2023,MIN,Kyle Anderson,Questionable,Injury/Illness - N/A; Back Spasms
02/05/2023,DEN,Kentavious Caldwell-Pope,Doubtful,Injury/Illness - Right Ankle; Sprain
02/06/2023,BOS,Jaylen Brown,Out,Injury/Illness - Illness; Non-COVID
02/06/2023,BOS,JD Davison,Out,G League - Two-Way
02/06/2023,BOS,Danilo Gallinari,Out,Injury/Illness - Left Knee; ACL Repair
02/06/2023,BOS,Luke Kornet,Out,Injury/Illness - Left Ankle; Sprain
02/06/2023,BOS,Marcus Smart,Out,Injury/Illness - Right Ankle; Sprain
02/06/2023,DET,Marvin Bagley III,Out,Injury/Illness - Right Hand; Metacarpal Fractures
02/06/2023,DET,Buddy Boeheim,Out,G League - Two-Way
02/06/2023,DET,Cade Cunningham,Out,Injury/Illness - Left Tibia; Stress Fracture
02/06/2023,DET,Jared Rhoden,Out,G League - Two-Way
02/06/2023,CLE,Isaiah Mobley,Out,G League - Two-Way
02/06/2023,CLE,Ricky Rubio,Out,Injury/Illness - Left Knee; Injury Management - ACL Recovery
02/06/2023,CLE,Dylan Windler,Out,Injury/Illness - Right Ankle; Sprain
02/06/2023,WAS,Bradley Beal,Out,Injury/Illness - Left Foot; Left foot soreness
02/06/2023,WAS,Vernon Carey Jr.,Out,G League - On Assignment
02/06/2023,WAS,Kyle Kuzma,Out,Injury/Illness - Left Ankle; Left ankle sprain
02/06/2023,WAS,Isaiah Todd,Out,G League - On Assignment
02/06/2023,BRK,Seth Curry,Out,Injury/Illness - Left Adductor; Strain
02/06/2023,BRK,Kevin Durant,Out,Injury/Illness - Right Knee; MCL Sprain
02/06/2023,BRK,Kyrie Irving,Out,Not With Team
02/06/2023,BRK,Markieff Morris,Out,Not With Team
02/06/2023,BRK,Ben Simmons,Out,Injury/Illness - Left Knee; Soreness
02/06/2023,HOU,Garrison Mathews,Out,Injury/Illness - Left Big Toe; Soreness
02/06/2023,HOU,Kevin Porter Jr.,Out,Injury/Illness - Left Foot; Contusion
02/06/2023,SAC,KZ Okpala,Out,G League - On Assignment
02/06/2023,SAC,Neemias Queta,Out,G League - Two-Way
02/06/2023,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
02/06/2023,CHI,Alex Caruso,Out,Injury/Illness - Left Midfoot; Soreness
02/06/2023,CHI,Javonte Green,Out,Injury/Illness - Right Knee; Surgery
02/06/2023,CHI,Malcolm Hill,Out,G League - Two-Way
02/06/2023,CHI,Carlik Jones,Out,G League - Two-Way
02/06/2023,CHI,Marko Simonovic,Out,G League - On Assignment
02/06/2023,SAS,Charles Bassey,Out,G League - Two-Way
02/06/2023,SAS,Tre Jones,Out,Injury/Illness - Left Foot; Soreness
02/06/2023,SAS,Romeo Langford,Out,Injury/Illness - Left Adductor; Tightness
02/06/2023,SAS,Jeremy Sochan,Out,Injury/Illness - Low Back; Soreness
02/06/2023,SAS,Devin Vassell,Out,Injury/Illness - Left Knee; Procedure
02/06/2023,DAL,Davis Bertans,Out,Injury/Illness - Left Calf; Strain
02/06/2023,DAL,Spencer Dinwiddie,Out,Not With Team
02/06/2023,DAL,Luka Doncic,Out,Injury/Illness - Right Heel; Contusion
02/06/2023,DAL,Dorian Finney-Smith,Out,Not With Team
02/06/2023,DAL,Maxi Kleber,Out,Injury/Illness - Right Hamstring; Tear
02/06/2023,DAL,Frank Ntilikina,Questionable,Injury/Illness - Illness; Non-Covid
02/06/2023,UTA,Johnny Juzang,Out,G League - Two-Way
02/06/2023,UTA,Micah Potter,Out,G League - Two-Way
02/06/2023,UTA,Jarred Vanderbilt,Out,Injury/Illness - Low Back; Spasm
02/06/2023,MIL,Giannis Antetokounmpo,Probable,Injury/Illness - Right Knee; Soreness
02/06/2023,MIL,AJ Green,Out,G League - Two-Way
02/06/2023,MIL,Serge Ibaka,Out,Not With Team
02/06/2023,MIL,Bobby Portis,Out,Injury/Illness - Right Knee; MCL Sprain
02/06/2023,POR,Ibou Badji,Out,Injury/Illness - Left Knee; Soreness
02/06/2023,POR,Drew Eubanks,Probable,Injury/Illness - Left Lumbar; Strain
02/06/2023,POR,Keon Johnson,Doubtful,Injury/Illness - Right Ankle; Sprain
02/06/2023,POR,Jusuf Nurkic,Out,Injury/Illness - Left Calf; Strain
02/06/2023,POR,Gary Payton II,Probable,Injury/Illness - Non-covid; Illness
02/06/2023,POR,Justise Winslow,Out,Injury/Illness - Left Ankle; Sprain
02/06/2023,GSW,Stephen Curry,Out,Injury/Illness - Left Superior Tib/Fib; Sprain
02/06/2023,GSW,Andre Iguodala,Out,Injury/Illness - Right Hip; Soreness
02/06/2023,OKC,Ousmane Dieng,Out,G League - On Assignment
02/06/2023,OKC,Luguentz Dort,Out,Injury/Illness - Right Hamstring; Strain
02/06/2023,OKC,Chet Holmgren,Out,Injury/Illness - Right Foot; Surgery
02/06/2023,OKC,Aleksej Pokusevski,Out,Injury/Illness - Left Tibial Plateau; Fracture
02/06/2023,OKC,Jeremiah Robinson-Earl,Out,G League - On Assignment
02/07/2023,NYK,DaQuan Jeffries,Out,G League - Two-Way
02/07/2023,NYK,Trevor Keels,Out,G League - Two-Way
02/07/2023,NYK,Mitchell Robinson,Out,Injury/Illness - Right Thumb; Surgery
02/07/2023,ORL,Mo Bamba,Out,League Suspension
02/07/2023,ORL,Chuma Okeke,Out,Return to Competition Reconditioning
02/07/2023,ATL,Tyrese Martin,Out,G League - On Assignment
02/07/2023,ATL,Donovan Williams,Out,G League - Two-Way
02/07/2023,NOP,Dyson Daniels,Out,Injury/Illness - Right Ankle; Sprain
02/07/2023,NOP,E.J. Liddell,Out,Injury/Illness - Right Knee; ACL Injury Recovery
02/07/2023,NOP,Dereon Seabron,Out,G League - Two-Way
02/07/2023,NOP,Zion Williamson,Out,Injury/Illness - Right Hamstring; Strain
02/07/2023,BRK,Seth Curry,Out,Injury/Illness - Left Adductor; Strain
02/07/2023,BRK,Spencer Dinwiddie,Out,Coach's Decision
02/07/2023,BRK,Kevin Durant,Out,Injury/Illness - Right Knee; MCL Sprain
02/07/2023,BRK,Kessler Edwards,Out,Not With Team
02/07/2023,BRK,Dorian Finney-Smith,Out,Coach's Decision
02/07/2023,BRK,Yuta Watanabe,Out,Injury/Illness - Back; Tightness
02/07/2023,PHO,Jae Crowder,Out,Not With Team
02/07/2023,PHO,Cameron Payne,Out,Injury/Illness - Right Foot; Sprain
02/07/2023,PHO,Landry Shamet,Out,Injury/Illness - Right Foot; Soreness
02/07/2023,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
02/07/2023,CHI,DeMar DeRozan,Out,Injury/Illness - Right Hip; Soreness
02/07/2023,CHI,Javonte Green,Out,Injury/Illness - Right Knee; Surgery
02/07/2023,CHI,Malcolm Hill,Out,G League - Two-Way
02/07/2023,CHI,Carlik Jones,Out,G League - Two-Way
02/07/2023,CHI,Marko Simonovic,Out,G League - On Assignment
02/07/2023,MEM,Steven Adams,Out,Injury/Illness - Right Knee; PCL Sprain
02/07/2023,MEM,Kennedy Chandler,Out,G League - On Assignment
02/07/2023,MEM,Jake LaRavia,Out,G League - On Assignment
02/07/2023,MEM,Kenneth Lofton Jr.,Out,G League - Two-Way
02/07/2023,MEM,Ziaire Williams,Out,G League - On Assignment
02/07/2023,DEN,Kentavious Caldwell-Pope,Probable,Injury/Illness - Right Ankle; Sprain
02/07/2023,DEN,Collin Gillespie,Out,Injury/Illness - Right Lower Leg; Fracture
02/07/2023,DEN,Aaron Gordon,Probable,Injury/Illness - Left Ankle; Sprain
02/07/2023,DEN,Nikola Jokic,Probable,Injury/Illness - Left Hamstring; Tightness
02/07/2023,DEN,Jamal Murray,Questionable,Injury/Illness - Right Knee; Inflammation
02/07/2023,DEN,Zeke Nnaji,Questionable,Injury/Illness - Right Shoulder; Sprain
02/07/2023,DEN,Jack White,Probable,Injury/Illness - Left Adductor; Strain
02/07/2023,MIN,Kyle Anderson,Questionable,Injury/Illness - Back; Spasms
02/07/2023,MIN,Rudy Gobert,Questionable,Injury/Illness - Right Groin; Soreness
02/07/2023,MIN,Jordan McLaughlin,Questionable,Injury/Illness - Left Calf; Strain Injury Management
02/07/2023,MIN,Austin Rivers,Out,League Suspension
02/07/2023,MIN,Karl-Anthony Towns,Out,Injury/Illness - Right Calf; Strain
02/07/2023,LAL,Anthony Davis,Probable,Injury/Illness - Right Foot; Stress Injury
02/07/2023,LAL,LeBron James,Questionable,Injury/Illness - Left Ankle; Soreness
02/07/2023,LAL,Scotty Pippen Jr.,Out,G League - Two-Way
02/07/2023,LAL,Austin Reaves,Probable,Injury/Illness - Left Hamstring; Strain
02/07/2023,LAL,Cole Swider,Out,G League - Two-Way
02/07/2023,OKC,Ousmane Dieng,Out,G League - On Assignment
02/07/2023,OKC,Luguentz Dort,Out,Injury/Illness - Right Hamstring; Strain
02/07/2023,OKC,Chet Holmgren,Out,Injury/Illness - Right Foot; Surgery
02/07/2023,OKC,Aleksej Pokusevski,Out,Injury/Illness - Left Tibial Plateau; Non-displaced fracture
02/07/2023,OKC,Jeremiah Robinson-Earl,Out,G League - On Assignment
02/08/2023,CHO,James Bouknight,Out,G League - On Assignment
02/08/2023,CHO,Kai Jones,Out,G League - On Assignment
02/08/2023,CHO,Theo Maledon,Out,G League - Two-Way
02/08/2023,CHO,Cody Martin,Out,Injury/Illness - Left Knee; Soreness
02/08/2023,CHO,Kelly Oubre Jr.,Out,Injury/Illness - Left Hand; Surgery
02/08/2023,WAS,Vernon Carey Jr.,Out,G League - On Assignment
02/08/2023,WAS,Kyle Kuzma,Out,Injury/Illness - Left Ankle; Left ankle sprain
02/08/2023,WAS,Monte Morris,Out,Injury/Illness - Back; Back tightness
02/08/2023,WAS,Isaiah Todd,Out,G League - On Assignment
02/08/2023,CLE,Darius Garland,Out,Injury/Illness - Right Thumb; Soreness
02/08/2023,CLE,Donovan Mitchell,Out,Injury/Illness - Left Groin; Soreness
02/08/2023,CLE,Isaiah Mobley,Out,G League - Two-Way
02/08/2023,CLE,Dylan Windler,Out,Injury/Illness - Right Ankle; Sprain
02/08/2023,DET,Marvin Bagley III,Out,Injury/Illness - Right Hand; Metacarpal Fractures
02/08/2023,DET,Cade Cunningham,Out,Injury/Illness - Left Tibia; Stress Fracture
02/08/2023,IND,Kendall Brown,Out,G League - Two-Way
02/08/2023,IND,Trevelin Queen,Out,G League - Two-Way
02/08/2023,MIA,Nikola Jovic,Out,Injury/Illness - Lower Back; Stress reaction
02/08/2023,MIA,Kyle Lowry,Out,Injury/Illness - Left Knee; Soreness
02/08/2023,MIA,Victor Oladipo,Out,Injury/Illness - Right Ankle; Sprain
02/08/2023,MIA,Duncan Robinson,Out,Injury/Illness - Right 2nd Finger; Surgery
02/08/2023,MIA,Omer Yurtseven,Out,Injury/Illness - Left Ankle; Surgery
02/08/2023,BOS,JD Davison,Out,G League - Two-Way
02/08/2023,BOS,Danilo Gallinari,Out,Injury/Illness - Left Knee; ACL Repair
02/08/2023,BOS,Al Horford,Out,Injury/Illness - Right Knee; Swelling
02/08/2023,BOS,Marcus Smart,Out,Injury/Illness - Right Ankle; Sprain
02/08/2023,BOS,Robert Williams III,Out,Injury/Illness - Left Ankle; Sprain
02/08/2023,PHI,Julian Champagnie,Out,G League - Two-Way
02/08/2023,PHI,Louis King,Out,G League - Two-Way
02/08/2023,PHI,Jaden Springer,Out,G League - On Assignment
02/08/2023,SAS,Dominick Barlow,Out,G League - Two-Way
02/08/2023,SAS,Charles Bassey,Out,G League - Two-Way
02/08/2023,SAS,Dewayne Dedmon,Out,Not With Team
02/08/2023,SAS,Tre Jones,Out,Injury/Illness - Left Foot; Soreness
02/08/2023,SAS,Romeo Langford,Out,Injury/Illness - Left Adductor; Tightness
02/08/2023,SAS,Jeremy Sochan,Out,Injury/Illness - Low Back; Soreness
02/08/2023,SAS,Devin Vassell,Out,Injury/Illness - Left Knee; Procedure
02/08/2023,TOR,O.G. Anunoby,Out,Injury/Illness - Left Wrist; Sprain
02/08/2023,TOR,Otto Porter Jr.,Out,Injury/Illness - Left Foot; Surgery - second toe; dislocation
02/08/2023,HOU,Garrison Mathews,Out,Injury/Illness - Left Big Toe; Soreness
02/08/2023,HOU,Kevin Porter Jr.,Out,Injury/Illness - Left Foot; Contusion
02/08/2023,SAC,KZ Okpala,Out,G League - On Assignment
02/08/2023,SAC,Neemias Queta,Out,G League - Two-Way
02/08/2023,MIN,Kyle Anderson,Questionable,Injury/Illness - Back; Spasms
02/08/2023,MIN,Rudy Gobert,Questionable,Injury/Illness - Right Groin; Soreness
02/08/2023,MIN,Jordan McLaughlin,Questionable,Injury/Illness - Left Calf; Strain Injury Management
02/08/2023,MIN,Austin Rivers,Out,League Suspension
02/08/2023,MIN,Karl-Anthony Towns,Out,Injury/Illness - Right Calf; Strain
02/08/2023,UTA,Johnny Juzang,Out,G League - Two-Way
02/08/2023,UTA,Micah Potter,Out,G League - Two-Way
02/08/2023,UTA,Jarred Vanderbilt,Questionable,Injury/Illness - Low Back; Spasm
02/08/2023,DAL,Davis Bertans,Out,Injury/Illness - Left Calf; Strain
02/08/2023,DAL,Luka Doncic,Out,Injury/Illness - Right Heel; Contusion
02/08/2023,DAL,Maxi Kleber,Out,Injury/Illness - Right Hamstring; Tear
02/08/2023,DAL,Frank Ntilikina,Questionable,Injury/Illness - Illness; Non-Covid
02/08/2023,GSW,Stephen Curry,Out,Injury/Illness - Left Superior Tib/fib; Sprain
02/08/2023,GSW,Andre Iguodala,Out,Injury/Illness - Right Hip; Soreness
02/08/2023,POR,Ibou Badji,Out,Injury/Illness - Left Knee; Soreness
02/08/2023,POR,Drew Eubanks,Probable,Injury/Illness - Left Lumbar; Strain
02/08/2023,POR,Keon Johnson,Questionable,Injury/Illness - Right Ankle; Sprain
02/08/2023,POR,Jusuf Nurkic,Out,Injury/Illness - Left Calf; Strain
02/08/2023,POR,Justise Winslow,Out,Injury/Illness - Left Ankle; Sprain
02/09/2023,DEN,Collin Gillespie,Out,Injury/Illness - Right Lower Leg; Fracture
02/09/2023,DEN,Jamal Murray,Out,Injury/Illness - Right Knee; Inflammation
02/09/2023,DEN,Zeke Nnaji,Out,Injury/Illness - Right Shoulder; Sprain
02/09/2023,ORL,Mo Bamba,Out,League Suspension
