game_id,Date,Team,Team_type,Opp,Opp_type,Player,Pos,Active,MP,FG,FGA,FG%,3PM,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DD,TD,Fpts
20251021_GSW_LAL,10/21/2025,LAL,Home,GSW,Away,Bronny James,SG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251021_GSW_LAL,10/21/2025,LAL,Home,GSW,Away,Gabe Vincent,PG,1,28.73,1,4,0.25,1,4,0.25,0,0,0.0,0,0,0,1,1,0,0,3,3,1.1,-5,0,0,5.0
20251021_GSW_LAL,10/21/2025,LAL,Home,GSW,Away,Christian Koloko,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251021_GSW_LAL,10/21/2025,GSW,Away,LAL,Home,Pat Spencer,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Nic Claxton,C,1,22.98,8,12,0.667,0,1,0.0,1,2,0.5,2,2,4,2,0,0,1,0,17,13.8,-11,0,0,13.5
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Terance Mann,SG,1,19.45,4,6,0.667,2,3,0.667,3,3,1.0,1,0,1,1,1,0,1,4,13,10.2,4,0,0,10.5
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Noah Clowney,PF,1,20.25,1,6,0.167,1,3,0.333,2,2,1.0,2,2,4,2,0,0,1,2,5,2.8,-7,0,0,8.0
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Tyrese Martin,SG,1,25.92,2,8,0.25,1,5,0.2,0,0,0.0,3,0,3,5,2,0,3,1,5,4.4,0,0,0,12.0
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Michael Porter Jr.,SF,1,25.3,5,15,0.333,2,7,0.286,0,2,0.0,1,3,4,5,0,0,0,2,12,7.0,-19,0,0,16.0
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Day'Ron Sharpe,C,1,14.07,6,7,0.857,1,2,0.5,1,2,0.5,1,3,4,0,1,2,5,5,14,8.1,-13,0,0,12.5
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Ziaire Williams,SF,1,14.85,0,3,0.0,0,2,0.0,1,2,0.5,1,2,3,1,1,0,0,1,1,1.1,-18,0,0,6.5
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Jalen Wilson,PF,1,14.7,3,5,0.6,2,4,0.5,0,0,0.0,0,0,0,0,0,0,1,1,8,4.3,10,0,0,4.0
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Cam Thomas,SG,1,24.07,2,9,0.222,0,2,0.0,11,13,0.846,0,1,1,2,0,1,2,2,15,8.3,-19,0,0,10.5
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Ben Saraf,SG,1,20.02,2,7,0.286,0,3,0.0,4,6,0.667,1,6,7,4,0,0,0,2,8,7.6,-6,0,0,15.0
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Drake Powell,SG,1,7.2,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,4,2,-0.3,-2,0,0,2.0
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Nolan Traore,PG,1,8.88,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,1,2,0,0,1,3,3.6,-8,0,0,7.0
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Danny Wolf,PF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Miles Bridges,PF,1,30.85,6,11,0.545,3,6,0.5,3,4,0.75,2,9,11,4,1,0,1,1,18,18.8,7,1,0,27.5
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Kon Knueppel,SF,1,25.48,4,6,0.667,3,4,0.75,0,0,0.0,0,5,5,1,0,0,2,3,11,7.4,10,0,0,11.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Tre Mann,PG,1,20.65,4,7,0.571,2,3,0.667,2,3,0.667,1,2,3,6,1,0,2,1,12,12.4,15,0,0,16.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Moussa Diabate,C,1,21.23,5,7,0.714,0,0,0.0,3,4,0.75,4,5,9,0,1,1,2,3,13,12.5,8,0,0,17.5
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Sion James,SG,1,16.62,1,3,0.333,0,1,0.0,0,0,0.0,1,3,4,2,0,1,0,2,2,3.2,3,0,0,9.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Collin Sexton,SG,1,17.18,4,9,0.444,1,2,0.5,6,7,0.857,0,1,1,3,1,0,1,2,15,11.5,5,0,0,13.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Ryan Kalkbrenner,C,1,26.77,5,6,0.833,0,0,0.0,0,0,0.0,5,6,11,1,0,2,4,4,10,9.6,11,1,0,18.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Liam McNeeley,SF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Pat Connaughton,SG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,LaMelo Ball,PG,1,33.57,7,15,0.467,4,8,0.5,2,5,0.4,1,1,2,8,0,0,3,3,20,13.5,10,0,0,19.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Tidjane Salaun,PF,1,17.15,4,7,0.571,2,3,0.667,0,0,0.0,0,4,4,1,0,0,0,2,10,7.8,12,0,0,11.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Mason Plumlee,C,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_BRK_CHO,10/22/2025,CHO,Home,BRK,Away,Brandon Miller,SF,1,30.5,8,19,0.421,2,9,0.222,7,10,0.7,0,0,0,7,1,1,1,4,25,17.7,14,0,0,23.5
20251022_BRK_CHO,10/22/2025,BRK,Away,CHO,Home,Egor Dmin,,1,22.32,4,6,0.667,4,6,0.667,2,2,1.0,0,5,5,2,1,0,2,3,14,12.1,-6,0,0,16.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Craig Porter Jr.,PG,1,6.72,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,1.3,-9,0,0,2.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Evan Mobley,PF,1,35.93,8,18,0.444,4,8,0.5,2,5,0.4,0,8,8,3,3,1,3,3,22,15.4,0,0,0,29.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Dean Wade,PF,1,28.12,3,3,1.0,3,3,1.0,1,2,0.5,0,2,2,0,1,1,0,4,10,9.4,0,0,0,12.5
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Donovan Mitchell,SG,1,35.88,12,25,0.48,2,9,0.222,5,5,1.0,0,2,2,5,2,1,3,2,31,21.3,-14,0,0,26.5
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Jarrett Allen,C,1,28.22,1,4,0.25,0,0,0.0,2,4,0.5,0,4,4,1,2,0,1,0,4,3.7,-4,0,0,10.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Jaylon Tyson,SG,1,20.22,2,4,0.5,1,3,0.333,0,0,0.0,1,1,2,1,0,1,2,4,5,1.8,-6,0,0,6.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Tyrese Proctor,PG,1,16.1,2,5,0.4,1,3,0.333,0,0,0.0,0,1,1,2,0,0,0,2,5,3.2,-1,0,0,6.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Larry Nance Jr.,PF,1,16.98,4,7,0.571,2,2,1.0,0,0,0.0,1,5,6,1,0,0,1,3,10,7.4,-2,0,0,12.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Sam Merrill,SG,1,28.37,6,11,0.545,5,10,0.5,2,2,1.0,1,2,3,1,0,0,1,6,19,12.3,-1,0,0,15.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Lonzo Ball,PG,1,23.48,1,7,0.143,1,7,0.143,0,0,0.0,1,3,4,6,0,0,4,0,3,0.3,-3,0,0,8.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Thomas Bryant,C,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Karl-Anthony Towns,C,1,31.0,5,12,0.417,1,4,0.25,8,9,0.889,1,10,11,2,0,0,3,4,19,12.7,2,1,0,21.0
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,OG Anunoby,PF,1,37.5,9,17,0.529,4,9,0.444,2,4,0.5,2,12,14,2,3,1,4,0,24,21.0,10,1,0,35.0
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Mikal Bridges,SF,1,33.2,6,11,0.545,1,3,0.333,3,3,1.0,1,4,5,6,3,2,0,3,16,20.0,1,0,0,29.5
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Jordan Clarkson,SG,1,13.15,2,7,0.286,0,2,0.0,0,0,0.0,1,0,1,1,0,0,0,2,4,0.5,4,0,0,4.0
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Landry Shamet,SG,1,13.82,2,4,0.5,2,3,0.667,3,3,1.0,0,2,2,1,1,0,1,1,9,7.9,-5,0,0,9.5
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Jalen Brunson,PG,1,34.38,5,18,0.278,1,9,0.111,12,13,0.923,0,4,4,5,0,0,2,3,23,13.5,6,0,0,19.0
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Guerschon Yabusele,C,1,12.03,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-1.1,4,0,0,1.0
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Miles McBride,SG,1,25.87,4,7,0.571,4,6,0.667,3,4,0.75,1,1,2,1,1,0,2,4,15,10.4,17,0,0,12.5
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Tyler Kolek,PG,1,13.62,3,6,0.5,1,3,0.333,0,0,0.0,0,1,1,2,0,0,0,2,7,4.9,2,0,0,7.0
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Ariel Hukporti,C,1,17.75,1,2,0.5,0,0,0.0,0,0,0.0,1,4,5,2,0,1,1,3,2,2.8,-4,0,0,9.0
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Mohamed Diawara,SF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Pacome Dadiet,SG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Nae'Qwan Tomlin,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_CLE_NYK,10/22/2025,NYK,Home,CLE,Away,Trey Jemison,,1,7.68,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,1.0,3,0,0,2.0
20251022_CLE_NYK,10/22/2025,CLE,Away,NYK,Home,Luke Travers,,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Andrew Wiggins,SF,1,31.85,6,12,0.5,1,5,0.2,5,7,0.714,0,4,4,1,1,1,1,4,18,12.2,-21,0,0,17.5
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Jaime Jaquez Jr.,SF,1,29.82,6,7,0.857,0,1,0.0,1,2,0.5,1,5,6,1,2,0,2,3,13,11.8,-1,0,0,15.5
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Simone Fontecchio,SF,1,18.97,6,9,0.667,1,3,0.333,0,0,0.0,1,1,2,1,0,0,1,2,13,9.0,-9,0,0,9.0
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Kel'el Ware,C,1,13.8,3,5,0.6,1,2,0.5,0,0,0.0,1,3,4,0,1,1,1,2,7,6.2,-2,0,0,11.0
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Davion Mitchell,PG,1,34.77,7,15,0.467,2,6,0.333,0,0,0.0,2,4,6,12,2,1,1,4,16,19.4,2,1,0,33.0
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Pelle Larsson,SG,1,3.83,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-1.5,-1,0,0,0.0
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Nikola Jovic,PF,1,23.12,2,6,0.333,2,3,0.667,3,4,0.75,0,3,3,0,1,0,3,2,9,3.3,8,0,0,7.5
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Dru Smith,SG,1,13.23,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,5,1,0,1,2,2,2.6,-6,0,0,8.0
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Norman Powell,SG,1,36.42,9,19,0.474,4,8,0.5,6,7,0.857,2,7,9,4,1,1,3,4,28,21.3,12,0,0,30.0
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Bam Adebayo,C,1,34.2,4,13,0.308,1,5,0.2,6,7,0.857,3,9,12,2,0,0,4,3,15,8.1,-2,1,0,19.0
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Keshad Johnson,SF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_MIA_ORL,10/22/2025,MIA,Away,ORL,Home,Terry Rozier,PG,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Franz Wagner,SF,1,35.5,9,17,0.529,2,5,0.4,4,6,0.667,0,4,4,6,2,0,2,5,24,18.3,5,0,0,25.0
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Desmond Bane,SG,1,32.52,7,18,0.389,3,6,0.5,6,6,1.0,0,4,4,3,0,2,4,4,23,12.3,-3,0,0,20.0
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Wendell Carter Jr.,C,1,29.5,2,5,0.4,0,1,0.0,5,5,1.0,5,3,8,1,1,1,2,4,9,9.5,-7,0,0,15.5
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Tristan Da Silva,SF,1,18.25,5,8,0.625,3,5,0.6,3,4,0.75,0,1,1,0,0,0,1,0,16,11.3,11,0,0,9.5
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Anthony Black,PG,1,23.32,3,9,0.333,1,2,0.5,0,0,0.0,0,3,3,3,0,1,0,2,7,4.8,13,0,0,12.0
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Goga Bitadze,C,1,18.5,3,4,0.75,0,1,0.0,2,2,1.0,3,5,8,4,1,1,0,1,8,14.1,11,0,0,20.0
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Tyus Jones,PG,1,23.5,0,4,0.0,0,3,0.0,0,0,0.0,1,1,2,3,0,1,2,0,0,-1.0,-17,0,0,5.0
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Paolo Banchero,PF,1,35.38,7,17,0.412,1,3,0.333,9,12,0.75,0,11,11,1,1,1,2,1,24,17.0,-2,1,0,27.5
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Jonathan Isaac,PF,1,7.03,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0.6,-6,0,0,3.0
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Jalen Suggs,PG,1,16.5,6,7,0.857,2,3,0.667,0,0,0.0,0,4,4,2,2,0,2,3,14,12.9,15,0,0,16.0
20251022_MIA_ORL,10/22/2025,ORL,Home,MIA,Away,Jett Howard,SF,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
