Date,Team,Player,Status,Reason
03/20/2024,PHI,Kai Jones,Out,Injury/Illness - Right Hamstring; Strain
03/20/2024,PHI,De'Anthony Melton,Out,Injury/Illness - Back; Lumbar Spine Bone Stress
03/20/2024,PHI,Terquavion Smith,Out,G League - Two-Way
03/20/2024,PHO,Bol Bol,Probable,Injury/Illness - Right Ankle; Sprain
03/20/2024,PHO,Damion Lee,Out,Injury/Illness - Right Meniscus; Surgery
03/20/2024,PHO,Josh Okogie,Out,Injury/Illness - Lower Abdominal; Strain
03/21/2024,NOP,Dyson Daniels,Out,Injury/Illness - Left Knee; Meniscectomy
03/21/2024,NOP,Malcolm Hill,Out,G League - Two-Way
03/21/2024,NOP,E.J. Liddell,Out,G League - On Assignment
03/21/2024,NOP,Dereon Seabron,Out,G League - Two-Way
03/21/2024,ORL,Kevon Harris,Out,G League - Two-Way
03/21/2024,ORL,Jett Howard,Out,G League - On Assignment
03/21/2024,ORL,Trevelin Queen,Out,G League - Two-Way
03/21/2024,SAC,Jordan Ford,Out,G League - Two-Way
03/21/2024,SAC,Kevin Huerter,Out,Injury/Illness - Left Shoulder; Dislocation
03/21/2024,SAC,Mason Jones,Out,G League - Two-Way
03/21/2024,SAC,Trey Lyles,Out,Injury/Illness - Left Knee; Sprain
03/21/2024,SAC,Sasha Vezenkov,Out,Injury/Illness - Right Ankle; Sprain
03/21/2024,WAS,Marvin Bagley III,Out,Injury/Illness - Back; Lumbosacral sprain
03/21/2024,WAS,Bilal Coulibaly,Out,Injury/Illness - Right Wrist; Fracture
03/21/2024,WAS,Tyus Jones,Out,Injury/Illness - Back; Lumbosacral sprain
03/21/2024,WAS,Isaiah Livers,Out,Injury/Illness - Right Hip; Joint capsule inflammation
03/21/2024,WAS,Eugene Omoruyi,Out,Injury/Illness - Right Ankle; Sprain
03/21/2024,WAS,Landry Shamet,Out,Injury/Illness - Left Calf; Strain
03/21/2024,BRK,Dorian Finney-Smith,Out,Injury/Illness - Left Ankle; Soreness
03/21/2024,BRK,Jacob Gilyard,Out,G League - Two-Way
03/21/2024,BRK,Keon Johnson,Out,G League - Two-Way
03/21/2024,BRK,Jaylen Martin,Out,G League - Two-Way
03/21/2024,BRK,Ben Simmons,Out,Injury/Illness - Left Lower Back; Nerve Impingement
03/21/2024,BRK,Dariq Whitehead,Out,Injury/Illness - Left Shin; Stress Reaction
03/21/2024,MIL,Jaylin Galloway,Out,G League - Two-Way
03/21/2024,MIL,Chris Livingston,Out,G League - On Assignment
03/21/2024,MIL,Khris Middleton,Out,Injury/Illness - Left Ankle; Injury Management
03/21/2024,MIL,Ryan Rollins,Out,G League - Two-Way
03/21/2024,MIL,TyTy Washington Jr.,Out,G League - Two-Way
03/21/2024,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
03/21/2024,CHI,Henri Drell,Out,G League - Two-Way
03/21/2024,CHI,Andrew Funk,Out,G League - Two-Way
03/21/2024,CHI,Zach LaVine,Out,Injury/Illness - Right Midfoot; Surgery
03/21/2024,CHI,Julian Phillips,Out,Injury/Illness - Right Foot; Sprain
03/21/2024,CHI,Adama Sanogo,Out,G League - Two-Way
03/21/2024,CHI,Patrick Williams,Out,Injury/Illness - Left Midfoot; Surgery
03/21/2024,HOU,Steven Adams,Out,Injury/Illness - Right Knee; PCL Surgery
03/21/2024,HOU,Tari Eason,Out,Injury/Illness - Left Tibia; Surgery
03/21/2024,HOU,Nate Hinton,Out,G League - Two-Way
03/21/2024,HOU,Jermaine Samuels Jr.,Out,G League - Two-Way
03/21/2024,HOU,Alperen Sengun,Out,Injury/Illness - Right Ankle; Sprain
03/21/2024,HOU,Cam Whitmore,Out,Injury/Illness - Right Knee; Sprain
03/21/2024,UTA,Darius Bazley,Out,G League - On Assignment
03/21/2024,UTA,Jordan Clarkson,Out,Injury/Illness - Right Groin; Strain
03/21/2024,UTA,John Collins,Out,Injury/Illness - Right Facial; Contusion
03/21/2024,UTA,Kenneth Lofton Jr.,Out,G League - On Assignment
03/21/2024,DAL,Greg Brown III,Out,G League - Two-Way
03/21/2024,DAL,Alex Fudge,Out,G League - Two-Way
03/21/2024,DAL,Josh Green,Out,Injury/Illness - Right Ankle; Sprain
03/21/2024,DAL,Brandon Williams,Out,G League - Two-Way
03/21/2024,NYK,OG Anunoby,Out,Injury/Illness - Right Elbow; Injury Management
03/21/2024,NYK,Julius Randle,Out,Injury/Illness - Right Shoulder; Dislocated
03/21/2024,NYK,Mitchell Robinson,Out,Injury/Illness - Left Ankle; Surgery
03/21/2024,DEN,Vlatko Cancar,Out,Injury/Illness - Left Knee; Surgery
03/21/2024,DEN,Collin Gillespie,Out,G League - Two-Way
03/21/2024,DEN,Jay Huff,Out,G League - Two-Way
03/21/2024,DEN,Zeke Nnaji,Questionable,Injury/Illness - Low Back; Pain
03/21/2024,ATL,Saddiq Bey,Out,Injury/Illness - Left Knee; Torn ACL
03/21/2024,ATL,Kobe Bufkin,Out,Injury/Illness - Left Big Toe; Sprain
03/21/2024,ATL,AJ Griffin,Out,Injury/Illness - Right Ankle; Sprain
03/21/2024,ATL,Mouhamed Gueye,Out,Injury/Illness - Right UCL; Sprain
03/21/2024,ATL,Jalen Johnson,Out,Injury/Illness - Right Ankle; Sprain
03/21/2024,ATL,Seth Lundy,Out,G League - Two-Way
03/21/2024,ATL,Wesley Matthews,Questionable,Injury/Illness - N/A; Illness
03/21/2024,ATL,Trae Young,Out,Injury/Illness - Left Fifth Finger; Torn Ligament
03/21/2024,PHO,Damion Lee,Out,Injury/Illness - Right Meniscus; Surgery
03/21/2024,PHO,Royce O'Neale,Questionable,Injury/Illness - Right Shoulder; Contusion
03/21/2024,PHO,Josh Okogie,Out,Injury/Illness - Lower Abdominal; Strain
03/22/2024,BOS,Jrue Holiday,Out,Injury/Illness - Right AC Joint; Sprain
03/22/2024,BOS,Al Horford,Out,Injury/Illness - Left Big Toe; Sprain
03/22/2024,BOS,Drew Peterson,Out,G League - Two-Way
03/22/2024,BOS,Jayson Tatum,Out,Injury/Illness - Right Ankle; Impingement
03/22/2024,DET,Simone Fontecchio,Out,Injury/Illness - Left Great Toe; Contusion
03/22/2024,DET,Taj Gibson,Out,Injury/Illness - Right Hamstring; Soreness
03/22/2024,DET,Quentin Grimes,Out,Injury/Illness - Right Knee; Contusion
03/22/2024,DET,Isaiah Stewart,Out,Injury/Illness - Right Hamstring; Strain
03/22/2024,DET,Ausar Thompson,Out,Injury/Illness - Illness; Medical
03/22/2024,DET,Stanley Umude,Out,Injury/Illness - Right Ankle; Fracture
03/22/2024,OKC,Ousmane Dieng,Out,G League - On Assignment
03/22/2024,OKC,Adam Flagler,Out,G League - Two-Way
03/22/2024,OKC,Keyontae Johnson,Out,G League - Two-Way
03/22/2024,OKC,Olivier Sarr,Out,G League - Two-Way
03/22/2024,TOR,Scottie Barnes,Out,Injury/Illness - Left Hand; Fracture; Third Metacarpal
03/22/2024,TOR,RJ Barrett,Out,Personal Reasons
03/22/2024,TOR,Chris Boucher,Out,Injury/Illness - Right Knee; Partial Tear; MCL
03/22/2024,TOR,D.J. Carton,Out,Injury/Illness - Right Ankle; Sprain
03/22/2024,TOR,Jakob Poeltl,Out,Injury/Illness - Left Hand; Torn Ligament; Fifth Finger
03/22/2024,TOR,Immanuel Quickley,Out,Personal Reasons
03/22/2024,TOR,Gary Trent Jr.,Out,Injury/Illness - Back; Lower; stiffness
03/22/2024,CLE,Ty Jerome,Out,Injury/Illness - Right Ankle; Surgery
03/22/2024,CLE,Donovan Mitchell,Out,Injury/Illness - Nasal; Fracture
03/22/2024,CLE,Evan Mobley,Out,Injury/Illness - Left Ankle; Sprain
03/22/2024,CLE,Isaiah Mobley,Out,G League - Two-Way
03/22/2024,CLE,Pete Nance,Out,G League - Two-Way
03/22/2024,CLE,Max Strus,Out,Injury/Illness - Right Knee; Strain
03/22/2024,CLE,Dean Wade,Out,Injury/Illness - Right Knee; Sprain
03/22/2024,MIN,Jaylen Clark,Out,Injury/Illness - Right Achilles Tendon; Rupture Rehab
03/22/2024,MIN,Karl-Anthony Towns,Out,Injury/Illness - Left Meniscus; Tear
03/22/2024,MEM,Desmond Bane,Out,Injury/Illness - Back; Soreness
03/22/2024,MEM,Brandon Clarke,Out,Injury/Illness - Left Achilles; Tendon Repair
03/22/2024,MEM,Trey Jemison,Out,G League - Two-Way
03/22/2024,MEM,Luke Kennard,Out,Personal Reasons
03/22/2024,MEM,Ja Morant,Out,Injury/Illness - Right Shoulder; Labral Repair
03/22/2024,MEM,Derrick Rose,Out,Injury/Illness - Right Groin; Low Back Injury Recovery
03/22/2024,MEM,Marcus Smart,Out,Injury/Illness - Right Ring Finger; Central Slip Tear
03/22/2024,MEM,Lamar Stevens,Out,Injury/Illness - Left Adductor; Strain
03/22/2024,MEM,Yuta Watanabe,Out,Personal Reasons
03/22/2024,MEM,Vince Williams Jr.,Out,Injury/Illness - Left Patellar; Tendonitis
03/22/2024,MEM,Ziaire Williams,Out,Injury/Illness - Right Low Back; Hip Flexor Strain
03/22/2024,SAS,Charles Bassey,Out,Injury/Illness - Left Acl; Tear
03/22/2024,SAS,Jamaree Bouyea,Out,G League - Two-Way
03/22/2024,SAS,Sidy Cissoko,Out,G League - On Assignment
03/22/2024,SAS,David Duke Jr.,Out,G League - Two-Way
03/22/2024,SAS,RaiQuan Gray,Out,G League - Two-Way
03/22/2024,NOP,Dyson Daniels,Out,Injury/Illness - Left Knee; Meniscectomy
03/22/2024,NOP,Malcolm Hill,Out,G League - Two-Way
03/22/2024,NOP,Brandon Ingram,Out,Injury/Illness - Left Knee; Bone Contusion
03/22/2024,NOP,E.J. Liddell,Out,G League - On Assignment
03/22/2024,NOP,Dereon Seabron,Out,G League - Two-Way
03/22/2024,MIA,Tyler Herro,Out,Injury/Illness - Right Foot; Medial Tendinitis
03/22/2024,MIA,Kevin Love,Out,Injury/Illness - Right Heel; Bruise
03/22/2024,MIA,Josh Richardson,Out,Injury/Illness - Right Shoulder; Surgery
03/22/2024,MIA,Duncan Robinson,Out,Injury/Illness - Left Facet; Syndrome
03/22/2024,MIA,Alondes Williams,Out,G League - Two-Way
03/22/2024,IND,Quenton Jackson,Questionable,G League - Two-Way
03/22/2024,IND,James Johnson,Out,Personal Reasons
03/22/2024,IND,Bennedict Mathurin,Out,Injury/Illness - Right Shoulder; Labral Tear
03/22/2024,IND,Obi Toppin,Questionable,Injury/Illness - Left Ankle; Sprain
03/22/2024,IND,Oscar Tshiebwe,Questionable,G League - Two-Way
03/22/2024,IND,Isaiah Wong,Questionable,G League - Two-Way
03/22/2024,GSW,Draymond Green,Probable,Injury/Illness - Low Back; Soreness
03/22/2024,GSW,Moses Moody,Questionable,Injury/Illness - Left Knee; Soreness
03/22/2024,POR,Deandre Ayton,Questionable,Injury/Illness - Left Elbow; Tendinitis
03/22/2024,POR,Malcolm Brogdon,Out,Injury/Illness - Right Elbow; Tendinitis
03/22/2024,POR,Jerami Grant,Doubtful,Injury/Illness - Right Hamstring; Strain
03/22/2024,POR,Justin Minaya,Questionable,G League - Two-Way
03/22/2024,POR,Shaedon Sharpe,Out,Injury/Illness - Lower Abdominal; Surgery
03/22/2024,POR,Anfernee Simons,Probable,Injury/Illness - Left Knee; Tendinitis
03/22/2024,POR,Matisse Thybulle,Questionable,Injury/Illness - Right Ankle; Soreness
03/22/2024,POR,Robert Williams III,Out,Injury/Illness - Right Knee; Ligament Tear
03/22/2024,PHI,Robert Covington,Out,Injury/Illness - Left Knee; Bone Bruise
03/22/2024,PHI,Joel Embiid,Out,Injury/Illness - Left Knee; Meniscus Procedure
03/22/2024,PHI,Tobias Harris,Questionable,Injury/Illness - Right Ankle; Sprain
03/22/2024,PHI,Kai Jones,Out,Injury/Illness - Right Hamstring; Strain
03/22/2024,PHI,De'Anthony Melton,Out,Injury/Illness - Back; Lumbar Spine Bone Stress
03/22/2024,PHI,Terquavion Smith,Out,G League - Two-Way
03/22/2024,LAL,Colin Castleton,Out,Injury/Illness - Right Wrist; Fracture
03/22/2024,LAL,Anthony Davis,Probable,Injury/Illness - Bilateral Achilles; Tendinopathy
03/22/2024,LAL,Jalen Hood-Schifino,Out,Injury/Illness - Lumbar Disc; Surgery
03/22/2024,LAL,LeBron James,Questionable,Injury/Illness - Left Ankle; Peroneal Tendinopathy
03/22/2024,LAL,Taurean Prince,Out,Personal Reasons
03/22/2024,LAL,Jarred Vanderbilt,Out,Injury/Illness - Right Mid-foot; Sprain
03/22/2024,LAL,Gabe Vincent,Out,Injury/Illness - Left Knee; Surgery
03/22/2024,LAL,Christian Wood,Out,Injury/Illness - Left Knee; Surgery
03/23/2024,ATL,Trae Young,Out,Injury/Illness - Left Fifth Finger; Torn Ligament
03/23/2024,BRK,Dariq Whitehead,Out,Injury/Illness - Left Shin; Stress Reaction
03/23/2024,CHO,Mark Williams,Out,Injury/Illness - Low Back; Injury Recovery
03/23/2024,CHI,Patrick Williams,Out,Injury/Illness - Left Midfoot; Surgery
03/23/2024,DEN,Jalen Pickett,Out,Personal Reasons
03/23/2024,HOU,Cam Whitmore,Out,Injury/Illness - Right Knee; Sprain
03/23/2024,NYK,Mitchell Robinson,Out,Injury/Illness - Left Ankle; Surgery
03/23/2024,ORL,Gary Harris,Questionable,Injury/Illness - Right Plantar Fascia; Strain
03/23/2024,PHO,Josh Okogie,Questionable,Injury/Illness - Lower Abdominal; Strain
03/23/2024,SAC,Sasha Vezenkov,Questionable,Injury/Illness - Right Ankle; Sprain
03/23/2024,TOR,Gary Trent Jr.,Probable,Injury/Illness - Back; Lower; stiffness
03/23/2024,UTA,Omer Yurtseven,Questionable,Injury/Illness - Right Ankle; Sprain
03/23/2024,WAS,Landry Shamet,Out,Injury/Illness - Left Calf; Strain
03/23/2024,ATL,Onyeka Okongwu,Doubtful,Injury/Illness - Left Big Toe; Injury Management
03/23/2024,BRK,Ben Simmons,Out,Injury/Illness - Left Lower Back; Nerve Impingement
03/23/2024,CHO,JT Thor,Questionable,Injury/Illness - Left Shoulder; Inflammation
03/23/2024,CHI,Coby White,Probable,Injury/Illness - Right Hip; Strain
03/23/2024,DEN,Zeke Nnaji,Out,Injury/Illness - Right Adductor; Tendinosis
03/23/2024,HOU,Alperen Sengun,Out,Injury/Illness - Right Ankle; Sprain
03/23/2024,NYK,Julius Randle,Out,Injury/Illness - Right Shoulder; Dislocated
03/23/2024,PHO,Jusuf Nurkic,Probable,Injury/Illness - Orbital; Contusion
03/23/2024,SAC,Trey Lyles,Out,Injury/Illness - Left Knee; Sprain
03/23/2024,TOR,Immanuel Quickley,Out,Personal Reasons
03/23/2024,UTA,Lauri Markkanen,Out,Injury/Illness - Right Quadriceps; Contusion; Injury Maintenance
03/23/2024,WAS,Jordan Poole,Questionable,Injury/Illness - Right Hip; Contusion
03/23/2024,ATL,Seth Lundy,Questionable,G League - Two-Way
03/23/2024,BRK,Jaylen Martin,Out,G League - Two-Way
03/23/2024,CHO,Bryce McGowens,Out,Injury/Illness - Right Knee; Strain
03/23/2024,CHI,Adama Sanogo,Out,G League - Two-Way
03/23/2024,DEN,Jamal Murray,Questionable,Injury/Illness - Left Ankle; Sprain
03/23/2024,HOU,Jermaine Samuels Jr.,Out,G League - Two-Way
03/23/2024,NYK,OG Anunoby,Out,Injury/Illness - Right Elbow; Injury Management
03/23/2024,PHO,Damion Lee,Out,Injury/Illness - Right Meniscus; Surgery
03/23/2024,SAC,Mason Jones,Out,G League - Two-Way
03/23/2024,TOR,Jakob Poeltl,Out,Injury/Illness - Left Hand; Fifth finger; torn ligament
03/23/2024,UTA,Kenneth Lofton Jr.,Out,G League - On Assignment
03/23/2024,WAS,Eugene Omoruyi,Out,Injury/Illness - Right Ankle; Sprain
03/23/2024,ATL,Jalen Johnson,Out,Injury/Illness - Right Ankle; Sprain
03/23/2024,BRK,Keon Johnson,Out,G League - Two-Way
03/23/2024,CHO,Cody Martin,Out,Injury/Illness - Left Ankle; Sprain
03/23/2024,CHI,Julian Phillips,Out,Injury/Illness - Right Foot; Sprain
03/23/2024,DEN,Nikola Jokic,Questionable,Injury/Illness - Low Back; Pain/Left Hip Inflammation
03/23/2024,HOU,Nate Hinton,Out,G League - Two-Way
03/23/2024,SAC,Kevin Huerter,Out,Injury/Illness - Left Shoulder; Dislocation
03/23/2024,TOR,D.J. Carton,Out,Injury/Illness - Right Ankle; Sprain
03/23/2024,UTA,John Collins,Questionable,Injury/Illness - Right Facial; Contusion
03/23/2024,WAS,Isaiah Livers,Out,Injury/Illness - Right Hip; Joint capsule inflammation
03/23/2024,ATL,Mouhamed Gueye,Out,Injury/Illness - Right UCL; Sprain
03/23/2024,BRK,Jacob Gilyard,Out,G League - Two-Way
03/23/2024,CHO,Seth Curry,Out,Injury/Illness - Right Ankle; Sprain
03/23/2024,CHI,Zach LaVine,Out,Injury/Illness - Right Midfoot; Surgery
03/23/2024,DEN,Vlatko Cancar,Out,Injury/Illness - Left Knee; Surgery
03/23/2024,HOU,Tari Eason,Out,Injury/Illness - Left Tibia; Surgery
03/23/2024,SAC,Jordan Ford,Out,G League - Two-Way
03/23/2024,TOR,Chris Boucher,Out,Injury/Illness - Right Knee; MCL partial tear
03/23/2024,UTA,Jordan Clarkson,Out,Injury/Illness - Right Groin; Strain
03/23/2024,WAS,Tyus Jones,Out,Injury/Illness - Back; Lumbosacral sprain
03/23/2024,ATL,AJ Griffin,Out,Injury/Illness - Right Ankle; Sprain
03/23/2024,CHO,Marques Bolden,Out,G League - Two-Way
03/23/2024,CHI,Andrew Funk,Out,G League - Two-Way
03/23/2024,HOU,Steven Adams,Out,Injury/Illness - Right Knee; PCL Surgery
03/23/2024,TOR,RJ Barrett,Out,Personal Reasons
03/23/2024,UTA,Darius Bazley,Out,G League - On Assignment
03/23/2024,WAS,Bilal Coulibaly,Out,Injury/Illness - Right Wrist; Fracture
03/23/2024,ATL,Kobe Bufkin,Out,Injury/Illness - Left Big Toe; Sprain
03/23/2024,CHO,Leaky Black,Out,G League - Two-Way
03/23/2024,CHI,Henri Drell,Out,G League - Two-Way
03/23/2024,TOR,Scottie Barnes,Out,Injury/Illness - Left Hand; Fracture
03/23/2024,ATL,Saddiq Bey,Out,Injury/Illness - Left ACL; Tear
03/23/2024,CHO,LaMelo Ball,Out,Injury/Illness - Right Ankle; Tendinopathy
03/23/2024,CHI,Alex Caruso,Probable,Injury/Illness - Left Ankle; Sprain
03/23/2024,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
03/24/2024,CLE,Dean Wade,Out,Injury/Illness - Right Knee; Sprain
03/24/2024,DET,Stanley Umude,Out,Injury/Illness - Right Ankle; Fracture
03/24/2024,IND,Isaiah Wong,Questionable,G League - Two-Way
03/24/2024,LAL,Christian Wood,Out,Injury/Illness - Left Knee; Surgery
03/24/2024,MIA,Alondes Williams,Out,G League - Two-Way
03/24/2024,MIL,Khris Middleton,Probable,Injury/Illness - Left Ankle; Sprain
03/24/2024,MIN,Karl-Anthony Towns,Out,Injury/Illness - Left Meniscus; Tear
03/24/2024,NOP,Dereon Seabron,Out,G League - Two-Way
03/24/2024,OKC,Olivier Sarr,Questionable,G League - Two-Way
03/24/2024,PHI,Terquavion Smith,Out,G League - Two-Way
03/24/2024,CLE,Max Strus,Out,Injury/Illness - Right Knee; Strain
03/24/2024,DET,Ausar Thompson,Out,Injury/Illness - Illness; Medical
03/24/2024,IND,Oscar Tshiebwe,Questionable,G League - Two-Way
03/24/2024,LAL,Gabe Vincent,Out,Injury/Illness - Left Knee; Surgery
03/24/2024,MIA,Duncan Robinson,Out,Injury/Illness - Left Facet; Syndrome
03/24/2024,MIL,AJ Green,Out,Injury/Illness - Non-covid; Illness
03/24/2024,MIN,Rudy Gobert,Questionable,Injury/Illness - Left Rib; Sprain
03/24/2024,NOP,E.J. Liddell,Out,G League - On Assignment
03/24/2024,OKC,Keyontae Johnson,Out,G League - Two-Way
03/24/2024,PHI,De'Anthony Melton,Out,Injury/Illness - Back; Lumbar Spine Bone Stress
03/24/2024,CLE,Pete Nance,Out,G League - Two-Way
03/24/2024,DET,Isaiah Stewart,Out,Injury/Illness - Right Hamstring; Strain
03/24/2024,IND,Bennedict Mathurin,Out,Injury/Illness - Right Shoulder; Labral Tear
03/24/2024,LAL,Jarred Vanderbilt,Out,Injury/Illness - Right Midfoot; Sprain
03/24/2024,MIA,Josh Richardson,Out,Injury/Illness - Right Shoulder; Surgery
03/24/2024,MIL,Giannis Antetokounmpo,Probable,Injury/Illness - Left Hamstring; Tendinopathy
03/24/2024,MIN,Anthony Edwards,Questionable,Injury/Illness - Left Middle Finger; Dislocation/Sprain
03/24/2024,NOP,Brandon Ingram,Out,Injury/Illness - Left Knee; Bone Contusion
03/24/2024,OKC,Adam Flagler,Out,G League - Two-Way
03/24/2024,PHI,Kyle Lowry,Out,Rest
03/24/2024,CLE,Isaiah Mobley,Out,G League - Two-Way
03/24/2024,DET,Quentin Grimes,Out,Injury/Illness - Right Knee; Contusion
03/24/2024,IND,James Johnson,Questionable,Personal Reasons
03/24/2024,LAL,LeBron James,Questionable,Injury/Illness - Left Ankle; Peroneal Tendinopathy
03/24/2024,MIA,Caleb Martin,Questionable,Injury/Illness - Right knee/Ankle; Discomfort
03/24/2024,MIN,Jaylen Clark,Out,Injury/Illness - Right Achilles Tendon; Rupture Rehab
03/24/2024,NOP,Malcolm Hill,Out,G League - Two-Way
03/24/2024,OKC,Ousmane Dieng,Out,G League - On Assignment
03/24/2024,PHI,Kai Jones,Out,Injury/Illness - Right Hamstring; Strain
03/24/2024,CLE,Evan Mobley,Questionable,Injury/Illness - Left Ankle; Sprain
03/24/2024,DET,Taj Gibson,Out,Injury/Illness - Right Hamstring; Strain
03/24/2024,IND,Quenton Jackson,Questionable,G League - Two-Way
03/24/2024,LAL,Jalen Hood-Schifino,Out,Injury/Illness - Lumbar; Disc Surgery
03/24/2024,MIA,Kevin Love,Out,Injury/Illness - Right Heel; Bruise
03/24/2024,NOP,Dyson Daniels,Out,Injury/Illness - Left Knee; Meniscectomy
03/24/2024,PHI,Joel Embiid,Out,Injury/Illness - Left Knee; Meniscus Procedure
03/24/2024,CLE,Donovan Mitchell,Out,Injury/Illness - Nasal; Fracture
03/24/2024,DET,Simone Fontecchio,Out,Injury/Illness - Left Great Toe; Contusion
03/24/2024,LAL,Anthony Davis,Probable,Injury/Illness - Bilateral Achilles; Tendinopathy
03/24/2024,MIA,Jaime Jaquez Jr.,Questionable,Injury/Illness - Left Knee/Ankle; Discomfort
03/24/2024,PHI,Robert Covington,Out,Injury/Illness - Left Knee; Bone Bruise
03/24/2024,CLE,Ty Jerome,Out,Injury/Illness - Right Ankle; Surgery
03/24/2024,DET,Jalen Duren,Out,Injury/Illness - Low Back; Spasms
03/24/2024,LAL,Colin Castleton,Out,Injury/Illness - Right Wrist; Fracture
03/24/2024,MIA,Tyler Herro,Out,Injury/Illness - Right Foot; Medial Tendinitis
03/24/2024,DET,Cade Cunningham,Out,Injury/Illness - Left Knee; Injury Management
03/25/2024,CHO,LaMelo Ball,Out,Injury/Illness - Right Ankle; Tendinopathy
03/25/2024,CHO,Leaky Black,Out,G League - Two-Way
03/25/2024,CHO,Marques Bolden,Out,G League - Two-Way
03/25/2024,CHO,Seth Curry,Out,Injury/Illness - Right Ankle; Sprain
03/25/2024,CHO,Cody Martin,Out,Injury/Illness - Left Ankle; Sprain
03/25/2024,CHO,Mark Williams,Out,Injury/Illness - Low Back; Injury Recovery
03/25/2024,CLE,Ty Jerome,Out,Injury/Illness - Right Ankle; Surgery
03/25/2024,CLE,Donovan Mitchell,Out,Injury/Illness - Nasal; Fracture
03/25/2024,CLE,Isaiah Mobley,Out,G League - Two-Way
03/25/2024,CLE,Max Strus,Out,Injury/Illness - Right Knee; Strain
03/25/2024,CLE,Dean Wade,Out,Injury/Illness - Right Knee; Sprain
03/25/2024,BRK,Keita Bates-Diop,Out,Injury/Illness - Right Shin; Stress Reaction
03/25/2024,BRK,Cameron Johnson,Out,Injury/Illness - Left Big Toe; Sprain
03/25/2024,BRK,Jaylen Martin,Out,G League - Two-Way
03/25/2024,BRK,Ben Simmons,Out,Injury/Illness - Left Lower Back; Nerve Impingement
03/25/2024,BRK,Dennis Smith Jr.,Out,Injury/Illness - Right Hip; Synovitis
03/25/2024,BRK,Cam Thomas,Out,Injury/Illness - Lower Back; Tightness
03/25/2024,BRK,Dariq Whitehead,Out,Injury/Illness - Right Shin; Stress Reaction
03/25/2024,TOR,Scottie Barnes,Out,Injury/Illness - Left Hand; Fracture
03/25/2024,TOR,RJ Barrett,Out,Return to Competition Reconditioning
03/25/2024,TOR,Chris Boucher,Out,Injury/Illness - Right Knee; Partial MCL tear
03/25/2024,TOR,D.J. Carton,Out,Injury/Illness - Right Ankle; Sprain
03/25/2024,TOR,Jakob Poeltl,Out,Injury/Illness - Left Hand; Fifth finger ligament tear
03/25/2024,TOR,Jontay Porter,Out,Personal Reasons
03/25/2024,TOR,Immanuel Quickley,Out,Return to Competition Reconditioning
03/25/2024,BOS,Jrue Holiday,Out,Injury/Illness - Right AC Joint; Sprain
03/25/2024,BOS,Drew Peterson,Out,G League - Two-Way
03/25/2024,BOS,Neemias Queta,Out,G League - Two-Way
03/25/2024,BOS,Xavier Tillman,Out,Injury/Illness - Left Knee; Swelling
03/25/2024,BOS,Jordan Walsh,Out,G League - On Assignment
03/25/2024,BOS,Derrick White,Out,Injury/Illness - Right Hand; Sprain
03/25/2024,ATL,Saddiq Bey,Out,Injury/Illness - Left Knee; Torn ACL
03/25/2024,ATL,Kobe Bufkin,Out,Injury/Illness - Left Big Toe; Sprain
03/25/2024,ATL,AJ Griffin,Out,Injury/Illness - Right Ankle; Sprain
03/25/2024,ATL,Mouhamed Gueye,Out,Injury/Illness - Right UCL; Sprain
03/25/2024,ATL,Jalen Johnson,Out,Injury/Illness - Right Ankle; Sprain
03/25/2024,ATL,Onyeka Okongwu,Out,Injury/Illness - Left Big Toe; Sprain
03/25/2024,ATL,Trae Young,Out,Injury/Illness - Left Fifth Finger; Torn Ligament
03/25/2024,DET,Cade Cunningham,Out,Injury/Illness - Left Knee; Injury Management
03/25/2024,DET,Jalen Duren,Out,Injury/Illness - Low Back; Spasms
03/25/2024,DET,Simone Fontecchio,Out,Injury/Illness - Left Great Toe; Contusion
03/25/2024,DET,Taj Gibson,Out,Injury/Illness - Right Hamstring; Strain
03/25/2024,DET,Quentin Grimes,Out,Injury/Illness - Right Knee; Contusion
03/25/2024,DET,Isaiah Stewart,Out,Injury/Illness - Right Hamstring; Strain
03/25/2024,DET,Ausar Thompson,Out,Injury/Illness - Illness; Medical
03/25/2024,DET,Stanley Umude,Out,Injury/Illness - Right Ankle; Fracture
03/25/2024,NYK,OG Anunoby,Out,Injury/Illness - Right Elbow; Injury Management
03/25/2024,NYK,Alec Burks,Out,Injury/Illness - Right Shoulder; Sprained
03/25/2024,NYK,Julius Randle,Out,Injury/Illness - Right Shoulder; Dislocated
03/25/2024,NYK,Mitchell Robinson,Out,Injury/Illness - Left Ankle; Surgery
03/25/2024,PHO,Damion Lee,Out,Injury/Illness - Right Meniscus; Surgery
03/25/2024,SAS,Charles Bassey,Out,Injury/Illness - Left Acl; Tear
03/25/2024,SAS,Jamaree Bouyea,Out,G League - Two-Way
03/25/2024,SAS,Sidy Cissoko,Out,G League - On Assignment
03/25/2024,SAS,David Duke Jr.,Out,G League - Two-Way
03/25/2024,SAS,RaiQuan Gray,Out,G League - Two-Way
03/25/2024,SAS,Victor Wembanyama,Out,Injury/Illness - Left Ankle; Sprain
03/25/2024,POR,Deandre Ayton,Out,Injury/Illness - Left Elbow; Tendinitis
03/25/2024,POR,Malcolm Brogdon,Out,Injury/Illness - Right Elbow; Tendinitis
