Date,Team,Player,Pos
04/08/2022,DET,Isaiah Stewart,PF
04/08/2022,NYK,Evan Fournier,SG
04/08/2022,NYK,Alec Burks,SG
04/08/2022,NYK,RJ Barrett,SG
04/08/2022,NYK,Obi Toppin,PF
04/08/2022,NYK,Jericho Sims,C
04/08/2022,WAS,Tomas Satoransky,PG
04/08/2022,WAS,Corey Kispert,SF
04/08/2022,WAS,Deni Avdija,SF
04/08/2022,WAS,Rui Hachimura,PF
04/08/2022,WAS,Daniel Gafford,C
04/08/2022,CLE,Darius Garland,PG
04/08/2022,CLE,Isaac Okoro,SF
04/08/2022,CLE,Caris LeVert,SF
04/08/2022,CLE,Lauri Markkanen,PF
04/08/2022,CLE,Evan Mobley,PF
04/08/2022,BRK,Kyrie Irving,PG
04/08/2022,BRK,Seth Curry,SG
04/08/2022,BRK,Bruce Brown,SG
04/08/2022,BRK,Kevin Durant,PF
04/08/2022,BRK,Andre Drummond,C
04/08/2022,HOU,Kevin Porter Jr.,PG
04/08/2022,HOU,Garrison Mathews,SG
04/08/2022,HOU,Jalen Green,SG
04/08/2022,HOU,Jae'Sean Tate,SF
04/08/2022,HOU,Alperen Sengun,C
04/08/2022,TOR,Armoni Brooks,PG
04/08/2022,TOR,Gary Trent Jr.,SG
04/08/2022,TOR,Scottie Barnes,SF
04/08/2022,TOR,Pascal Siakam,PF
04/08/2022,TOR,Khem Birch,C
04/08/2022,ATL,Trae Young,PG
04/08/2022,ATL,Kevin Huerter,SG
04/08/2022,ATL,De'Andre Hunter,SF
04/08/2022,ATL,Danilo Gallinari,PF
04/08/2022,ATL,Clint Capela,C
04/08/2022,MIA,Kyle Lowry,PG
04/08/2022,MIA,Max Strus,SG
04/08/2022,MIA,Jimmy Butler III,SF
04/08/2022,MIA,Caleb Martin,PF
04/08/2022,MIA,Bam Adebayo,C
04/08/2022,CHO,Terry Rozier,PG
04/08/2022,CHO,LaMelo Ball,PG
04/08/2022,CHO,Miles Bridges,SF
04/08/2022,CHO,P.J. Washington,PF
04/08/2022,CHO,Mason Plumlee,C
04/08/2022,CHI,Zach LaVine,SG
04/08/2022,CHI,Coby White,SG
04/08/2022,CHI,DeMar DeRozan,SF
04/08/2022,CHI,Patrick Williams,PF
04/08/2022,CHI,Nikola Vucevic,C
04/08/2022,POR,Brandon Williams,PG
04/08/2022,POR,Keon Johnson,SG
04/08/2022,POR,CJ Elleby,SF
04/08/2022,POR,Greg Brown III,PF
04/08/2022,POR,Drew Eubanks,C
04/08/2022,DAL,Jalen Brunson,PG
04/08/2022,DAL,Luka Doncic,PG
04/08/2022,DAL,Reggie Bullock,SF
04/08/2022,DAL,Dorian Finney-Smith,PF
04/08/2022,DAL,Dwight Powell,C
04/08/2022,PHO,Chris Paul,PG
04/08/2022,PHO,Devin Booker,SG
04/08/2022,PHO,Mikal Bridges,SF
04/08/2022,PHO,Jae Crowder,PF
04/08/2022,PHO,Deandre Ayton,C
04/08/2022,UTA,Mike Conley,PG
04/08/2022,UTA,Donovan Mitchell,SG
04/08/2022,UTA,Bojan Bogdanovic,SF
04/08/2022,UTA,Royce O'Neale,PF
04/08/2022,UTA,Rudy Gobert,C
04/08/2022,OKC,Zavier Simpson,PG
04/08/2022,OKC,Vit Krejci,SG
04/08/2022,OKC,Georgios Kalaitzakis,SF
04/08/2022,OKC,Jaylen Hoard,PF
04/08/2022,OKC,Isaiah Roby,PF
04/08/2022,LAL,Austin Reaves,SG
04/08/2022,LAL,Malik Monk,SG
04/08/2022,LAL,Talen Horton-Tucker,SG
04/08/2022,LAL,Stanley Johnson,SF
04/08/2022,LAL,Dwight Howard,C
04/09/2022,IND,T.J. McConnell,PG
04/09/2022,IND,Tyrese Haliburton,PG
04/09/2022,IND,Buddy Hield,SF
04/09/2022,IND,Isaiah Jackson,PF
04/09/2022,IND,Oshae Brissett,PF
04/09/2022,PHI,Tyrese Maxey,PG
04/09/2022,PHI,Danny Green,SG
04/09/2022,PHI,James Harden,SG
04/09/2022,PHI,Tobias Harris,SF
04/09/2022,PHI,Joel Embiid,C
04/09/2022,NOP,CJ McCollum,PG
04/09/2022,NOP,Devonte' Graham,PG
04/09/2022,NOP,Herbert Jones,SF
04/09/2022,NOP,Jonas Valanciunas,C
04/09/2022,NOP,Jaxson Hayes,C
04/09/2022,MEM,Ja Morant,PG
04/09/2022,MEM,Desmond Bane,SG
04/09/2022,MEM,Dillon Brooks,SF
04/09/2022,MEM,Jaren Jackson Jr.,PF
04/09/2022,MEM,Steven Adams,C
04/09/2022,GSW,Jordan Poole,PG
04/09/2022,GSW,Damion Lee,SG
04/09/2022,GSW,Andrew Wiggins,SF
04/09/2022,GSW,Draymond Green,PF
04/09/2022,GSW,Kevon Looney,C
04/09/2022,SAS,Tre Jones,PG
04/09/2022,SAS,Josh Richardson,SG
04/09/2022,SAS,Joshua Primo,SG
04/09/2022,SAS,Keita Bates-Diop,SF
04/09/2022,SAS,Zach Collins,C
04/09/2022,SAC,Davion Mitchell,PG
04/09/2022,SAC,Justin Holiday,SF
04/09/2022,SAC,Harrison Barnes,SF
04/09/2022,SAC,Trey Lyles,PF
04/09/2022,SAC,Damian Jones,C
04/09/2022,LAC,Reggie Jackson,PG
04/09/2022,LAC,Paul George,SF
04/09/2022,LAC,Marcus Morris Sr.,PF
04/09/2022,LAC,Nicolas Batum,PF
04/09/2022,LAC,Ivica Zubac,C
04/10/2022,WAS,Tomas Satoransky,PG
04/10/2022,WAS,Deni Avdija,SF
04/10/2022,WAS,Corey Kispert,SF
04/10/2022,WAS,Rui Hachimura,PF
04/10/2022,WAS,Daniel Gafford,C
04/10/2022,CHO,LaMelo Ball,PG
04/10/2022,CHO,Terry Rozier,PG
04/10/2022,CHO,Miles Bridges,SF
04/10/2022,CHO,P.J. Washington,PF
04/10/2022,CHO,Mason Plumlee,C
04/10/2022,MIL,Jrue Holiday,PG
04/10/2022,MIL,Jevon Carter,SG
04/10/2022,MIL,Thanasis Antetokounmpo,SF
04/10/2022,MIL,Sandro Mamukelashvili,PF
04/10/2022,MIL,Jordan Nwora,PF
04/10/2022,CLE,Darius Garland,PG
04/10/2022,CLE,Isaac Okoro,SF
04/10/2022,CLE,Caris LeVert,SF
04/10/2022,CLE,Lauri Markkanen,PF
04/10/2022,CLE,Evan Mobley,PF
04/10/2022,ATL,Trae Young,PG
04/10/2022,ATL,Kevin Huerter,SG
04/10/2022,ATL,De'Andre Hunter,SF
04/10/2022,ATL,Danilo Gallinari,PF
04/10/2022,ATL,Clint Capela,C
04/10/2022,HOU,Kevin Porter Jr.,PG
04/10/2022,HOU,Garrison Mathews,SG
04/10/2022,HOU,Jalen Green,SG
04/10/2022,HOU,Jae'Sean Tate,SF
04/10/2022,HOU,Alperen Sengun,C
04/10/2022,IND,T.J. McConnell,PG
04/10/2022,IND,Tyrese Haliburton,PG
04/10/2022,IND,Buddy Hield,SF
04/10/2022,IND,Oshae Brissett,PF
04/10/2022,IND,Isaiah Jackson,PF
04/10/2022,BRK,Kyrie Irving,PG
04/10/2022,BRK,Bruce Brown,SG
04/10/2022,BRK,Kessler Edwards,SF
04/10/2022,BRK,Kevin Durant,PF
04/10/2022,BRK,Andre Drummond,C
04/10/2022,DET,Frank Jackson,PG
04/10/2022,DET,Killian Hayes,PG
04/10/2022,DET,Isaiah Livers,SF
04/10/2022,DET,Saddiq Bey,PF
04/10/2022,DET,Isaiah Stewart,PF
04/10/2022,PHI,Tyrese Maxey,PG
04/10/2022,PHI,Danny Green,SG
04/10/2022,PHI,Matisse Thybulle,SG
04/10/2022,PHI,Tobias Harris,SF
04/10/2022,PHI,DeAndre Jordan,C
04/10/2022,TOR,Armoni Brooks,PG
04/10/2022,TOR,Gary Trent Jr.,SG
04/10/2022,TOR,Scottie Barnes,SF
04/10/2022,TOR,OG Anunoby,SF
04/10/2022,TOR,Khem Birch,C
04/10/2022,NYK,Immanuel Quickley,PG
04/10/2022,NYK,Alec Burks,SG
04/10/2022,NYK,Evan Fournier,SG
04/10/2022,NYK,Obi Toppin,PF
04/10/2022,NYK,Jericho Sims,C
04/10/2022,MIA,Mychal Mulder,PG
04/10/2022,MIA,Victor Oladipo,SG
04/10/2022,MIA,Duncan Robinson,SG
04/10/2022,MIA,Haywood Highsmith,SF
04/10/2022,MIA,Omer Yurtseven,C
04/10/2022,ORL,Markelle Fultz,PG
04/10/2022,ORL,R.J. Hampton,PG
04/10/2022,ORL,Chuma Okeke,PF
04/10/2022,ORL,Moritz Wagner,C
04/10/2022,ORL,Mo Bamba,C
04/10/2022,BOS,Marcus Smart,PG
04/10/2022,BOS,Jaylen Brown,SG
04/10/2022,BOS,Jayson Tatum,SF
04/10/2022,BOS,Daniel Theis,C
04/10/2022,BOS,Al Horford,C
04/10/2022,MEM,De'Anthony Melton,SG
04/10/2022,MEM,John Konchar,SG
04/10/2022,MEM,Kyle Anderson,SF
04/10/2022,MEM,Ziaire Williams,SF
04/10/2022,MEM,Xavier Tillman,C
04/10/2022,CHI,Ayo Dosunmu,PG
04/10/2022,CHI,Javonte Green,SG
04/10/2022,CHI,Troy Brown Jr.,SF
04/10/2022,CHI,Patrick Williams,PF
04/10/2022,CHI,Tristan Thompson,C
04/10/2022,MIN,Patrick Beverley,PG
04/10/2022,MIN,Malik Beasley,SG
04/10/2022,MIN,Anthony Edwards,SG
04/10/2022,MIN,Jarred Vanderbilt,SF
04/10/2022,MIN,Naz Reid,C
04/10/2022,SAS,Joshua Primo,SG
04/10/2022,SAS,Dejounte Murray,SG
04/10/2022,SAS,Devin Vassell,SG
04/10/2022,SAS,Keldon Johnson,SF
04/10/2022,SAS,Jakob Poeltl,C
04/10/2022,DAL,Luka Doncic,PG
04/10/2022,DAL,Jalen Brunson,PG
04/10/2022,DAL,Reggie Bullock,SF
04/10/2022,DAL,Dorian Finney-Smith,PF
04/10/2022,DAL,Dwight Powell,C
04/10/2022,LAL,Malik Monk,SG
04/10/2022,LAL,Talen Horton-Tucker,SG
04/10/2022,LAL,Austin Reaves,SG
04/10/2022,LAL,Stanley Johnson,SF
04/10/2022,LAL,Wenyen Gabriel,PF
04/10/2022,DEN,Bones Hyland,PG
04/10/2022,DEN,Austin Rivers,PG
04/10/2022,DEN,Bryn Forbes,SG
04/10/2022,DEN,Jeff Green,PF
04/10/2022,DEN,DeMarcus Cousins,C
04/10/2022,UTA,Mike Conley,PG
04/10/2022,UTA,Juancho Hernangomez,PF
04/10/2022,UTA,Danuel House Jr.,PF
04/10/2022,UTA,Royce O'Neale,PF
04/10/2022,UTA,Rudy Gobert,C
04/10/2022,POR,Brandon Williams,PG
04/10/2022,POR,Didi Louzada,PG
04/10/2022,POR,Keon Johnson,SG
04/10/2022,POR,CJ Elleby,SF
04/10/2022,POR,Reggie Perry,C
04/10/2022,OKC,Zavier Simpson,PG
04/10/2022,OKC,Vit Krejci,SG
04/10/2022,OKC,Georgios Kalaitzakis,SF
04/10/2022,OKC,Jaylen Hoard,PF
04/10/2022,OKC,Isaiah Roby,PF
04/10/2022,LAC,Terance Mann,PG
04/10/2022,LAC,Luke Kennard,SG
04/10/2022,LAC,Robert Covington,SF
04/10/2022,LAC,Amir Coffey,PF
04/10/2022,LAC,Ivica Zubac,C
04/10/2022,SAC,Davion Mitchell,PG
04/10/2022,SAC,Harrison Barnes,SF
04/10/2022,SAC,Justin Holiday,SF
04/10/2022,SAC,Trey Lyles,PF
04/10/2022,SAC,Damian Jones,C
04/10/2022,PHO,Aaron Holiday,PG
04/10/2022,PHO,Landry Shamet,SG
04/10/2022,PHO,Mikal Bridges,SF
04/10/2022,PHO,Cameron Johnson,PF
04/10/2022,PHO,JaVale McGee,C
04/10/2022,GSW,Jordan Poole,PG
04/10/2022,GSW,Klay Thompson,SG
04/10/2022,GSW,Moses Moody,SG
04/10/2022,GSW,Draymond Green,PF
04/10/2022,GSW,Kevon Looney,C
04/10/2022,NOP,CJ McCollum,PG
04/10/2022,NOP,Naji Marshall,SF
04/10/2022,NOP,Trey Murphy III,SF
04/10/2022,NOP,Willy Hernangomez,C
04/10/2022,NOP,Jaxson Hayes,C
04/12/2022,CLE,Darius Garland,PG
04/12/2022,CLE,Caris LeVert,SF
04/12/2022,CLE,Isaac Okoro,SF
04/12/2022,CLE,Evan Mobley,PF
04/12/2022,CLE,Lauri Markkanen,PF
04/12/2022,BRK,Kyrie Irving,PG
04/12/2022,BRK,Bruce Brown,SG
04/12/2022,BRK,Seth Curry,SG
04/12/2022,BRK,Kevin Durant,PF
04/12/2022,BRK,Andre Drummond,C
04/12/2022,LAC,Reggie Jackson,PG
04/12/2022,LAC,Paul George,SF
04/12/2022,LAC,Nicolas Batum,PF
04/12/2022,LAC,Marcus Morris Sr.,PF
04/12/2022,LAC,Ivica Zubac,C
04/12/2022,MIN,Patrick Beverley,PG
04/12/2022,MIN,D'Angelo Russell,PG
04/12/2022,MIN,Anthony Edwards,SG
04/12/2022,MIN,Jarred Vanderbilt,SF
04/12/2022,MIN,Karl-Anthony Towns,PF
04/13/2022,CHO,Terry Rozier,PG
04/13/2022,CHO,LaMelo Ball,PG
04/13/2022,CHO,Miles Bridges,SF
04/13/2022,CHO,P.J. Washington,PF
04/13/2022,CHO,Mason Plumlee,C
04/13/2022,ATL,Trae Young,PG
04/13/2022,ATL,Kevin Huerter,SG
04/13/2022,ATL,De'Andre Hunter,SF
04/13/2022,ATL,Danilo Gallinari,PF
04/13/2022,ATL,Clint Capela,C
04/13/2022,SAS,Dejounte Murray,SG
04/13/2022,SAS,Devin Vassell,SG
04/13/2022,SAS,Joshua Primo,SG
04/13/2022,SAS,Keldon Johnson,SF
04/13/2022,SAS,Jakob Poeltl,C
04/13/2022,NOP,CJ McCollum,PG
04/13/2022,NOP,Brandon Ingram,SF
04/13/2022,NOP,Herbert Jones,SF
04/13/2022,NOP,Jonas Valanciunas,C
04/13/2022,NOP,Jaxson Hayes,C
04/15/2022,ATL,Trae Young,PG
04/15/2022,ATL,Kevin Huerter,SG
04/15/2022,ATL,De'Andre Hunter,SF
04/15/2022,ATL,Danilo Gallinari,PF
04/15/2022,ATL,Clint Capela,C
04/15/2022,CLE,Darius Garland,PG
04/15/2022,CLE,Caris LeVert,SF
04/15/2022,CLE,Evan Mobley,PF
04/15/2022,CLE,Lauri Markkanen,PF
04/15/2022,CLE,Jarrett Allen,C
04/15/2022,NOP,CJ McCollum,PG
04/15/2022,NOP,Brandon Ingram,SF
04/15/2022,NOP,Herbert Jones,SF
04/15/2022,NOP,Jonas Valanciunas,C
04/15/2022,NOP,Jaxson Hayes,C
04/15/2022,LAC,Terance Mann,PG
04/15/2022,LAC,Reggie Jackson,PG
04/15/2022,LAC,Nicolas Batum,PF
04/15/2022,LAC,Marcus Morris Sr.,PF
04/15/2022,LAC,Ivica Zubac,C
04/16/2022,UTA,Mike Conley,PG
04/16/2022,UTA,Donovan Mitchell,SG
04/16/2022,UTA,Bojan Bogdanovic,SF
04/16/2022,UTA,Royce O'Neale,PF
04/16/2022,UTA,Rudy Gobert,C
04/16/2022,DAL,Spencer Dinwiddie,PG
04/16/2022,DAL,Jalen Brunson,PG
04/16/2022,DAL,Reggie Bullock,SF
04/16/2022,DAL,Dorian Finney-Smith,PF
04/16/2022,DAL,Dwight Powell,C
04/16/2022,MIN,D'Angelo Russell,PG
04/16/2022,MIN,Patrick Beverley,PG
04/16/2022,MIN,Anthony Edwards,SG
04/16/2022,MIN,Jarred Vanderbilt,SF
04/16/2022,MIN,Karl-Anthony Towns,PF
04/16/2022,MEM,Ja Morant,PG
04/16/2022,MEM,Desmond Bane,SG
04/16/2022,MEM,Dillon Brooks,SF
04/16/2022,MEM,Jaren Jackson Jr.,PF
04/16/2022,MEM,Steven Adams,C
04/16/2022,TOR,Fred VanVleet,PG
04/16/2022,TOR,Gary Trent Jr.,SG
04/16/2022,TOR,Scottie Barnes,SF
04/16/2022,TOR,OG Anunoby,SF
04/16/2022,TOR,Pascal Siakam,PF
04/16/2022,PHI,Tyrese Maxey,PG
04/16/2022,PHI,Danny Green,SG
04/16/2022,PHI,James Harden,SG
04/16/2022,PHI,Tobias Harris,SF
04/16/2022,PHI,Joel Embiid,C
04/16/2022,DEN,Monte Morris,PG
04/16/2022,DEN,Will Barton,SG
04/16/2022,DEN,Jeff Green,PF
04/16/2022,DEN,Aaron Gordon,PF
04/16/2022,DEN,Nikola Jokic,C
04/16/2022,GSW,Jordan Poole,PG
04/16/2022,GSW,Klay Thompson,SG
04/16/2022,GSW,Andrew Wiggins,SF
04/16/2022,GSW,Draymond Green,PF
04/16/2022,GSW,Kevon Looney,C
04/17/2022,ATL,Trae Young,PG
04/17/2022,ATL,Kevin Huerter,SG
04/17/2022,ATL,De'Andre Hunter,SF
04/17/2022,ATL,Danilo Gallinari,PF
04/17/2022,ATL,Onyeka Okongwu,C
04/17/2022,MIA,Kyle Lowry,PG
04/17/2022,MIA,Max Strus,SG
04/17/2022,MIA,Jimmy Butler III,SF
04/17/2022,MIA,P.J. Tucker,PF
04/17/2022,MIA,Bam Adebayo,C
04/17/2022,BRK,Kyrie Irving,PG
04/17/2022,BRK,Seth Curry,SG
04/17/2022,BRK,Bruce Brown,SG
04/17/2022,BRK,Kevin Durant,PF
04/17/2022,BRK,Andre Drummond,C
04/17/2022,BOS,Marcus Smart,PG
04/17/2022,BOS,Jaylen Brown,SG
04/17/2022,BOS,Jayson Tatum,SF
04/17/2022,BOS,Al Horford,C
04/17/2022,BOS,Daniel Theis,C
04/17/2022,CHI,Zach LaVine,SG
04/17/2022,CHI,Alex Caruso,SG
04/17/2022,CHI,DeMar DeRozan,SF
04/17/2022,CHI,Patrick Williams,PF
04/17/2022,CHI,Nikola Vucevic,C
04/17/2022,MIL,Jrue Holiday,PG
04/17/2022,MIL,Wesley Matthews,SG
04/17/2022,MIL,Khris Middleton,SF
04/17/2022,MIL,Giannis Antetokounmpo,PF
04/17/2022,MIL,Brook Lopez,C
04/17/2022,NOP,CJ McCollum,PG
04/17/2022,NOP,Brandon Ingram,SF
04/17/2022,NOP,Herbert Jones,SF
04/17/2022,NOP,Jaxson Hayes,C
04/17/2022,NOP,Jonas Valanciunas,C
04/17/2022,PHO,Chris Paul,PG
04/17/2022,PHO,Devin Booker,SG
04/17/2022,PHO,Mikal Bridges,SF
04/17/2022,PHO,Jae Crowder,PF
04/17/2022,PHO,Deandre Ayton,C
04/18/2022,TOR,Fred VanVleet,PG
04/18/2022,TOR,Gary Trent Jr.,SG
04/18/2022,TOR,OG Anunoby,SF
04/18/2022,TOR,Precious Achiuwa,PF
04/18/2022,TOR,Pascal Siakam,PF
04/18/2022,PHI,Tyrese Maxey,PG
04/18/2022,PHI,James Harden,SG
04/18/2022,PHI,Danny Green,SG
04/18/2022,PHI,Tobias Harris,SF
04/18/2022,PHI,Joel Embiid,C
04/18/2022,UTA,Mike Conley,PG
04/18/2022,UTA,Donovan Mitchell,SG
04/18/2022,UTA,Bojan Bogdanovic,SF
04/18/2022,UTA,Royce O'Neale,PF
04/18/2022,UTA,Rudy Gobert,C
04/18/2022,DAL,Jalen Brunson,PG
04/18/2022,DAL,Spencer Dinwiddie,PG
04/18/2022,DAL,Reggie Bullock,SF
04/18/2022,DAL,Dorian Finney-Smith,PF
04/18/2022,DAL,Dwight Powell,C
04/18/2022,DEN,Monte Morris,PG
04/18/2022,DEN,Will Barton,SG
04/18/2022,DEN,Aaron Gordon,PF
04/18/2022,DEN,Jeff Green,PF
04/18/2022,DEN,Nikola Jokic,C
04/18/2022,GSW,Jordan Poole,PG
04/18/2022,GSW,Klay Thompson,SG
04/18/2022,GSW,Andrew Wiggins,SF
04/18/2022,GSW,Draymond Green,PF
04/18/2022,GSW,Kevon Looney,C
04/19/2022,ATL,Trae Young,PG
04/19/2022,ATL,Kevin Huerter,SG
04/19/2022,ATL,De'Andre Hunter,SF
04/19/2022,ATL,Danilo Gallinari,PF
04/19/2022,ATL,John Collins,PF
04/19/2022,MIA,Kyle Lowry,PG
04/19/2022,MIA,Max Strus,SG
04/19/2022,MIA,Jimmy Butler III,SF
04/19/2022,MIA,P.J. Tucker,PF
04/19/2022,MIA,Bam Adebayo,C
04/19/2022,MIN,Patrick Beverley,PG
04/19/2022,MIN,D'Angelo Russell,PG
04/19/2022,MIN,Anthony Edwards,SG
04/19/2022,MIN,Jarred Vanderbilt,SF
04/19/2022,MIN,Karl-Anthony Towns,PF
04/19/2022,MEM,Ja Morant,PG
04/19/2022,MEM,Desmond Bane,SG
04/19/2022,MEM,Dillon Brooks,SF
04/19/2022,MEM,Jaren Jackson Jr.,PF
04/19/2022,MEM,Steven Adams,C
04/19/2022,NOP,CJ McCollum,PG
04/19/2022,NOP,Brandon Ingram,SF
04/19/2022,NOP,Herbert Jones,SF
04/19/2022,NOP,Jaxson Hayes,C
04/19/2022,NOP,Jonas Valanciunas,C
04/19/2022,PHO,Chris Paul,PG
04/19/2022,PHO,Devin Booker,SG
04/19/2022,PHO,Mikal Bridges,SF
04/19/2022,PHO,Jae Crowder,PF
04/19/2022,PHO,Deandre Ayton,C
04/20/2022,BRK,Kyrie Irving,PG
04/20/2022,BRK,Bruce Brown,SG
04/20/2022,BRK,Seth Curry,SG
04/20/2022,BRK,Kevin Durant,PF
04/20/2022,BRK,Andre Drummond,C
04/20/2022,BOS,Marcus Smart,PG
04/20/2022,BOS,Jaylen Brown,SG
04/20/2022,BOS,Jayson Tatum,SF
04/20/2022,BOS,Al Horford,C
04/20/2022,BOS,Daniel Theis,C
04/20/2022,PHI,Tyrese Maxey,PG
04/20/2022,PHI,James Harden,SG
04/20/2022,PHI,Danny Green,SG
04/20/2022,PHI,Tobias Harris,SF
04/20/2022,PHI,Joel Embiid,C
04/20/2022,TOR,Fred VanVleet,PG
04/20/2022,TOR,Gary Trent Jr.,SG
04/20/2022,TOR,OG Anunoby,SF
04/20/2022,TOR,Pascal Siakam,PF
04/20/2022,TOR,Khem Birch,C
04/20/2022,CHI,Alex Caruso,SG
04/20/2022,CHI,Zach LaVine,SG
04/20/2022,CHI,DeMar DeRozan,SF
04/20/2022,CHI,Patrick Williams,PF
04/20/2022,CHI,Nikola Vucevic,C
04/20/2022,MIL,Jrue Holiday,PG
04/20/2022,MIL,Wesley Matthews,SG
04/20/2022,MIL,Khris Middleton,SF
04/20/2022,MIL,Giannis Antetokounmpo,PF
04/20/2022,MIL,Brook Lopez,C
04/21/2022,MEM,Ja Morant,PG
04/21/2022,MEM,Desmond Bane,SG
04/21/2022,MEM,Kyle Anderson,SF
04/21/2022,MEM,Dillon Brooks,SF
04/21/2022,MEM,Jaren Jackson Jr.,PF
04/21/2022,MIN,D'Angelo Russell,PG
04/21/2022,MIN,Patrick Beverley,PG
04/21/2022,MIN,Anthony Edwards,SG
04/21/2022,MIN,Jarred Vanderbilt,SF
04/21/2022,MIN,Karl-Anthony Towns,PF
04/21/2022,DAL,Jalen Brunson,PG
04/21/2022,DAL,Spencer Dinwiddie,PG
04/21/2022,DAL,Reggie Bullock,SF
04/21/2022,DAL,Dorian Finney-Smith,PF
04/21/2022,DAL,Dwight Powell,C
04/21/2022,UTA,Mike Conley,PG
04/21/2022,UTA,Donovan Mitchell,SG
04/21/2022,UTA,Bojan Bogdanovic,SF
04/21/2022,UTA,Royce O'Neale,PF
04/21/2022,UTA,Rudy Gobert,C
04/21/2022,GSW,Jordan Poole,PG
04/21/2022,GSW,Klay Thompson,SG
04/21/2022,GSW,Andrew Wiggins,SF
04/21/2022,GSW,Draymond Green,PF
04/21/2022,GSW,Kevon Looney,C
04/21/2022,DEN,Monte Morris,PG
04/21/2022,DEN,Will Barton,SG
04/21/2022,DEN,Jeff Green,PF
04/21/2022,DEN,Aaron Gordon,PF
04/21/2022,DEN,Nikola Jokic,C
04/22/2022,MIA,Kyle Lowry,PG
04/22/2022,MIA,Max Strus,SG
04/22/2022,MIA,Jimmy Butler III,SF
04/22/2022,MIA,P.J. Tucker,PF
04/22/2022,MIA,Bam Adebayo,C
04/22/2022,ATL,Trae Young,PG
04/22/2022,ATL,Kevin Huerter,SG
04/22/2022,ATL,De'Andre Hunter,SF
04/22/2022,ATL,John Collins,PF
04/22/2022,ATL,Danilo Gallinari,PF
04/22/2022,MIL,Jrue Holiday,PG
04/22/2022,MIL,Wesley Matthews,SG
04/22/2022,MIL,Giannis Antetokounmpo,PF
04/22/2022,MIL,Bobby Portis,PF
04/22/2022,MIL,Brook Lopez,C
04/22/2022,CHI,Zach LaVine,SG
04/22/2022,CHI,Alex Caruso,SG
04/22/2022,CHI,DeMar DeRozan,SF
04/22/2022,CHI,Patrick Williams,PF
04/22/2022,CHI,Nikola Vucevic,C
04/22/2022,PHO,Chris Paul,PG
04/22/2022,PHO,Mikal Bridges,SF
04/22/2022,PHO,Jae Crowder,PF
04/22/2022,PHO,Cameron Johnson,PF
04/22/2022,PHO,Deandre Ayton,C
04/22/2022,NOP,CJ McCollum,PG
04/22/2022,NOP,Brandon Ingram,SF
04/22/2022,NOP,Herbert Jones,SF
04/22/2022,NOP,Jaxson Hayes,C
04/22/2022,NOP,Jonas Valanciunas,C
04/23/2022,PHI,Tyrese Maxey,PG
04/23/2022,PHI,James Harden,SG
04/23/2022,PHI,Danny Green,SG
04/23/2022,PHI,Tobias Harris,SF
04/23/2022,PHI,Joel Embiid,C
04/23/2022,TOR,Fred VanVleet,PG
04/23/2022,TOR,Gary Trent Jr.,SG
04/23/2022,TOR,OG Anunoby,SF
04/23/2022,TOR,Pascal Siakam,PF
04/23/2022,TOR,Khem Birch,C
04/23/2022,DAL,Luka Doncic,PG
04/23/2022,DAL,Jalen Brunson,PG
04/23/2022,DAL,Reggie Bullock,SF
04/23/2022,DAL,Dorian Finney-Smith,PF
04/23/2022,DAL,Dwight Powell,C
04/23/2022,UTA,Mike Conley,PG
04/23/2022,UTA,Donovan Mitchell,SG
04/23/2022,UTA,Bojan Bogdanovic,SF
04/23/2022,UTA,Royce O'Neale,PF
04/23/2022,UTA,Rudy Gobert,C
04/23/2022,BOS,Marcus Smart,PG
04/23/2022,BOS,Jaylen Brown,SG
04/23/2022,BOS,Jayson Tatum,SF
04/23/2022,BOS,Daniel Theis,C
04/23/2022,BOS,Al Horford,C
04/23/2022,BRK,Kyrie Irving,PG
04/23/2022,BRK,Bruce Brown,SG
04/23/2022,BRK,Seth Curry,SG
04/23/2022,BRK,Kevin Durant,PF
04/23/2022,BRK,Andre Drummond,C
04/23/2022,MEM,Ja Morant,PG
04/23/2022,MEM,Desmond Bane,SG
04/23/2022,MEM,Dillon Brooks,SF
04/23/2022,MEM,Kyle Anderson,SF
04/23/2022,MEM,Jaren Jackson Jr.,PF
04/23/2022,MIN,D'Angelo Russell,PG
04/23/2022,MIN,Patrick Beverley,PG
04/23/2022,MIN,Anthony Edwards,SG
04/23/2022,MIN,Jarred Vanderbilt,SF
04/23/2022,MIN,Karl-Anthony Towns,PF
04/24/2022,MIL,Jrue Holiday,PG
04/24/2022,MIL,Wesley Matthews,SG
04/24/2022,MIL,Bobby Portis,PF
04/24/2022,MIL,Giannis Antetokounmpo,PF
04/24/2022,MIL,Brook Lopez,C
04/24/2022,CHI,Zach LaVine,SG
04/24/2022,CHI,Alex Caruso,SG
04/24/2022,CHI,DeMar DeRozan,SF
04/24/2022,CHI,Patrick Williams,PF
04/24/2022,CHI,Nikola Vucevic,C
04/24/2022,GSW,Jordan Poole,PG
04/24/2022,GSW,Klay Thompson,SG
04/24/2022,GSW,Andrew Wiggins,SF
04/24/2022,GSW,Draymond Green,PF
04/24/2022,GSW,Kevon Looney,C
04/24/2022,DEN,Monte Morris,PG
04/24/2022,DEN,Will Barton,SG
04/24/2022,DEN,Jeff Green,PF
04/24/2022,DEN,Aaron Gordon,PF
04/24/2022,DEN,Nikola Jokic,C
