Date,StartTime_ET,AwayTeam,AwayABV,AwayPTS,HomeTeam,HomeABV,HomePTS,is_OT,Arena,AwayB2B,HomeB2B,cup_gm,pstszn_gm,rtrvd
2022-03-18,9:00p,Los Angeles Clippers,LAC,92,Utah Jazz,UTA,121,0,Vivint Smart Home Arena,0,0,0,0,1
2022-03-18,10:00p,Chicago Bulls,CHI,102,Phoenix Suns,PHO,129,0,Phoenix Suns Arena,0,0,0,0,1
2022-03-18,10:00p,Boston Celtics,BOS,126,Sacramento Kings,SAC,97,0,Golden 1 Center,0,0,0,0,1
2022-03-19,5:00p,Milwaukee Bucks,MIL,119,Minnesota Timberwolves,MIN,138,0,Target Center,0,0,0,0,1
2022-03-19,7:00p,Dallas Mavericks,DAL,108,Charlotte Hornets,CHO,129,0,Spectrum Center,1,0,0,0,1
2022-03-19,8:00p,Detroit Pistons,DET,109,Cleveland Cavaliers,CLE,113,0,Rocket Mortgage Fieldhouse,0,1,0,0,1
2022-03-19,8:00p,Los Angeles Lakers,LAL,119,Washington Wizards,WAS,127,0,Capital One Arena,1,1,0,0,1
2022-03-20,3:30p,Memphis Grizzlies,MEM,122,Houston Rockets,HOU,98,0,Toyota Center,0,0,0,0,1
2022-03-20,3:30p,Portland Trail Blazers,POR,98,Indiana Pacers,IND,129,0,Gainbridge Fieldhouse,0,0,0,0,1
2022-03-20,6:00p,New Orleans Pelicans,NOP,117,Atlanta Hawks,ATL,112,0,State Farm Arena,0,0,0,0,1
2022-03-20,6:00p,Oklahoma City Thunder,OKC,85,Orlando Magic,ORL,90,0,Amway Center,0,0,0,0,1
2022-03-20,6:00p,Phoenix Suns,PHO,127,Sacramento Kings,SAC,124,1,Golden 1 Center,0,0,0,0,1
2022-03-20,7:30p,Utah Jazz,UTA,108,New York Knicks,NYK,93,0,Madison Square Garden (IV),0,0,0,0,1
2022-03-20,8:00p,Boston Celtics,BOS,124,Denver Nuggets,DEN,104,0,Ball Arena,0,0,0,0,1
2022-03-20,8:30p,San Antonio Spurs,SAS,110,Golden State Warriors,GSW,108,0,Chase Center,0,0,0,0,1
2022-03-20,8:30p,Toronto Raptors,TOR,93,Philadelphia 76ers,PHI,88,0,Wells Fargo Center,0,0,0,0,1
2022-03-21,7:00p,New Orleans Pelicans,NOP,103,Charlotte Hornets,CHO,106,0,Spectrum Center,1,0,0,0,1
2022-03-21,7:00p,Los Angeles Lakers,LAL,131,Cleveland Cavaliers,CLE,120,0,Rocket Mortgage Fieldhouse,0,0,0,0,1
2022-03-21,7:00p,Portland Trail Blazers,POR,119,Detroit Pistons,DET,115,0,Little Caesars Arena,1,0,0,0,1
2022-03-21,7:30p,Utah Jazz,UTA,106,Brooklyn Nets,BRK,114,0,Barclays Center,1,0,0,0,1
2022-03-21,7:30p,Miami Heat,MIA,106,Philadelphia 76ers,PHI,113,0,Wells Fargo Center,0,1,0,0,1
2022-03-21,8:00p,Toronto Raptors,TOR,99,Chicago Bulls,CHI,113,0,United Center,1,0,0,0,1
2022-03-21,8:00p,Washington Wizards,WAS,97,Houston Rockets,HOU,115,0,Toyota Center,0,1,0,0,1
2022-03-21,8:00p,Boston Celtics,BOS,132,Oklahoma City Thunder,OKC,123,0,Paycom Center,1,1,0,0,1
2022-03-21,8:30p,Minnesota Timberwolves,MIN,108,Dallas Mavericks,DAL,110,0,American Airlines Center,0,0,0,0,1
2022-03-22,7:00p,Golden State Warriors,GSW,90,Orlando Magic,ORL,94,0,Amway Center,0,0,0,0,1
2022-03-22,7:30p,Atlanta Hawks,ATL,117,New York Knicks,NYK,111,0,Madison Square Garden (IV),0,0,0,0,1
2022-03-22,8:00p,Chicago Bulls,CHI,98,Milwaukee Bucks,MIL,126,0,Fiserv Forum,1,0,0,0,1
2022-03-22,10:00p,Los Angeles Clippers,LAC,115,Denver Nuggets,DEN,127,0,Ball Arena,0,0,0,0,1
2022-03-23,7:00p,New York Knicks,NYK,121,Charlotte Hornets,CHO,106,0,Spectrum Center,1,0,0,0,1
2022-03-23,7:00p,Atlanta Hawks,ATL,101,Detroit Pistons,DET,122,0,Little Caesars Arena,1,0,0,0,1
2022-03-23,7:00p,Sacramento Kings,SAC,110,Indiana Pacers,IND,109,0,Gainbridge Fieldhouse,0,0,0,0,1
2022-03-23,7:30p,Utah Jazz,UTA,97,Boston Celtics,BOS,125,0,TD Garden,0,0,0,0,1
2022-03-23,7:30p,Brooklyn Nets,BRK,120,Memphis Grizzlies,MEM,132,0,FedEx Forum,0,0,0,0,1
2022-03-23,7:30p,Golden State Warriors,GSW,118,Miami Heat,MIA,104,0,FTX Arena,1,0,0,0,1
2022-03-23,8:00p,Phoenix Suns,PHO,125,Minnesota Timberwolves,MIN,116,0,Target Center,0,0,0,0,1
2022-03-23,8:00p,Orlando Magic,ORL,102,Oklahoma City Thunder,OKC,118,0,Paycom Center,1,0,0,0,1
2022-03-23,8:30p,Houston Rockets,HOU,91,Dallas Mavericks,DAL,110,0,American Airlines Center,0,0,0,0,1
2022-03-23,10:00p,Philadelphia 76ers,PHI,126,Los Angeles Lakers,LAL,121,0,Crypto.com Arena,0,0,0,0,1
2022-03-23,10:00p,San Antonio Spurs,SAS,133,Portland Trail Blazers,POR,96,0,Moda Center,0,0,0,0,1
2022-03-24,7:30p,Cleveland Cavaliers,CLE,104,Toronto Raptors,TOR,117,0,Scotiabank Arena,0,0,0,0,1
2022-03-24,8:00p,Indiana Pacers,IND,103,Memphis Grizzlies,MEM,133,0,FedEx Forum,1,1,0,0,1
2022-03-24,8:00p,Washington Wizards,WAS,102,Milwaukee Bucks,MIL,114,0,Fiserv Forum,0,0,0,0,1
2022-03-24,8:00p,Chicago Bulls,CHI,109,New Orleans Pelicans,NOP,126,0,Smoothie King Center,0,0,0,0,1
2022-03-24,9:00p,Phoenix Suns,PHO,140,Denver Nuggets,DEN,130,0,Ball Arena,1,0,0,0,1
2022-03-25,7:00p,Utah Jazz,UTA,101,Charlotte Hornets,CHO,107,0,Spectrum Center,0,0,0,0,1
2022-03-25,7:00p,Washington Wizards,WAS,100,Detroit Pistons,DET,97,0,Little Caesars Arena,1,0,0,0,1
2022-03-25,7:30p,Golden State Warriors,GSW,110,Atlanta Hawks,ATL,121,0,State Farm Arena,0,0,0,0,1
2022-03-25,8:00p,New York Knicks,NYK,111,Miami Heat,MIA,103,0,FTX Arena,0,0,0,0,1
2022-03-25,8:00p,Dallas Mavericks,DAL,95,Minnesota Timberwolves,MIN,116,0,Target Center,0,0,0,0,1
2022-03-25,10:00p,Houston Rockets,HOU,125,Portland Trail Blazers,POR,106,0,Moda Center,0,0,0,0,1
2022-03-25,10:30p,Philadelphia 76ers,PHI,122,Los Angeles Clippers,LAC,97,0,Crypto.com Arena,0,0,0,0,1
2022-03-26,5:00p,San Antonio Spurs,SAS,107,New Orleans Pelicans,NOP,103,0,Smoothie King Center,0,0,0,0,1
2022-03-26,7:00p,Sacramento Kings,SAC,114,Orlando Magic,ORL,110,1,Amway Center,0,0,0,0,1
2022-03-26,7:30p,Indiana Pacers,IND,91,Toronto Raptors,TOR,131,0,Scotiabank Arena,0,0,0,0,1
2022-03-26,8:00p,Chicago Bulls,CHI,98,Cleveland Cavaliers,CLE,94,0,Rocket Mortgage Fieldhouse,0,0,0,0,1
2022-03-26,8:00p,Milwaukee Bucks,MIL,102,Memphis Grizzlies,MEM,127,0,FedEx Forum,0,0,0,0,1
2022-03-26,8:00p,Brooklyn Nets,BRK,110,Miami Heat,MIA,95,0,FTX Arena,0,1,0,0,1
2022-03-26,9:00p,Oklahoma City Thunder,OKC,107,Denver Nuggets,DEN,113,0,Ball Arena,0,0,0,0,1
2022-03-26,10:00p,Houston Rockets,HOU,115,Portland Trail Blazers,POR,98,0,Moda Center,1,1,0,0,1
2022-03-27,3:30p,New York Knicks,NYK,104,Detroit Pistons,DET,102,0,Little Caesars Arena,0,0,0,0,1
2022-03-27,6:00p,Minnesota Timberwolves,MIN,112,Boston Celtics,BOS,134,0,TD Garden,0,0,0,0,1
2022-03-27,6:00p,Philadelphia 76ers,PHI,104,Phoenix Suns,PHO,114,0,Phoenix Suns Arena,0,0,0,0,1
2022-03-27,6:00p,Golden State Warriors,GSW,115,Washington Wizards,WAS,123,0,Capital One Arena,0,0,0,0,1
2022-03-27,7:00p,Los Angeles Lakers,LAL,108,New Orleans Pelicans,NOP,116,0,Smoothie King Center,0,1,0,0,1
2022-03-27,7:30p,Charlotte Hornets,CHO,119,Brooklyn Nets,BRK,110,0,Barclays Center,0,1,0,0,1
2022-03-27,7:30p,Utah Jazz,UTA,100,Dallas Mavericks,DAL,114,0,American Airlines Center,0,0,0,0,1
2022-03-28,7:00p,Denver Nuggets,DEN,113,Charlotte Hornets,CHO,109,0,Spectrum Center,0,1,0,0,1
2022-03-28,7:00p,Orlando Magic,ORL,101,Cleveland Cavaliers,CLE,107,0,Rocket Mortgage Fieldhouse,0,0,0,0,1
2022-03-28,7:00p,Atlanta Hawks,ATL,132,Indiana Pacers,IND,123,0,Gainbridge Fieldhouse,0,0,0,0,1
2022-03-28,7:30p,Sacramento Kings,SAC,100,Miami Heat,MIA,123,0,FTX Arena,0,0,0,0,1
2022-03-28,7:30p,Chicago Bulls,CHI,104,New York Knicks,NYK,109,0,Madison Square Garden (IV),0,1,0,0,1
2022-03-28,7:30p,Boston Celtics,BOS,112,Toronto Raptors,TOR,115,1,Scotiabank Arena,1,0,0,0,1
2022-03-28,8:00p,San Antonio Spurs,SAS,123,Houston Rockets,HOU,120,0,Toyota Center,0,0,0,0,1
2022-03-28,8:00p,Golden State Warriors,GSW,95,Memphis Grizzlies,MEM,123,0,FedEx Forum,1,0,0,0,1
2022-03-28,10:00p,Oklahoma City Thunder,OKC,134,Portland Trail Blazers,POR,131,1,Moda Center,0,0,0,0,1
2022-03-29,7:00p,Milwaukee Bucks,MIL,118,Philadelphia 76ers,PHI,116,0,Wells Fargo Center,0,0,0,0,1
2022-03-29,7:00p,Chicago Bulls,CHI,107,Washington Wizards,WAS,94,0,Capital One Arena,1,0,0,0,1
2022-03-29,7:30p,Detroit Pistons,DET,123,Brooklyn Nets,BRK,130,0,Barclays Center,0,0,0,0,1
2022-03-29,7:30p,Los Angeles Lakers,LAL,110,Dallas Mavericks,DAL,128,0,American Airlines Center,0,0,0,0,1
2022-03-29,10:00p,Utah Jazz,UTA,115,Los Angeles Clippers,LAC,121,0,Crypto.com Arena,0,0,0,0,1
2022-03-30,7:00p,Dallas Mavericks,DAL,120,Cleveland Cavaliers,CLE,112,0,Rocket Mortgage Fieldhouse,1,0,0,0,1
2022-03-30,7:00p,Denver Nuggets,DEN,125,Indiana Pacers,IND,118,0,Gainbridge Fieldhouse,0,0,0,0,1
2022-03-30,7:00p,Orlando Magic,ORL,110,Washington Wizards,WAS,127,0,Capital One Arena,0,1,0,0,1
2022-03-30,7:30p,Miami Heat,MIA,106,Boston Celtics,BOS,98,0,TD Garden,0,0,0,0,1
2022-03-30,7:30p,Charlotte Hornets,CHO,125,New York Knicks,NYK,114,0,Madison Square Garden (IV),0,0,0,0,1
2022-03-30,7:30p,Minnesota Timberwolves,MIN,102,Toronto Raptors,TOR,125,0,Scotiabank Arena,0,0,0,0,1
2022-03-30,8:00p,Sacramento Kings,SAC,121,Houston Rockets,HOU,118,0,Toyota Center,0,0,0,0,1
2022-03-30,8:00p,Atlanta Hawks,ATL,136,Oklahoma City Thunder,OKC,118,0,Paycom Center,0,0,0,0,1
2022-03-30,8:30p,Memphis Grizzlies,MEM,112,San Antonio Spurs,SAS,111,0,AT&T Center,0,0,0,0,1
2022-03-30,10:00p,Phoenix Suns,PHO,107,Golden State Warriors,GSW,103,0,Chase Center,0,0,0,0,1
2022-03-30,10:00p,New Orleans Pelicans,NOP,117,Portland Trail Blazers,POR,107,0,Moda Center,0,0,0,0,1
2022-03-31,7:00p,Philadelphia 76ers,PHI,94,Detroit Pistons,DET,102,0,Little Caesars Arena,0,0,0,0,1
2022-03-31,7:30p,Cleveland Cavaliers,CLE,107,Atlanta Hawks,ATL,131,0,State Farm Arena,1,1,0,0,1
2022-03-31,7:30p,Milwaukee Bucks,MIL,120,Brooklyn Nets,BRK,119,1,Barclays Center,0,0,0,0,1
2022-03-31,8:00p,Los Angeles Clippers,LAC,130,Chicago Bulls,CHI,135,1,United Center,0,0,0,0,1
2022-03-31,10:00p,Los Angeles Lakers,LAL,109,Utah Jazz,UTA,122,0,Vivint Smart Home Arena,0,0,0,0,1
2022-04-01,7:00p,Toronto Raptors,TOR,102,Orlando Magic,ORL,89,0,Amway Center,0,0,0,0,1
2022-04-01,7:00p,Dallas Mavericks,DAL,103,Washington Wizards,WAS,135,0,Capital One Arena,0,0,0,0,1
2022-04-01,7:30p,Indiana Pacers,IND,123,Boston Celtics,BOS,128,0,TD Garden,0,0,0,0,1
2022-04-01,8:00p,Sacramento Kings,SAC,122,Houston Rockets,HOU,117,0,Toyota Center,0,0,0,0,1
2022-04-01,8:00p,Phoenix Suns,PHO,114,Memphis Grizzlies,MEM,122,0,FedEx Forum,0,0,0,0,1
2022-04-01,8:00p,Los Angeles Clippers,LAC,153,Milwaukee Bucks,MIL,119,0,Fiserv Forum,1,1,0,0,1
2022-04-01,8:00p,Detroit Pistons,DET,110,Oklahoma City Thunder,OKC,101,0,Paycom Center,1,0,0,0,1
2022-04-01,8:30p,Portland Trail Blazers,POR,111,San Antonio Spurs,SAS,130,0,AT&T Center,0,0,0,0,1
2022-04-01,9:00p,Minnesota Timberwolves,MIN,136,Denver Nuggets,DEN,130,0,Ball Arena,0,0,0,0,1
2022-04-01,10:30p,New Orleans Pelicans,NOP,114,Los Angeles Lakers,LAL,111,0,Crypto.com Arena,0,1,0,0,1
2022-04-02,12:30p,Charlotte Hornets,CHO,114,Philadelphia 76ers,PHI,144,0,Wells Fargo Center,0,0,0,0,1
2022-04-02,1:00p,Cleveland Cavaliers,CLE,119,New York Knicks,NYK,101,0,Madison Square Garden (IV),0,0,0,0,1
2022-04-02,7:30p,Brooklyn Nets,BRK,115,Atlanta Hawks,ATL,122,0,State Farm Arena,0,0,0,0,1
2022-04-02,8:00p,Miami Heat,MIA,127,Chicago Bulls,CHI,109,0,United Center,0,0,0,0,1
2022-04-02,8:30p,Utah Jazz,UTA,107,Golden State Warriors,GSW,111,0,Chase Center,0,0,0,0,1
2022-04-03,1:00p,Washington Wizards,WAS,102,Boston Celtics,BOS,144,0,TD Garden,0,0,0,0,1
2022-04-03,1:00p,Dallas Mavericks,DAL,118,Milwaukee Bucks,MIL,112,0,Fiserv Forum,0,0,0,0,1
2022-04-03,3:30p,Denver Nuggets,DEN,129,Los Angeles Lakers,LAL,118,0,Crypto.com Arena,0,0,0,0,1
2022-04-03,5:00p,Detroit Pistons,DET,121,Indiana Pacers,IND,117,0,Gainbridge Fieldhouse,0,0,0,0,1
2022-04-03,6:00p,Philadelphia 76ers,PHI,112,Cleveland Cavaliers,CLE,108,0,Rocket Mortgage Fieldhouse,1,1,0,0,1
2022-04-03,6:00p,New York Knicks,NYK,118,Orlando Magic,ORL,88,0,Amway Center,1,0,0,0,1
2022-04-03,7:00p,Minnesota Timberwolves,MIN,139,Houston Rockets,HOU,132,0,Toyota Center,0,0,0,0,1
2022-04-03,7:00p,Phoenix Suns,PHO,96,Oklahoma City Thunder,OKC,117,0,Paycom Center,0,0,0,0,1
2022-04-03,7:00p,Portland Trail Blazers,POR,92,San Antonio Spurs,SAS,113,0,AT&T Center,0,0,0,0,1
2022-04-03,7:00p,Miami Heat,MIA,114,Toronto Raptors,TOR,109,0,Scotiabank Arena,1,0,0,0,1
2022-04-03,9:00p,Golden State Warriors,GSW,109,Sacramento Kings,SAC,90,0,Golden 1 Center,1,0,0,0,1
2022-04-03,9:30p,New Orleans Pelicans,NOP,100,Los Angeles Clippers,LAC,119,0,Crypto.com Arena,0,0,0,0,1
2022-04-05,7:00p,Philadelphia 76ers,PHI,131,Indiana Pacers,IND,122,0,Gainbridge Fieldhouse,0,0,0,0,1
2022-04-05,7:00p,Cleveland Cavaliers,CLE,115,Orlando Magic,ORL,120,0,Amway Center,0,0,0,0,1
2022-04-05,7:30p,Houston Rockets,HOU,105,Brooklyn Nets,BRK,118,0,Barclays Center,0,0,0,0,1
2022-04-05,7:30p,Charlotte Hornets,CHO,115,Miami Heat,MIA,144,0,FTX Arena,0,0,0,0,1
2022-04-05,7:30p,Atlanta Hawks,ATL,108,Toronto Raptors,TOR,118,0,Scotiabank Arena,0,0,0,0,1
2022-04-05,8:00p,Milwaukee Bucks,MIL,127,Chicago Bulls,CHI,106,0,United Center,0,0,0,0,1
2022-04-05,8:00p,Washington Wizards,WAS,132,Minnesota Timberwolves,MIN,114,0,Target Center,0,0,0,0,1
2022-04-05,8:00p,Portland Trail Blazers,POR,94,Oklahoma City Thunder,OKC,98,0,Paycom Center,0,0,0,0,1
2022-04-05,9:00p,San Antonio Spurs,SAS,116,Denver Nuggets,DEN,97,0,Ball Arena,0,0,0,0,1
2022-04-05,9:00p,Memphis Grizzlies,MEM,115,Utah Jazz,UTA,121,1,Vivint Smart Home Arena,0,0,0,0,1
2022-04-05,10:00p,New Orleans Pelicans,NOP,123,Sacramento Kings,SAC,109,0,Golden 1 Center,0,0,0,0,1
2022-04-05,10:30p,Los Angeles Lakers,LAL,110,Phoenix Suns,PHO,121,0,Phoenix Suns Arena,0,0,0,0,1
2022-04-06,7:00p,Dallas Mavericks,DAL,131,Detroit Pistons,DET,113,0,Little Caesars Arena,0,0,0,0,1
2022-04-06,7:30p,Brooklyn Nets,BRK,110,New York Knicks,NYK,98,0,Madison Square Garden (IV),1,0,0,0,1
2022-04-06,8:00p,Washington Wizards,WAS,103,Atlanta Hawks,ATL,118,0,State Farm Arena,1,1,0,0,1
2022-04-06,8:00p,Boston Celtics,BOS,117,Chicago Bulls,CHI,94,0,United Center,0,1,0,0,1
2022-04-06,9:00p,Oklahoma City Thunder,OKC,101,Utah Jazz,UTA,137,0,Vivint Smart Home Arena,1,1,0,0,1
2022-04-06,10:00p,Phoenix Suns,PHO,109,Los Angeles Clippers,LAC,113,0,Crypto.com Arena,1,0,0,0,1
2022-04-07,7:00p,Orlando Magic,ORL,101,Charlotte Hornets,CHO,128,0,Spectrum Center,0,0,0,0,1
2022-04-07,7:30p,Boston Celtics,BOS,121,Milwaukee Bucks,MIL,127,0,Fiserv Forum,1,0,0,0,1
2022-04-07,7:30p,Philadelphia 76ers,PHI,114,Toronto Raptors,TOR,119,0,Scotiabank Arena,0,0,0,0,1
2022-04-07,8:00p,San Antonio Spurs,SAS,121,Minnesota Timberwolves,MIN,127,0,Target Center,0,0,0,0,1
2022-04-07,8:00p,Portland Trail Blazers,POR,94,New Orleans Pelicans,NOP,127,0,Smoothie King Center,0,0,0,0,1
2022-04-07,9:00p,Memphis Grizzlies,MEM,109,Denver Nuggets,DEN,122,0,Ball Arena,0,0,0,0,1
2022-04-07,10:00p,Los Angeles Lakers,LAL,112,Golden State Warriors,GSW,128,0,Chase Center,0,0,0,0,1
2022-04-08,7:00p,Milwaukee Bucks,MIL,131,Detroit Pistons,DET,101,0,Little Caesars Arena,1,0,0,0,1
2022-04-08,7:00p,New York Knicks,NYK,114,Washington Wizards,WAS,92,0,Capital One Arena,0,0,0,0,1
2022-04-08,7:30p,Cleveland Cavaliers,CLE,107,Brooklyn Nets,BRK,118,0,Barclays Center,0,0,0,0,1
2022-04-08,7:30p,Houston Rockets,HOU,115,Toronto Raptors,TOR,117,0,Scotiabank Arena,0,1,0,0,1
2022-04-08,8:00p,Charlotte Hornets,CHO,133,Chicago Bulls,CHI,117,0,United Center,1,0,0,0,1
2022-04-08,8:00p,Atlanta Hawks,ATL,109,Miami Heat,MIA,113,0,FTX Arena,0,0,0,0,1
2022-04-08,8:30p,Portland Trail Blazers,POR,78,Dallas Mavericks,DAL,128,0,American Airlines Center,1,0,0,0,1
2022-04-08,9:30p,Phoenix Suns,PHO,111,Utah Jazz,UTA,105,0,Vivint Smart Home Arena,0,0,0,0,1
2022-04-08,10:30p,Oklahoma City Thunder,OKC,101,Los Angeles Lakers,LAL,120,0,Crypto.com Arena,0,1,0,0,1
2022-04-09,1:00p,Indiana Pacers,IND,120,Philadelphia 76ers,PHI,133,0,Wells Fargo Center,0,0,0,0,1
2022-04-09,6:00p,New Orleans Pelicans,NOP,114,Memphis Grizzlies,MEM,141,0,FedEx Forum,0,0,0,0,1
2022-04-09,8:30p,Golden State Warriors,GSW,100,San Antonio Spurs,SAS,94,0,AT&T Center,0,0,0,0,1
2022-04-09,9:30p,Sacramento Kings,SAC,98,Los Angeles Clippers,LAC,117,0,Crypto.com Arena,0,0,0,0,1
2022-04-10,3:30p,Indiana Pacers,IND,126,Brooklyn Nets,BRK,134,0,Barclays Center,1,0,0,0,1
2022-04-10,3:30p,Washington Wizards,WAS,108,Charlotte Hornets,CHO,124,0,Spectrum Center,0,0,0,0,1
2022-04-10,3:30p,Milwaukee Bucks,MIL,115,Cleveland Cavaliers,CLE,133,0,Rocket Mortgage Fieldhouse,0,0,0,0,1
2022-04-10,3:30p,Atlanta Hawks,ATL,130,Houston Rockets,HOU,114,0,Toyota Center,0,0,0,0,1
2022-04-10,7:00p,Boston Celtics,BOS,139,Memphis Grizzlies,MEM,110,0,FedEx Forum,0,1,0,0,1
2022-04-10,7:00p,Toronto Raptors,TOR,94,New York Knicks,NYK,105,0,Madison Square Garden (IV),0,0,0,0,1
2022-04-10,7:00p,Miami Heat,MIA,111,Orlando Magic,ORL,125,0,Amway Center,0,0,0,0,1
2022-04-10,7:00p,Detroit Pistons,DET,106,Philadelphia 76ers,PHI,118,0,Wells Fargo Center,0,1,0,0,1
2022-04-10,8:30p,Chicago Bulls,CHI,124,Minnesota Timberwolves,MIN,120,0,Target Center,0,0,0,0,1
2022-04-10,9:30p,San Antonio Spurs,SAS,120,Dallas Mavericks,DAL,130,0,American Airlines Center,1,0,0,0,1
2022-04-10,9:30p,Los Angeles Lakers,LAL,146,Denver Nuggets,DEN,141,1,Ball Arena,0,0,0,0,1
2022-04-10,9:30p,Oklahoma City Thunder,OKC,88,Los Angeles Clippers,LAC,138,0,Crypto.com Arena,0,1,0,0,1
2022-04-10,9:30p,Golden State Warriors,GSW,128,New Orleans Pelicans,NOP,107,0,Smoothie King Center,1,1,0,0,1
2022-04-10,9:30p,Sacramento Kings,SAC,116,Phoenix Suns,PHO,109,0,Phoenix Suns Arena,1,0,0,0,1
2022-04-10,9:30p,Utah Jazz,UTA,111,Portland Trail Blazers,POR,80,0,Moda Center,0,0,0,0,1
2022-04-12,7:00p,Cleveland Cavaliers,CLE,108,Brooklyn Nets,BRK,115,0,Barclays Center,0,0,0,1,1
2022-04-12,9:30p,Los Angeles Clippers,LAC,104,Minnesota Timberwolves,MIN,109,0,Target Center,0,0,0,1,1
2022-04-13,7:00p,Charlotte Hornets,CHO,103,Atlanta Hawks,ATL,132,0,State Farm Arena,0,0,0,1,1
2022-04-13,9:30p,San Antonio Spurs,SAS,103,New Orleans Pelicans,NOP,113,0,Smoothie King Center,0,0,0,1,1
2022-04-15,7:30p,Atlanta Hawks,ATL,107,Cleveland Cavaliers,CLE,101,0,Rocket Mortgage Fieldhouse,0,0,0,1,1
2022-04-15,10:00p,New Orleans Pelicans,NOP,105,Los Angeles Clippers,LAC,101,0,Crypto.com Arena,0,0,0,1,1
2022-04-16,1:00p,Utah Jazz,UTA,99,Dallas Mavericks,DAL,93,0,American Airlines Center,0,0,0,1,1
2022-04-16,3:30p,Minnesota Timberwolves,MIN,130,Memphis Grizzlies,MEM,117,0,FedEx Forum,0,0,0,1,1
2022-04-16,6:00p,Toronto Raptors,TOR,111,Philadelphia 76ers,PHI,131,0,Wells Fargo Center,0,0,0,1,1
2022-04-16,8:30p,Denver Nuggets,DEN,107,Golden State Warriors,GSW,123,0,Chase Center,0,0,0,1,1
2022-04-17,1:00p,Atlanta Hawks,ATL,91,Miami Heat,MIA,115,0,FTX Arena,0,0,0,1,1
2022-04-17,3:30p,Brooklyn Nets,BRK,114,Boston Celtics,BOS,115,0,TD Garden,0,0,0,1,1
2022-04-17,6:30p,Chicago Bulls,CHI,86,Milwaukee Bucks,MIL,93,0,Fiserv Forum,0,0,0,1,1
2022-04-17,9:00p,New Orleans Pelicans,NOP,99,Phoenix Suns,PHO,110,0,Phoenix Suns Arena,0,0,0,1,1
2022-04-18,7:30p,Toronto Raptors,TOR,97,Philadelphia 76ers,PHI,112,0,Wells Fargo Center,0,0,0,1,1
2022-04-18,8:30p,Utah Jazz,UTA,104,Dallas Mavericks,DAL,110,0,American Airlines Center,0,0,0,1,1
2022-04-18,10:00p,Denver Nuggets,DEN,106,Golden State Warriors,GSW,126,0,Chase Center,0,0,0,1,1
2022-04-19,7:30p,Atlanta Hawks,ATL,105,Miami Heat,MIA,115,0,FTX Arena,0,0,0,1,1
2022-04-19,8:30p,Minnesota Timberwolves,MIN,96,Memphis Grizzlies,MEM,124,0,FedEx Forum,0,0,0,1,1
2022-04-19,10:00p,New Orleans Pelicans,NOP,125,Phoenix Suns,PHO,114,0,Phoenix Suns Arena,0,0,0,1,1
2022-04-20,7:00p,Brooklyn Nets,BRK,107,Boston Celtics,BOS,114,0,TD Garden,0,0,0,1,1
2022-04-20,8:00p,Philadelphia 76ers,PHI,104,Toronto Raptors,TOR,101,1,Scotiabank Arena,0,0,0,1,1
2022-04-20,9:30p,Chicago Bulls,CHI,114,Milwaukee Bucks,MIL,110,0,Fiserv Forum,0,0,0,1,1
2022-04-21,7:30p,Memphis Grizzlies,MEM,104,Minnesota Timberwolves,MIN,95,0,Target Center,0,0,0,1,1
2022-04-21,9:00p,Dallas Mavericks,DAL,126,Utah Jazz,UTA,118,0,Vivint Smart Home Arena,0,0,0,1,1
2022-04-21,10:00p,Golden State Warriors,GSW,118,Denver Nuggets,DEN,113,0,Ball Arena,0,0,0,1,1
2022-04-22,7:45p,Miami Heat,MIA,110,Atlanta Hawks,ATL,111,0,State Farm Arena,0,0,0,1,1
2022-04-22,8:30p,Milwaukee Bucks,MIL,111,Chicago Bulls,CHI,81,0,United Center,0,0,0,1,1
2022-04-22,10:00p,Phoenix Suns,PHO,114,New Orleans Pelicans,NOP,111,0,Smoothie King Center,0,0,0,1,1
2022-04-23,2:00p,Philadelphia 76ers,PHI,102,Toronto Raptors,TOR,110,0,Scotiabank Arena,0,0,0,1,1
2022-04-23,4:30p,Dallas Mavericks,DAL,99,Utah Jazz,UTA,100,0,Vivint Smart Home Arena,0,0,0,1,1
2022-04-23,7:30p,Boston Celtics,BOS,109,Brooklyn Nets,BRK,103,0,Barclays Center,0,0,0,1,1
2022-04-23,10:00p,Memphis Grizzlies,MEM,118,Minnesota Timberwolves,MIN,119,0,Target Center,0,0,0,1,1
2022-04-24,1:00p,Milwaukee Bucks,MIL,119,Chicago Bulls,CHI,95,0,United Center,0,0,0,1,1
2022-04-24,3:30p,Golden State Warriors,GSW,121,Denver Nuggets,DEN,126,0,Ball Arena,0,0,0,1,1
2022-04-24,7:00p,Miami Heat,MIA,110,Atlanta Hawks,ATL,86,0,State Farm Arena,0,0,0,1,1
2022-04-24,9:30p,Phoenix Suns,PHO,103,New Orleans Pelicans,NOP,118,0,Smoothie King Center,0,0,0,1,1
2022-04-25,7:00p,Boston Celtics,BOS,116,Brooklyn Nets,BRK,112,0,Barclays Center,0,0,0,1,1
2022-04-25,8:00p,Toronto Raptors,TOR,103,Philadelphia 76ers,PHI,88,0,Wells Fargo Center,0,0,0,1,1
2022-04-25,9:30p,Utah Jazz,UTA,77,Dallas Mavericks,DAL,102,0,American Airlines Center,0,0,0,1,1
2022-04-26,7:00p,Atlanta Hawks,ATL,94,Miami Heat,MIA,97,0,FTX Arena,0,0,0,1,1
