Date,Team,Player,Status,Reason
1/23/2022,WAS,Cassius Winston,Out,G League - Two-Way
1/23/2022,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Bone Contusion
1/23/2022,CHI,Alex Caruso,Out,Injury/Illness - Right Wrist; Fracture
1/23/2022,CHI,Javonte Green,Out,Injury/Illness - Right Adductor; Strain
1/23/2022,CHI,Derrick Jones Jr.,Out,Injury/Illness - Right Knee; Hyperextension
1/23/2022,CHI,Zach LaVine,Out,Injury/Illness - Left Knee; Soreness
1/23/2022,CHI,Marko Simonovic,Out,G League - On Assignment
1/23/2022,CHI,Patrick Williams,Out,Injury/Illness - Left Wrist; Ligament Tear
1/23/2022,ORL,Michael Carter-Williams,Out,Injury/Illness - Left Ankle; Injury recovery
1/23/2022,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Injury recovery
1/23/2022,ORL,R.J. Hampton,Out,Injury/Illness - Left Knee; MCL sprain; bone bruise
1/23/2022,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury recovery
1/23/2022,ORL,E'Twaun Moore,Out,Injury/Illness - Left Knee; Sprain
1/23/2022,ORL,Terrence Ross,Questionable,Injury/Illness - Right Knee; Soreness
1/23/2022,LAL,Anthony Davis,Questionable,Injury/Illness - Left Knee; MCL sprain
1/23/2022,LAL,Sekou Doumbouya,Out,Health and Safety Protocols
1/23/2022,LAL,LeBron James,Probable,Injury/Illness - Rectus Abdominis; Strain
1/23/2022,LAL,Mason Jones,Out,G League - Two-Way
1/23/2022,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
1/23/2022,MIA,Tyler Herro,Out,Health and Safety Protocols
1/23/2022,MIA,Kyle Lowry,Out,Personal Reasons
1/23/2022,MIA,Markieff Morris,Out,Return to Competition Reconditioning
1/23/2022,MIA,KZ Okpala,Out,Injury/Illness - Right Wrist; Sprain
1/23/2022,MIA,Victor Oladipo,Out,Injury/Illness - Right Knee; Injury recovery
1/23/2022,MIA,P.J. Tucker,Questionable,Injury/Illness - Left Calf; Tightness
1/23/2022,POR,Damian Lillard,Out,Injury/Illness - Core; muscle recovery
1/23/2022,POR,Larry Nance Jr.,Out,Injury/Illness - Right Knee; inflammation
1/23/2022,POR,Norman Powell,Out,Personal Reasons
1/23/2022,POR,Cody Zeller,Out,Injury/Illness - Right Knee; patellar fracture
1/23/2022,TOR,Khem Birch,Out,Injury/Illness - Nose; Fracture
1/23/2022,TOR,Goran Dragic,Out,Not With Team
1/23/2022,TOR,David Johnson,Out,Health and Safety Protocols
1/23/2022,ATL,Bogdan Bogdanovic,Out,Injury/Illness - Right Knee; Soreness
1/23/2022,ATL,Sharife Cooper,Out,G League - Two-Way
1/23/2022,ATL,Danilo Gallinari,Questionable,Injury/Illness - Right Achilles; Soreness
1/23/2022,ATL,Kevin Huerter,Questionable,Injury/Illness - Right Hip; Contusion
1/23/2022,ATL,Jalen Johnson,Out,G League - On Assignment
1/23/2022,CHO,Arnoldas Kulboka,Out,G League - Two-Way
1/23/2022,CHO,Scottie Lewis,Out,G League - Two-Way
1/23/2022,CHO,Jalen McDaniels,Out,Injury/Illness - Left Ankle; Sprain
1/23/2022,PHI,Seth Curry,Out,Injury/Illness - Left Ankle; Soreness
1/23/2022,PHI,Danny Green,Out,Injury/Illness - Right Hip; Pain
1/23/2022,PHI,Shake Milton,Out,Injury/Illness - Back; Contusion
1/23/2022,PHI,Paul Reed,Out,G League - On Assignment
1/23/2022,PHI,Ben Simmons,Out,Personal Reasons
1/23/2022,PHI,Matisse Thybulle,Out,Injury/Illness - Right Shoulder; Sprain
1/23/2022,SAS,Devontae Cacok,Out,G League - Two-Way
1/23/2022,SAS,Zach Collins,Out,Return to Competition Reconditioning
1/23/2022,SAS,Joshua Primo,Out,G League - On Assignment
1/23/2022,SAS,Joe Wieskamp,Out,G League - Two-Way
1/23/2022,DAL,Sterling Brown,Out,Injury/Illness - Left Foot; Soreness
1/23/2022,MEM,Steven Adams,Questionable,Injury/Illness - Right Ankle; Soreness
1/23/2022,MEM,Kyle Anderson,Out,Health and Safety Protocols
1/23/2022,MEM,Desmond Bane,Out,Health and Safety Protocols
1/23/2022,MEM,Dillon Brooks,Out,Injury/Illness - Left Ankle; Sprain
1/23/2022,MEM,Brandon Clarke,Questionable,Injury/Illness - Back; Soreness
1/23/2022,MEM,Tyus Jones,Out,Health and Safety Protocols
1/23/2022,MEM,Tyrell Terry,Out,G League - Two-Way
1/23/2022,BRK,Nic Claxton,Questionable,Injury/Illness - Left Hamstring; Tightness
1/23/2022,BRK,David Duke Jr.,Out,G League - Two-Way
1/23/2022,BRK,Kevin Durant,Out,Injury/Illness - Left Knee; MCL Sprain
1/23/2022,BRK,Joe Harris,Out,Injury/Illness - Left Ankle; Surgery
1/23/2022,BRK,Paul Millsap,Out,Personal Reasons
1/23/2022,MIN,Patrick Beverley,Questionable,Injury/Illness - Right Ankle; Sprain
1/23/2022,MIN,Leandro Bolmaro,Out,G League - On Assignment
1/23/2022,MIN,Jordan McLaughlin,Questionable,Return to Competition Reconditioning
1/23/2022,DEN,Vlatko Cancar,Out,Injury/Illness - Right Foot; Surgery
1/23/2022,DEN,JaMychal Green,Questionable,Health and Safety Protocols
1/23/2022,DEN,Jeff Green,Questionable,Injury/Illness - Left Quadriceps; Contusion
1/23/2022,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery/Health and Safety Protocols
1/23/2022,DEN,Michael Porter Jr.,Out,Injury/Illness - Lumbar Spine; Surgery
1/23/2022,DET,Luka Garza,Out,Return to Competition Reconditioning
1/23/2022,DET,Jerami Grant,Out,Health and Safety Protocols
1/23/2022,DET,Killian Hayes,Questionable,Injury/Illness - Right Hip; Contusion
1/23/2022,DET,Frank Jackson,Out,Return to Competition Reconditioning
1/23/2022,DET,Isaiah Livers,Out,Injury/Illness - Right Foot; Injury Management
1/23/2022,DET,Kelly Olynyk,Out,Health and Safety Protocols
1/23/2022,DET,Chris Smith,Out,G League - Two-Way
1/23/2022,GSW,Draymond Green,Out,Injury/Illness - Left L5-s1; Disc - Injury Recovery
1/23/2022,GSW,Andre Iguodala,Out,Injury/Illness - Left Hip; Injury Management
1/23/2022,GSW,James Wiseman,Out,Injury/Illness - Right Knee; Injury Recovery
1/23/2022,UTA,Bojan Bogdanovic,Probable,Injury/Illness - Left Finger; Strain
1/23/2022,UTA,Trent Forrest,Questionable,Injury/Illness - Right Hip; Contusion
1/23/2022,UTA,Rudy Gobert,Questionable,Injury/Illness - Left Ankle; Soreness
1/23/2022,UTA,Donovan Mitchell,Out,Injury/Illness - N/A; Concussion Protocol
1/23/2022,UTA,Hassan Whiteside,Questionable,Injury/Illness - N/A; Return to Competition Reconditioning
1/24/2022,CLE,Jarrett Allen,Out,Injury/Illness - Illness; Illness
1/24/2022,CLE,Lauri Markkanen,Out,Injury/Illness - Right Ankle; Sprain
1/24/2022,CLE,RJ Nembhard Jr.,Out,G League - Two-Way
1/24/2022,CLE,Ricky Rubio,Out,Injury/Illness - Left Knee; ACL Tear
1/24/2022,CLE,Collin Sexton,Out,Injury/Illness - Left Knee; Meniscal Tear
1/24/2022,NYK,Ryan Arcidiacono,Out,Injury/Illness - Left Ankle; sprained
1/24/2022,NYK,Mitchell Robinson,Out,Injury/Illness - Left Ankle; sprained
1/24/2022,NYK,Derrick Rose,Out,Injury/Illness - Right Ankle; surgery
1/24/2022,NYK,Luka Samanic,Out,G League - Two-Way
1/24/2022,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Bone Contusion
1/24/2022,CHI,Alex Caruso,Out,Injury/Illness - Right Wrist; Fracture
1/24/2022,CHI,DeMar DeRozan,Out,Rest - Load Management
1/24/2022,CHI,Derrick Jones Jr.,Out,Injury/Illness - Right Knee; Hyperextension
1/24/2022,CHI,Marko Simonovic,Out,G League - On Assignment
1/24/2022,CHI,Patrick Williams,Out,Injury/Illness - Left Wrist; Ligament Tear
1/24/2022,OKC,Derrick Favors,Out,Injury/Illness - Low Back; Soreness
1/24/2022,OKC,Vit Krejci,Out,Injury/Illness - Right Ankle; Sprain
1/24/2022,OKC,Theo Maledon,Out,G League - On Assignment
1/24/2022,OKC,Aleksej Pokusevski,Out,G League - On Assignment
1/24/2022,OKC,Paul Watson,Out,G League - Two-Way
1/24/2022,IND,Malcolm Brogdon,Out,Injury/Illness - Right Achilles; Sore
1/24/2022,IND,T.J. McConnell,Out,Health and Safety Protocols
1/24/2022,IND,Domantas Sabonis,Out,Injury/Illness - Left Ankle; Sprain
1/24/2022,IND,Myles Turner,Out,Injury/Illness - Left Foot; Stress Reaction
1/24/2022,IND,T.J. Warren,Out,Injury/Illness - Left Navicular; Fracture
1/24/2022,NOP,Brandon Ingram,Out,Injury/Illness - Right Ankle; Sprain
1/24/2022,NOP,Kira Lewis Jr.,Out,Injury/Illness - Right Knee ACL/MCL; Sprain
1/24/2022,NOP,Didi Louzada,Out,Injury/Illness - Left Knee Meniscus; Tear
1/24/2022,NOP,Trey Murphy III,Out,Health and Safety Protocols
1/24/2022,NOP,Zion Williamson,Out,Injury/Illness - Right Foot; Fracture
1/24/2022,PHO,Deandre Ayton,Doubtful,Injury/Illness - Right Ankle; Sprain
1/24/2022,PHO,Jae Crowder,Out,Injury/Illness - Left Wrist; Contusion
1/24/2022,PHO,Frank Kaminsky,Out,Injury/Illness - Right Knee; Stress reaction
1/24/2022,PHO,Abdel Nader,Out,Injury/Illness - Right Knee; Injury management
1/24/2022,PHO,Cameron Payne,Out,Injury/Illness - Right Wrist; Sprain
1/24/2022,PHO,Dario Saric,Out,Injury/Illness - Right Acl; Tear
1/24/2022,UTA,Bojan Bogdanovic,Out,Injury/Illness - Left Finger; Avulsion Fracture
1/24/2022,UTA,Mike Conley,Out,Injury/Illness - Right Knee; Injury Maintenance
1/24/2022,UTA,Rudy Gobert,Out,Injury/Illness - Left Calf; Strain
1/24/2022,UTA,Joe Ingles,Out,Injury/Illness - Right Ankle; Sprain
1/24/2022,UTA,Donovan Mitchell,Out,Injury/Illness - N/A; Concussion Protocol
1/24/2022,UTA,Royce O'Neale,Out,Injury/Illness - Right Knee; Tendonitis
1/25/2022,CHO,Gordon Hayward,Out,Injury/Illness - Right Foot; Discomfort
1/25/2022,CHO,Arnoldas Kulboka,Out,G League - Two-Way
1/25/2022,CHO,Scottie Lewis,Out,G League - Two-Way
1/25/2022,CHO,Jalen McDaniels,Out,Injury/Illness - Left Ankle; Sprain
1/25/2022,TOR,Scottie Barnes,Out,Injury/Illness - Right Wrist; Swelling
1/25/2022,TOR,Khem Birch,Out,Injury/Illness - Nose; Fracture
1/25/2022,TOR,Goran Dragic,Out,Not With Team
1/25/2022,TOR,David Johnson,Out,Health and Safety Protocols
1/25/2022,TOR,Fred VanVleet,Out,Injury/Illness - Right Knee; Soreness
1/25/2022,DEN,Will Barton,Out,Injury/Illness - Right Hamstring; Tightness
1/25/2022,DEN,Vlatko Cancar,Out,Injury/Illness - Right Foot; Surgery
1/25/2022,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery/Health and Safety Protocols
1/25/2022,DEN,Michael Porter Jr.,Out,Injury/Illness - Lumbar Spine; Surgery
1/25/2022,DET,Jerami Grant,Out,Health and Safety Protocols
1/25/2022,DET,Isaiah Livers,Out,Injury/Illness - Right Foot; Injury Management
1/25/2022,DET,Kelly Olynyk,Out,Health and Safety Protocols
1/25/2022,DET,Jamorko Pickett,Out,G League - Two-Way
1/25/2022,DET,Chris Smith,Out,G League - Two-Way
1/25/2022,WAS,Joel Ayayi,Out,G League - Two-Way
1/25/2022,WAS,Isaiah Todd,Out,G League - On Assignment
1/25/2022,WAS,Cassius Winston,Out,G League - Two-Way
1/25/2022,NOP,Devonte' Graham,Out,Injury/Illness - Left Ankle; Soreness
1/25/2022,NOP,Josh Hart,Out,Injury/Illness - Left Ankle; Sprain
1/25/2022,NOP,Brandon Ingram,Out,Injury/Illness - Right Ankle; Sprain
1/25/2022,NOP,Kira Lewis Jr.,Out,Injury/Illness - Right Knee ACL/MCL; Sprain
1/25/2022,NOP,Didi Louzada,Out,Injury/Illness - Left Knee Meniscus; Tear
1/25/2022,NOP,Trey Murphy III,Out,Health and Safety Protocols
1/25/2022,NOP,Jonas Valanciunas,Out,Rest
1/25/2022,NOP,Zion Williamson,Out,Injury/Illness - Right Foot; Fracture
1/25/2022,PHI,Seth Curry,Out,Injury/Illness - Left Ankle; Soreness
1/25/2022,PHI,Danny Green,Out,Injury/Illness - Right Hip; Pain
1/25/2022,PHI,Shake Milton,Out,Injury/Illness - Back; Contusion
1/25/2022,PHI,Paul Reed,Out,G League - On Assignment
1/25/2022,PHI,Ben Simmons,Out,Personal Reasons
1/25/2022,BRK,David Duke Jr.,Out,G League - Two-Way
1/25/2022,BRK,Kevin Durant,Out,Injury/Illness - Left Knee; MCL Sprain
1/25/2022,BRK,Joe Harris,Out,Injury/Illness - Left Ankle; Surgery
1/25/2022,BRK,Kyrie Irving,Out,Ineligible To Play
1/25/2022,BRK,Paul Millsap,Out,Personal Reasons
1/25/2022,LAL,Sekou Doumbouya,Out,Health and Safety Protocols
1/25/2022,LAL,Mason Jones,Out,G League - Two-Way
1/25/2022,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
1/25/2022,BOS,Bol Bol,Out,Injury/Illness - Right Foot; Surgery
1/25/2022,BOS,P.J. Dozier,Out,Injury/Illness - Left ACL; Surgery
1/25/2022,BOS,Bruno Fernando,Out,G League - On Assignment
1/25/2022,BOS,Sam Hauser,Out,G League - Two-Way
1/25/2022,BOS,Brodric Thomas,Out,G League - Two-Way
1/25/2022,SAC,De'Aaron Fox,Out,Injury/Illness - Left Ankle; Soreness
1/25/2022,SAC,Chimezie Metu,Out,Injury/Illness - Left Knee; Soreness
1/25/2022,HOU,Usman Garuba,Out,Injury/Illness - Left Wrist; Injury
1/25/2022,HOU,Daishen Nix,Out,G League - Two-Way
1/25/2022,HOU,Trevelin Queen,Out,G League - Two-Way
1/25/2022,SAS,Keita Bates-Diop,Out,Health and Safety Protocols
1/25/2022,SAS,Devontae Cacok,Out,G League - Two-Way
1/25/2022,SAS,Zach Collins,Out,G League - On Assignment
1/25/2022,SAS,Joshua Primo,Out,G League - On Assignment
1/25/2022,SAS,Joe Wieskamp,Out,G League - Two-Way
1/25/2022,DAL,Sterling Brown,Out,Injury/Illness - Left Foot; Soreness
1/25/2022,GSW,Draymond Green,Out,Injury/Illness - Left L5-s1; Disk - Injury Recovery
1/25/2022,GSW,Andre Iguodala,Out,Injury/Illness - Left Hip; Injury Management
1/25/2022,GSW,Klay Thompson,Questionable,Injury/Illness - Left Knee; Soreness
1/25/2022,GSW,James Wiseman,Out,Injury/Illness - Right Knee; Injury Recovery
1/25/2022,MIN,Patrick Beverley,Questionable,Injury/Illness - Right Ankle; Sprain
1/25/2022,MIN,Leandro Bolmaro,Out,G League - On Assignment
1/25/2022,POR,Robert Covington,Probable,Injury/Illness - Left Fifth Finger; dislocation
1/25/2022,POR,Damian Lillard,Out,Injury/Illness - Core; muscle recovery
1/25/2022,POR,Nassir Little,Probable,Injury/Illness - Right Knee; acute patellar tendinopathy/contusion
1/25/2022,POR,Larry Nance Jr.,Out,Injury/Illness - Right Knee; inflammation
1/25/2022,POR,Dennis Smith Jr.,Probable,Injury/Illness - Right Ankle; sprain
1/25/2022,POR,Cody Zeller,Out,Injury/Illness - Right Knee; patellar fracture
1/26/2022,CHO,Gordon Hayward,Out,Health and Safety Protocols
1/26/2022,CHO,Arnoldas Kulboka,Out,G League - Two-Way
1/26/2022,CHO,Scottie Lewis,Out,G League - Two-Way
1/26/2022,CHO,Jalen McDaniels,Out,Injury/Illness - Left Ankle; Sprain
1/26/2022,IND,Malcolm Brogdon,Out,Injury/Illness - Right Achilles; Sore
1/26/2022,IND,T.J. McConnell,Out,Injury/Illness - Right Wrist; Ligament Surgery
1/26/2022,IND,Domantas Sabonis,Out,Injury/Illness - Left Ankle; Sprain
1/26/2022,IND,Myles Turner,Out,Injury/Illness - Left Foot; Stress Reaction
1/26/2022,IND,T.J. Warren,Out,Injury/Illness - Left Navicular; Fracture
1/26/2022,ORL,Michael Carter-Williams,Out,Injury/Illness - Left Ankle; Injury recovery
1/26/2022,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Injury recovery
1/26/2022,ORL,R.J. Hampton,Out,Injury/Illness - Left Knee; MCL sprain; bone bruise
1/26/2022,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury recovery
1/26/2022,ORL,E'Twaun Moore,Out,Injury/Illness - Left Knee; Sprain
1/26/2022,CLE,Lauri Markkanen,Out,Injury/Illness - Right Ankle; Sprain
1/26/2022,CLE,RJ Nembhard Jr.,Out,G League - Two-Way
1/26/2022,CLE,Ricky Rubio,Out,Injury/Illness - Left Knee; ACL Tear
1/26/2022,CLE,Collin Sexton,Out,Injury/Illness - Left Knee; Meniscal Tear
1/26/2022,MIL,Grayson Allen,Out,League Suspension
1/26/2022,MIL,Brook Lopez,Out,Injury/Illness - Back; Surgery
1/26/2022,MIL,Wesley Matthews,Out,Injury/Illness - Left Knee; Contusion
1/26/2022,MIL,Lindell Wigginton,Out,Health and Safety Protocols
1/26/2022,MIA,Kyle Lowry,Out,Personal Reasons
1/26/2022,MIA,Markieff Morris,Out,Return to Competition Reconditioning
1/26/2022,MIA,KZ Okpala,Out,Injury/Illness - Right Wrist; Sprain
1/26/2022,MIA,Victor Oladipo,Out,Injury/Illness - Right Knee; Injury Recovery
1/26/2022,MIA,Chris Silva,Out,Ineligible To Play
1/26/2022,NYK,Ryan Arcidiacono,Out,Injury/Illness - Right Ankle; Sprained
1/26/2022,NYK,Nerlens Noel,Out,Injury/Illness - Left Knee; Sore
1/26/2022,NYK,Derrick Rose,Out,Injury/Illness - Right Ankle; Surgery
1/26/2022,NYK,Luka Samanic,Out,G League - Two-Way
1/26/2022,SAC,Terence Davis,Out,Injury/Illness - Right Wrist; Soreness
1/26/2022,SAC,De'Aaron Fox,Out,Injury/Illness - Left Ankle; Soreness
1/26/2022,SAC,Chimezie Metu,Out,Injury/Illness - Left Knee; Soreness
1/26/2022,BRK,Nic Claxton,Out,"Injury/Illness - Left Hamstring; Tightness, Injury Management"
1/26/2022,BRK,David Duke Jr.,Out,G League - Two-Way
1/26/2022,BRK,Kevin Durant,Out,Injury/Illness - Left Knee; MCL Sprain
1/26/2022,BRK,James Harden,Out,Injury/Illness - Left Hamstring; Tightness
1/26/2022,BRK,Joe Harris,Out,Injury/Illness - Left Ankle; Surgery
1/26/2022,BRK,Kyrie Irving,Out,Ineligible To Play
1/26/2022,BRK,Paul Millsap,Out,Personal Reasons
1/26/2022,BRK,Day'Ron Sharpe,Out,Injury/Illness - N/A; Illness (non-Covid)
1/26/2022,DEN,Vlatko Cancar,Out,Injury/Illness - Right Foot; Surgery
1/26/2022,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery/Health and Safety Protocols
1/26/2022,DEN,Michael Porter Jr.,Out,Injury/Illness - Lumbar Spine; Surgery
1/26/2022,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Bone Contusion
1/26/2022,CHI,Alex Caruso,Out,Injury/Illness - Right Wrist; Fracture
1/26/2022,CHI,Derrick Jones Jr.,Out,Injury/Illness - Right Knee; Hyperextension
1/26/2022,CHI,Marko Simonovic,Out,G League - On Assignment
1/26/2022,CHI,Patrick Williams,Out,Injury/Illness - Left Wrist; Ligament Tear
1/26/2022,TOR,Khem Birch,Out,Injury/Illness - Nose; Fracture
1/26/2022,TOR,Isaac Bonga,Out,G League - On Assignment
1/26/2022,TOR,Goran Dragic,Out,Not With Team
1/26/2022,TOR,David Johnson,Out,G League - Two-Way
1/26/2022,TOR,Fred VanVleet,Out,Injury/Illness - Right Knee; Soreness
1/26/2022,MEM,Kyle Anderson,Out,Health and Safety Protocols
1/26/2022,MEM,Desmond Bane,Questionable,Health and Safety Protocols
1/26/2022,MEM,Dillon Brooks,Out,Injury/Illness - Left Ankle; Sprain
1/26/2022,MEM,Brandon Clarke,Questionable,Injury/Illness - Back; Soreness
1/26/2022,MEM,Tyus Jones,Out,Health and Safety Protocols
1/26/2022,MEM,Tyrell Terry,Out,G League - Two-Way
1/26/2022,SAS,Keita Bates-Diop,Out,Health and Safety Protocols
1/26/2022,SAS,Devontae Cacok,Out,G League - Two-Way
1/26/2022,SAS,Zach Collins,Out,G League - On Assignment
1/26/2022,DAL,Sterling Brown,Out,Injury/Illness - Left Foot; Soreness
1/26/2022,DAL,Tim Hardaway Jr.,Out,Injury/Illness - Left Foot; Fifth Metatarsal Fracture
1/26/2022,POR,Robert Covington,Out,Injury/Illness - Right Knee; Grade 1 MCL sprain
1/26/2022,POR,Damian Lillard,Out,Injury/Illness - Core; muscle recovery
1/26/2022,POR,Nassir Little,Out,Injury/Illness - Left Shoulder; strain
1/26/2022,POR,Larry Nance Jr.,Out,Injury/Illness - Right Knee; inflammation
1/26/2022,POR,Dennis Smith Jr.,Questionable,Injury/Illness - Right Ankle; sprain
1/26/2022,POR,Cody Zeller,Out,Injury/Illness - Right Knee; patellar fracture
1/26/2022,PHO,Deandre Ayton,Out,Injury/Illness - Right Ankle; Sprain
1/26/2022,PHO,Jae Crowder,Out,Injury/Illness - Left Wrist; Contusion
1/26/2022,PHO,Frank Kaminsky,Out,Injury/Illness - Right Knee; Stress reaction
1/26/2022,PHO,JaVale McGee,Out,Injury/Illness - Left Knee; Soreness
1/26/2022,PHO,Abdel Nader,Out,Injury/Illness - Right Knee; Injury management
1/26/2022,PHO,Cameron Payne,Out,Injury/Illness - Right Wrist; Sprain
1/26/2022,PHO,Dario Saric,Out,Injury/Illness - Right Acl; Tear
1/26/2022,UTA,Rudy Gobert,Out,Injury/Illness - Left Calf; Strain
1/26/2022,UTA,Donovan Mitchell,Out,Injury/Illness - N/A; Concussion Protocol
1/27/2022,LAL,Sekou Doumbouya,Out,G League - Two-Way
1/27/2022,LAL,LeBron James,Out,Injury/Illness - Left Knee; Soreness
1/27/2022,LAL,Mason Jones,Out,G League - Two-Way
1/27/2022,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
1/27/2022,PHI,Seth Curry,Out,Injury/Illness - Left Ankle; Soreness
1/27/2022,PHI,Shake Milton,Out,Injury/Illness - Back; Contusion
1/27/2022,PHI,Paul Reed,Out,G League - On Assignment
1/27/2022,PHI,Ben Simmons,Out,Personal Reasons
1/27/2022,PHI,Jaden Springer,Out,G League - On Assignment
1/27/2022,GSW,Draymond Green,Out,Injury/Illness - Left L5-s1; Disc - Injury Recovery
1/27/2022,GSW,Andre Iguodala,Out,Injury/Illness - Left Hip; Injury Management
1/27/2022,GSW,Quinndary Weatherspoon,Out,G League - Two-Way
1/27/2022,GSW,James Wiseman,Out,Injury/Illness - Right Knee; Injury Recovery
1/27/2022,MIN,Patrick Beverley,Questionable,Injury/Illness - Right Ankle; Sprain
1/27/2022,MIN,Leandro Bolmaro,Out,G League - On Assignment
1/27/2022,MIN,Jaylen Nowell,Questionable,Injury/Illness - Sacrum; Contusion
1/27/2022,MIN,McKinley Wright IV,Out,G League - Two-Way
1/28/2022,DET,Jerami Grant,Out,Return to Competition Reconditioning
1/28/2022,DET,Isaiah Livers,Out,Injury/Illness - Right Foot; Injury Recovery
1/28/2022,DET,Kelly Olynyk,Out,Health and Safety Protocols
1/28/2022,DET,Jamorko Pickett,Out,G League - Two-Way
1/28/2022,DET,Chris Smith,Out,G League - Two-Way
1/28/2022,ORL,Michael Carter-Williams,Out,Injury/Illness - Left Ankle; Injury recovery
1/28/2022,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Injury recovery
1/28/2022,ORL,R.J. Hampton,Out,Injury/Illness - Left Knee; MCL sprain; bone bruise
1/28/2022,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury recovery
1/28/2022,ORL,E'Twaun Moore,Out,Injury/Illness - Left Knee; Sprain
1/28/2022,BOS,Bol Bol,Out,Injury/Illness - Right Foot; Surgery
1/28/2022,BOS,P.J. Dozier,Out,Injury/Illness - Left ACL; Surgery
1/28/2022,BOS,Brodric Thomas,Out,G League - Two-Way
1/28/2022,CHO,Vernon Carey Jr.,Out,G League - On Assignment
1/28/2022,CHO,Gordon Hayward,Out,Health and Safety Protocols
1/28/2022,CHO,Kai Jones,Out,G League - On Assignment
1/28/2022,CHO,Arnoldas Kulboka,Out,G League - Two-Way
1/28/2022,CHO,Scottie Lewis,Out,G League - Two-Way
1/28/2022,CHO,Jalen McDaniels,Out,Injury/Illness - Left Ankle; Sprain
1/28/2022,CHO,Kelly Oubre Jr.,Out,Injury/Illness - Left Ankle; Sprain
1/28/2022,LAL,Anthony Davis,Out,Injury/Illness - Right Wrist; Soreness
1/28/2022,LAL,Sekou Doumbouya,Out,G League - Two-Way
1/28/2022,LAL,LeBron James,Out,Injury/Illness - Left Knee; Soreness/effusion
1/28/2022,LAL,Mason Jones,Out,G League - Two-Way
1/28/2022,LAL,Malik Monk,Out,Injury/Illness - Left Groin; Soreness
1/28/2022,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
1/28/2022,DEN,Will Barton,Out,Injury/Illness - Non-covid; Illness
1/28/2022,DEN,Vlatko Cancar,Out,Injury/Illness - Right Foot; Surgery
1/28/2022,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery/Health and Safety Protocols
1/28/2022,DEN,Michael Porter Jr.,Out,Injury/Illness - Lumbar Spine; Surgery
1/28/2022,NOP,Brandon Ingram,Out,Injury/Illness - Right Ankle; Sprain
1/28/2022,NOP,Kira Lewis Jr.,Out,Injury/Illness - Right Knee ALC/MCL; Sprain
1/28/2022,NOP,Didi Louzada,Out,Health and Safety Protocols
1/28/2022,NOP,Trey Murphy III,Out,Health and Safety Protocols
1/28/2022,NOP,Jonas Valanciunas,Out,Injury/Illness - Non-covid; Illness
1/28/2022,NOP,Zion Williamson,Out,Injury/Illness - Right Foot; Fracture
1/28/2022,IND,Malcolm Brogdon,Out,Injury/Illness - Right Achilles; Sore
1/28/2022,IND,T.J. McConnell,Out,Injury/Illness - Right Wrist; Ligament Surgery
1/28/2022,IND,Myles Turner,Out,Injury/Illness - Left Foot; Stress Reaction
1/28/2022,IND,T.J. Warren,Out,Injury/Illness - Left Navicular; Fracture
1/28/2022,OKC,Derrick Favors,Out,Injury/Illness - Lower Back; Soreness
1/28/2022,OKC,Vit Krejci,Out,Injury/Illness - Right Ankle; Sprain
1/28/2022,OKC,Aleksej Pokusevski,Out,G League - On Assignment
1/28/2022,OKC,Isaiah Roby,Out,G League - On Assignment
1/28/2022,OKC,Paul Watson,Out,G League - Two-Way
1/28/2022,MIA,Kyle Lowry,Out,Personal Reasons
1/28/2022,MIA,Markieff Morris,Out,Return to Competition Reconditioning
1/28/2022,MIA,KZ Okpala,Out,Injury/Illness - Right Wrist; Sprain
1/28/2022,MIA,Victor Oladipo,Out,Injury/Illness - Right Knee; Injury Recovery
1/28/2022,MIA,Chris Silva,Out,Ineligible To Play
1/28/2022,HOU,Usman Garuba,Out,Injury/Illness - Left Wrist; Fracture
1/28/2022,HOU,Daishen Nix,Out,G League - Two-Way
1/28/2022,HOU,Kevin Porter Jr.,Out,Health and Safety Protocols
1/28/2022,HOU,Trevelin Queen,Out,G League - Two-Way
1/28/2022,POR,Robert Covington,Questionable,Injury/Illness - Right Knee; MCL sprain
1/28/2022,POR,CJ Elleby,Doubtful,Injury/Illness - Left Hamstring; strain
1/28/2022,POR,Damian Lillard,Out,Injury/Illness - Core; muscle recovery
1/28/2022,POR,Nassir Little,Out,Injury/Illness - Left Shoulder; labral tear
