Date,Team,B2B,Player,Opp,Off_PTS,Off_L5_PTS,AVG_PTS_H2H,Def_PTS,Def_L5_PTS
03/04/2025,BRK,0,Dennis Schroder,SAS,17.666666666666668,17.8,15.714285714285714,14.77922077922078,15.2
03/04/2025,GSW,1,Dennis Schroder,NYK,10.16,9.2,9.0,13.508928571428571,15.4
03/04/2025,PHO,0,Tyus Jones,LAC,10.42622950819672,8.6,7.833333333333333,15.308641975308642,11.4
03/04/2025,TOR,0,Davion Mitchell,ORL,5.8125,7.2,2.8,17.175675675675677,23.2
03/04/2025,MIN,1,Mike Conley,PHI,7.945454545454545,7.2,7.25,16.2625,17.2
03/04/2025,TOR,0,Jamal Shead,ORL,5.728813559322034,6.2,7.0,17.175675675675677,23.2
03/04/2025,LAC,0,Kris Dunn,PHO,6.090909090909091,9.8,3.7142857142857135,17.0,7.8
03/04/2025,ORL,0,Anthony Black,TOR,8.737704918032787,8.4,6.0,15.670588235294115,16.2
03/04/2025,LAL,0,D'Angelo Russell,NOP,11.966666666666669,10.0,13.666666666666666,14.357142857142858,16.0
03/04/2025,BRK,0,D'Angelo Russell,SAS,10.291666666666666,9.6,13.666666666666666,14.77922077922078,15.2
03/04/2025,LAL,0,D'Angelo Russell,NOP,11.966666666666669,10.0,15.166666666666666,14.357142857142858,16.0
03/04/2025,BRK,0,D'Angelo Russell,SAS,10.291666666666666,9.6,15.166666666666666,14.77922077922078,15.2
03/04/2025,NOP,0,Jose Alvarado,LAL,8.044444444444444,6.4,7.875,14.68421052631579,9.4
03/04/2025,MIL,0,Ryan Rollins,ATL,3.692307692307693,3.0,1.8333333333333333,16.367088607594937,19.2
03/04/2025,LAC,0,Bones Hyland,PHO,2.88,2.4,6.285714285714286,17.0,7.8
03/04/2025,NYK,1,Cameron Payne,GSW,6.672413793103448,4.8,10.5,14.8,14.2
03/04/2025,CLE,0,Craig Porter Jr.,CHI,2.313725490196078,0.4,3.8,16.441860465116278,14.0
03/04/2025,HOU,1,Aaron Holiday,IND,3.596774193548387,4.6,6.25,15.790123456790123,11.4
03/04/2025,PHO,0,Monte Morris,LAC,3.3448275862068964,0.0,2.2857142857142856,15.308641975308642,11.4
03/04/2025,MIL,0,Delon Wright,ATL,1.3,0.2,3.857142857142857,16.367088607594937,19.2
03/04/2025,NYK,1,Delon Wright,GSW,0.4,0.0,3.857142857142857,14.8,14.2
03/04/2025,LAL,0,Gabe Vincent,NOP,5.160714285714286,4.8,2.75,14.357142857142858,16.0
03/04/2025,LAC,0,Patty Mills,PHO,0.8333333333333334,1.2,0.8,17.0,7.8
03/04/2025,PHO,0,Collin Gillespie,LAC,2.0869565217391304,4.2,1.4285714285714286,15.308641975308642,11.4
03/04/2025,PHI,1,Reggie Jackson,MIN,2.7755102040816326,5.8,4.636363636363637,14.975308641975309,16.0
03/04/2025,CHI,0,Jevon Carter,CLE,1.7666666666666666,2.6,4.888888888888889,15.577464788732394,7.6
03/04/2025,ORL,0,Cory Joseph,TOR,1.1746031746031746,2.6,5.4,15.670588235294115,16.2
03/04/2025,SAS,0,Jordan McLaughlin,BRK,0.5,1.2,0.5,15.670731707317072,12.0
03/04/2025,PHO,0,Vasilije Micic,LAC,0.0,0.0,7.4,15.308641975308642,11.4
03/04/2025,SAS,0,Chris Paul,BRK,8.966666666666667,8.2,,15.670731707317072,12.0
03/04/2025,LAC,0,Ben Simmons,PHO,5.666666666666667,4.4,,17.0,7.8
03/04/2025,BRK,0,Ben Simmons,SAS,5.666666666666667,3.2,,14.77922077922078,15.2
03/04/2025,CHI,0,Tre Jones,CLE,8.2,10.0,,15.577464788732394,7.6
03/04/2025,SAS,0,Tre Jones,BRK,4.392857142857143,7.6,,15.670731707317072,12.0
03/04/2025,ATL,0,Keaton Wallace,MIL,3.789473684210526,1.2,,17.337349397590362,15.0
03/04/2025,BRK,0,Killian Hayes,SAS,9.0,9.8,,14.77922077922078,15.2
03/04/2025,MIN,1,Rob Dillingham,PHI,4.244897959183674,4.8,,16.2625,17.2
03/04/2025,NOP,0,Elfrid Payton,LAL,6.714285714285714,6.4,,14.68421052631579,9.4
03/04/2025,HOU,1,Reed Sheppard,IND,2.8666666666666667,6.2,,15.790123456790123,11.4
03/04/2025,GSW,1,Pat Spencer,NYK,1.7906976744186047,1.6,,16.2625,21.6
03/04/2025,GSW,1,Yuri Collins,NYK,1.0,1.0,,16.2625,21.6
03/04/2025,GSW,1,Reece Beekman,NYK,1.0,1.0,,16.2625,21.6
03/04/2025,BRK,0,Reece Beekman,SAS,1.5151515151515151,1.4,,14.77922077922078,15.2
03/04/2025,PHI,1,Jeff Dowtin Jr.,MIN,2.8157894736842106,4.2,,14.975308641975309,16.0
03/04/2025,MIN,1,Daishen Nix,PHI,0.0833333333333333,0.2,,16.2625,17.2
03/04/2025,NYK,1,Tyler Kolek,GSW,0.8688524590163934,0.0,,14.8,14.2
03/04/2025,CHI,0,Jahmir Young,CLE,0.0,0.0,,15.577464788732394,7.6
03/04/2025,LAL,0,Quincy Olivari,NOP,0.3333333333333333,0.0,,14.357142857142858,16.0
03/04/2025,LAC,0,Norman Powell,PHO,23.27659574468085,22.2,13.5,14.5,18.8
03/04/2025,HOU,1,Jalen Green,IND,21.40322580645161,20.0,15.4,14.27027027027027,16.4
03/04/2025,MIN,1,Anthony Edwards,PHI,26.983606557377048,19.4,25.25,14.02608695652174,20.8
03/04/2025,PHI,1,Quentin Grimes,MIN,16.25,20.0,10.666666666666666,14.448,16.4
03/04/2025,CHI,0,Coby White,CLE,18.089285714285715,21.8,20.0,14.04424778761062,21.6
03/04/2025,ATL,0,Caris LeVert,MIL,16.8,20.2,8.714285714285714,13.901785714285714,19.2
03/04/2025,CLE,0,Caris LeVert,CHI,10.210526315789474,4.2,11.857142857142858,14.782051282051285,15.8
03/04/2025,PHO,0,Devin Booker,LAC,25.857142857142858,23.0,26.33333333333333,13.1858407079646,12.6
03/04/2025,LAC,0,Bogdan Bogdanovic,PHO,10.88888888888889,11.6,18.166666666666668,14.5,18.8
03/04/2025,ATL,0,Bogdan Bogdanovic,MIL,7.741935483870968,6.0,18.166666666666668,13.901785714285714,19.2
03/04/2025,LAC,0,Bogdan Bogdanovic,PHO,10.88888888888889,11.6,15.6,14.5,18.8
03/04/2025,ATL,0,Bogdan Bogdanovic,MIL,7.741935483870968,6.0,15.6,13.901785714285714,19.2
03/04/2025,MIL,0,Gary Trent Jr.,ATL,10.642857142857142,14.2,12.88888888888889,14.73015873015873,13.4
03/04/2025,CLE,0,Donovan Mitchell,CHI,24.33333333333333,28.0,30.857142857142858,13.023255813953488,13.6
03/04/2025,PHO,0,Bradley Beal,LAC,17.627906976744185,19.4,16.285714285714285,13.1858407079646,12.6
03/04/2025,ATL,0,Dyson Daniels,MIL,13.724137931034482,13.6,10.2,13.901785714285714,19.2
03/04/2025,LAC,0,Amir Coffey,PHO,10.233333333333333,10.0,8.11111111111111,14.5,18.8
03/04/2025,SAS,0,Devin Vassell,BRK,15.866666666666667,20.2,22.25,13.432203389830509,19.0
03/04/2025,MIN,1,Donte DiVincenzo,PHI,11.295454545454543,17.0,13.181818181818182,14.02608695652174,20.8
03/04/2025,GSW,1,Buddy Hield,NYK,11.596774193548388,12.4,7.083333333333333,13.508928571428571,15.4
03/04/2025,LAC,0,Kevin Porter Jr.,PHO,9.108695652173912,8.0,15.75,14.5,18.8
03/04/2025,MIL,0,Kevin Porter Jr.,ATL,8.2,8.8,15.75,14.73015873015873,13.4
03/04/2025,LAC,0,Kevin Porter Jr.,PHO,9.108695652173912,8.0,11.4,14.5,18.8
03/04/2025,MIL,0,Kevin Porter Jr.,ATL,8.2,8.8,11.4,14.73015873015873,13.4
03/04/2025,NOP,0,Brandon Boston Jr.,LAL,10.181818181818182,6.6,2.0,14.031746031746032,8.4
03/04/2025,LAL,0,Max Christie,NOP,8.297872340425531,10.4,3.875,14.856,18.6
03/04/2025,CLE,0,Ty Jerome,CHI,12.070175438596491,19.0,8.75,13.023255813953488,13.6
03/04/2025,GSW,1,De'Anthony Melton,NYK,10.333333333333334,10.2,2.4,13.508928571428571,15.4
03/04/2025,MIN,1,Nickeil Alexander-Walker,PHI,9.444444444444445,13.4,7.75,14.02608695652174,20.8
03/04/2025,NOP,0,Jordan Hawkins,LAL,9.392156862745098,14.2,4.5,14.031746031746032,8.4
03/04/2025,PHO,0,Grayson Allen,LAC,10.62,8.6,8.625,13.1858407079646,12.6
03/04/2025,MIL,0,A.J. Green,ATL,7.581818181818182,7.4,4.857142857142857,14.73015873015873,13.4
03/04/2025,ATL,0,Terance Mann,MIL,8.6,12.0,9.125,13.901785714285714,19.2
03/04/2025,LAC,0,Terance Mann,PHO,5.717948717948718,3.2,9.125,14.5,18.8
03/04/2025,ATL,0,Terance Mann,MIL,8.6,12.0,8.75,13.901785714285714,19.2
03/04/2025,LAC,0,Terance Mann,PHO,5.717948717948718,3.2,8.75,14.5,18.8
03/04/2025,NYK,1,Miles McBride,GSW,8.086206896551724,8.6,12.75,14.207692307692309,4.4
03/04/2025,ORL,0,Kentavious Caldwell-Pope,TOR,8.40983606557377,7.6,12.0,13.766129032258064,14.8
03/04/2025,GSW,1,Moses Moody,NYK,8.862068965517242,9.4,5.0,13.508928571428571,15.4
03/04/2025,IND,1,Andrew Nembhard,HOU,8.163636363636364,7.6,8.25,13.449612403100776,13.4
03/04/2025,BRK,0,Shake Milton,SAS,6.419354838709677,12.6,7.833333333333333,14.023809523809524,22.0
03/04/2025,LAL,0,Shake Milton,NOP,2.607142857142857,3.6,7.833333333333333,14.856,18.6
03/04/2025,BRK,0,Shake Milton,SAS,6.419354838709677,12.6,4.428571428571429,14.023809523809524,22.0
03/04/2025,LAL,0,Shake Milton,NOP,2.607142857142857,3.6,4.428571428571429,14.856,18.6
03/04/2025,PHI,1,Lonnie Walker IV,MIN,4.833333333333333,5.8,4.25,14.448,16.4
03/04/2025,ATL,0,Garrison Mathews,MIL,5.403225806451613,2.2,0.75,13.901785714285714,19.2
03/04/2025,MIL,0,Andre Jackson Jr.,ATL,3.3833333333333333,0.0,1.1666666666666667,14.73015873015873,13.4
03/04/2025,CHI,0,Talen Horton-Tucker,CLE,4.508474576271187,5.6,10.6,14.04424778761062,21.6
03/04/2025,CLE,0,Sam Merrill,CHI,6.851851851851852,6.2,4.333333333333333,13.023255813953488,13.6
03/04/2025,TOR,0,Ja'Kobe Walter,ORL,7.173913043478261,8.0,8.0,12.428571428571429,10.2
03/04/2025,CHI,0,Dalen Terry,CLE,3.844827586206896,5.6,2.5,14.04424778761062,21.6
03/04/2025,IND,1,Ben Sheppard,HOU,5.055555555555555,6.0,1.25,13.449612403100776,13.4
03/04/2025,NYK,1,Landry Shamet,GSW,3.121212121212121,4.2,5.75,14.207692307692309,4.4
03/04/2025,CLE,0,Isaac Okoro,CHI,5.6571428571428575,5.2,7.625,13.023255813953488,13.6
03/04/2025,PHO,0,Josh Okogie,LAC,4.411764705882353,1.2,3.1666666666666665,13.1858407079646,12.6
03/04/2025,ORL,0,Gary Harris,TOR,2.621621621621621,0.0,3.8333333333333335,13.766129032258064,14.8
03/04/2025,SAS,0,Malaki Branham,BRK,2.431034482758621,0.6,3.0,13.432203389830509,19.0
03/04/2025,CHI,0,Chris Duarte,CLE,0.8372093023255814,0.0,2.25,14.04424778761062,21.6
03/04/2025,TOR,0,A.J. Lawson,ORL,2.6666666666666665,3.0,3.4,12.428571428571429,10.2
03/04/2025,SAS,0,Blake Wesley,BRK,1.75,1.0,2.0,13.432203389830509,19.0
03/04/2025,PHO,0,Damion Lee,LAC,0.9016393442622952,0.0,0.4,13.1858407079646,12.6
03/04/2025,BRK,0,Cam Thomas,SAS,16.419354838709676,8.0,,14.023809523809524,22.0
03/04/2025,NYK,1,Josh Hart,GSW,14.39655172413793,11.0,,14.207692307692309,4.4
03/04/2025,SAS,0,Stephon Castle,BRK,13.220338983050848,19.8,,13.432203389830509,19.0
03/04/2025,GSW,1,Brandin Podziemski,NYK,10.326530612244898,12.2,,13.508928571428571,15.4
03/04/2025,BRK,0,Keon Johnson,SAS,9.721311475409836,10.6,,14.023809523809524,22.0
03/04/2025,NOP,0,Jaylen Nowell,LAL,6.7,7.0,,14.031746031746032,8.4
03/04/2025,BRK,0,Tyrese Martin,SAS,6.0701754385964914,11.0,,14.023809523809524,22.0
03/04/2025,PHI,1,Jared Butler,MIN,4.8,3.6,,14.448,16.4
03/04/2025,NOP,0,Javonte Green,LAL,5.236363636363636,3.8,,14.031746031746032,8.4
03/04/2025,CLE,0,Javonte Green,CHI,3.0,3.0,,13.023255813953488,13.6
03/04/2025,GSW,1,Lindy Waters III,NYK,4.18,0.0,,13.508928571428571,15.4
03/04/2025,MIN,1,Jaylen Clark,PHI,2.9393939393939394,3.2,,14.02608695652174,20.8
03/04/2025,ORL,0,Trevelin Queen,TOR,3.0,1.2,,13.766129032258064,14.8
03/04/2025,MIL,0,AJ Johnson,ATL,1.25,2.6,,14.73015873015873,13.4
03/04/2025,MIN,1,Terrence Shannon Jr.,PHI,2.48,12.2,,14.02608695652174,20.8
03/04/2025,PHI,1,Lester Quinones,MIN,1.0,1.2,,14.448,16.4
03/04/2025,LAL,0,Jalen Hood-Schifino,NOP,0.6666666666666666,0.8,,14.856,18.6
03/04/2025,LAL,0,Bronny James,NOP,0.625,0.4,,14.856,18.6
03/04/2025,LAC,0,Cam Christie,PHO,0.7857142857142857,1.0,,14.5,18.8
03/04/2025,HOU,1,Jeenathan Williams,IND,1.0,1.8,,14.27027027027027,16.4
03/04/2025,NYK,1,Pacome Dadiet,GSW,0.6666666666666666,0.0,,14.207692307692309,4.4
03/04/2025,MIL,0,Stanley Umude,ATL,0.2926829268292683,0.4,,14.73015873015873,13.4
03/04/2025,IND,1,Johnny Furphy,HOU,1.0508474576271187,0.0,,13.449612403100776,13.4
03/04/2025,CLE,0,Jaylon Tyson,CHI,2.1403508771929824,1.2,,13.023255813953488,13.6
03/04/2025,TOR,0,Jared Rhoden,ORL,1.3333333333333333,1.3333333333333333,,12.428571428571429,10.2
03/04/2025,MIN,1,PJ Dozier,PHI,0.2333333333333333,0.0,,14.02608695652174,20.8
03/04/2025,SAS,0,David Duke Jr.,BRK,0.5555555555555556,0.4,,13.432203389830509,19.0
03/04/2025,BRK,0,Cui Yongxi,SAS,0.1666666666666666,0.4,,14.023809523809524,22.0
03/04/2025,MIN,1,Tristen Newton,PHI,0.0,0.0,,14.02608695652174,20.8
03/04/2025,IND,1,Tristen Newton,HOU,0.2727272727272727,0.0,,13.449612403100776,13.4
03/04/2025,ORL,0,Mac McClung,TOR,0.0,0.0,,13.766129032258064,14.8
03/04/2025,TOR,0,D.J. Carton,ORL,0.4285714285714285,0.0,,12.428571428571429,10.2
03/04/2025,LAL,0,LeBron James,NOP,24.946428571428573,27.8,26.375,16.644736842105264,18.2
03/04/2025,NOP,0,Brandon Ingram,LAL,21.05263157894737,13.8,18.83333333333333,14.757142857142858,20.6
03/04/2025,ORL,0,Franz Wagner,TOR,25.023255813953487,24.4,20.0,14.47945205479452,17.4
03/04/2025,NOP,0,Trey Murphy III,LAL,20.40816326530612,18.2,10.428571428571429,14.757142857142858,20.6
03/04/2025,CHI,0,Zach LaVine,CLE,23.976190476190474,26.4,18.5,14.35632183908046,21.4
03/04/2025,CLE,0,De'Andre Hunter,CHI,14.88888888888889,15.8,15.375,14.782051282051285,15.8
03/04/2025,ATL,0,De'Andre Hunter,MIL,18.0,17.4,15.375,13.675324675324676,10.2
03/04/2025,CLE,0,De'Andre Hunter,CHI,14.88888888888889,15.8,14.0,14.782051282051285,15.8
03/04/2025,ATL,0,De'Andre Hunter,MIL,18.0,17.4,14.0,13.675324675324676,10.2
03/04/2025,GSW,1,Jimmy Butler,NYK,14.818181818181818,8.6,20.4,14.716049382716047,14.0
03/04/2025,HOU,1,Amen Thompson,IND,12.96774193548387,10.6,9.75,14.61842105263158,13.4
03/04/2025,HOU,1,Dillon Brooks,IND,12.81967213114754,12.0,12.25,14.61842105263158,13.4
03/04/2025,MIL,0,Taurean Prince,ATL,7.933333333333334,7.0,8.0,15.935064935064934,16.2
03/04/2025,NYK,1,Mikal Bridges,GSW,17.37704918032787,15.4,17.2,13.35897435897436,15.8
03/04/2025,CLE,0,Max Strus,CHI,8.84375,11.0,13.166666666666666,14.782051282051285,15.8
03/04/2025,LAC,0,Kawhi Leonard,PHO,18.1,23.4,19.2,13.16216216216216,17.4
03/04/2025,TOR,0,RJ Barrett,ORL,20.84313725490196,19.8,20.2,11.948717948717947,16.4
03/04/2025,HOU,1,Cam Whitmore,IND,7.693877551020408,6.0,4.0,14.61842105263158,13.4
03/04/2025,ATL,0,Zaccharie Risacher,MIL,11.0,11.8,8.5,13.675324675324676,10.2
03/04/2025,ORL,0,Tristan Da Silva,TOR,7.419354838709677,3.8,12.0,14.47945205479452,17.4
03/04/2025,PHO,0,Royce O'Neale,LAC,9.625,9.2,11.333333333333334,13.74698795180723,16.2
03/04/2025,BRK,0,Ziaire Williams,SAS,8.584905660377359,12.0,4.8,14.049382716049385,13.4
03/04/2025,LAC,0,Derrick Jones Jr.,PHO,10.350877192982455,9.8,10.0,13.16216216216216,17.4
03/04/2025,SAS,0,Keldon Johnson,BRK,12.192982456140353,14.0,18.25,12.775280898876405,10.0
03/04/2025,GSW,1,Kevin Knox,NYK,4.0,3.8,2.4,14.716049382716047,14.0
03/04/2025,LAL,0,Cam Reddish,NOP,1.9807692307692308,0.0,1.5,16.644736842105264,18.2
03/04/2025,SAS,0,Julian Champagnie,BRK,9.9,8.6,5.6,12.775280898876405,10.0
03/04/2025,CHI,0,Julian Phillips,CLE,4.327868852459017,4.0,2.5,14.35632183908046,21.4
03/04/2025,ORL,0,Jett Howard,TOR,3.5806451612903225,3.6,2.0,14.47945205479452,17.4
03/04/2025,HOU,1,Jae'Sean Tate,IND,2.370967741935484,1.8,2.5,14.61842105263158,13.4
03/04/2025,MIL,0,MarJon Beauchamp,ATL,1.1555555555555554,1.8,5.428571428571429,15.935064935064934,16.2
03/04/2025,LAC,0,MarJon Beauchamp,PHO,1.5,1.8,5.428571428571429,13.16216216216216,17.4
03/04/2025,ORL,0,Caleb Houstan,TOR,1.806451612903225,1.0,2.5,14.47945205479452,17.4
03/04/2025,CHI,0,Torrey Craig,CLE,2.066666666666667,6.2,1.3333333333333333,14.35632183908046,21.4
03/04/2025,IND,1,Aaron Nesmith,HOU,5.767441860465116,15.8,9.0,13.149253731343284,16.2
03/04/2025,MIL,0,Chris Livingston,ATL,0.4117647058823529,0.0,0.0,15.935064935064934,16.2
03/04/2025,LAL,0,Maxwell Lewis,NOP,0.1818181818181818,0.0,0.0,16.644736842105264,18.2
03/04/2025,BRK,0,Maxwell Lewis,SAS,0.6666666666666666,0.6,0.0,14.049382716049385,13.4
03/04/2025,LAL,0,Maxwell Lewis,NOP,0.1818181818181818,0.0,0.6,16.644736842105264,18.2
03/04/2025,BRK,0,Maxwell Lewis,SAS,0.6666666666666666,0.6,0.6,14.049382716049385,13.4
03/04/2025,GSW,1,Andrew Wiggins,NYK,16.41304347826087,17.6,,14.716049382716047,14.0
03/04/2025,MIL,0,Khris Middleton,ATL,12.608695652173912,12.6,,15.935064935064934,16.2
03/04/2025,LAL,0,Dalton Knecht,NOP,8.862068965517242,9.0,,16.644736842105264,18.2
03/04/2025,PHI,1,Kelly Oubre Jr.,MIN,14.576271186440678,18.0,,13.123287671232877,18.0
03/04/2025,CHI,0,Matas Buzelis,CLE,6.950819672131147,13.4,,14.35632183908046,21.4
03/04/2025,NOP,0,Jamal Cain,LAL,2.25,1.4,,14.757142857142858,20.6
03/04/2025,PHO,0,Ryan Dunn,LAC,5.771929824561403,2.0,,13.74698795180723,16.2
03/04/2025,LAL,0,Armel Traore,NOP,0.5833333333333334,0.4,,16.644736842105264,18.2
03/04/2025,PHI,1,Caleb Martin,MIN,7.805555555555555,1.0,,13.123287671232877,18.0
03/04/2025,BRK,0,Dariq Whitehead,SAS,1.6956521739130437,3.0,,14.049382716049385,13.4
03/04/2025,PHI,1,Ricky Council IV,MIN,5.147540983606557,3.6,,13.123287671232877,18.0
03/04/2025,LAC,0,Jordan Miller,PHO,2.823529411764706,0.4,,13.16216216216216,17.4
03/04/2025,MIN,1,Josh Minott,PHI,1.3225806451612905,0.0,,13.866666666666667,14.6
03/04/2025,BRK,0,Jaylen Martin,SAS,0.3,0.0,,14.049382716049385,13.4
03/04/2025,MIN,1,Leonard Miller,PHI,0.4390243902439024,0.8,,13.866666666666667,14.6
03/04/2025,LAC,0,Trentyn Flowers,PHO,1.0,0.0,,13.16216216216216,17.4
03/04/2025,NYK,1,Matt Ryan,GSW,0.5384615384615384,0.6,,13.35897435897436,15.8
03/04/2025,MIN,1,Joe Ingles,PHI,0.3,0.0,,13.866666666666667,14.6
03/04/2025,SAS,0,Sidy Cissoko,BRK,0.5641025641025641,1.4,,12.775280898876405,10.0
03/04/2025,NYK,1,Jacob Toppin,GSW,0.12,0.0,,13.35897435897436,15.8
03/04/2025,SAS,0,Harrison Ingram,BRK,0.0,0.0,,12.775280898876405,10.0
03/04/2025,ORL,0,Paolo Banchero,TOR,24.24137931034483,30.0,24.285714285714285,15.037974683544304,19.4
03/04/2025,MIL,0,Giannis Antetokounmpo,ATL,29.45098039215686,26.6,29.88888888888889,14.4875,14.0
03/04/2025,SAS,0,Harrison Barnes,BRK,11.4,9.2,10.0,14.866666666666667,11.8
03/04/2025,SAS,0,Jeremy Sochan,BRK,11.341463414634148,11.2,6.5,14.866666666666667,11.8
03/04/2025,NOP,0,Zion Williamson,LAL,19.866666666666667,21.2,26.428571428571427,14.070422535211268,15.8
03/04/2025,MIL,0,Kyle Kuzma,ATL,15.0,13.6,22.75,14.4875,14.0
03/04/2025,PHO,0,Kevin Durant,LAC,26.857142857142858,26.2,25.375,13.25609756097561,16.2
03/04/2025,GSW,1,Draymond Green,NYK,8.450980392156863,12.8,6.75,14.814285714285717,17.6
03/04/2025,CLE,0,Georges Niang,CHI,8.72549019607843,10.2,10.1,14.6125,13.8
03/04/2025,ATL,0,Georges Niang,MIL,13.333333333333334,13.4,10.1,13.35135135135135,11.4
03/04/2025,CLE,0,Georges Niang,CHI,8.72549019607843,10.2,10.0,14.6125,13.8
03/04/2025,ATL,0,Georges Niang,MIL,13.333333333333334,13.4,10.0,13.35135135135135,11.4
03/04/2025,TOR,0,Scottie Barnes,ORL,19.346938775510203,14.4,15.833333333333334,12.905882352941177,12.4
03/04/2025,PHI,1,Paul George,MIN,14.148936170212766,13.6,15.6,13.406976744186046,15.2
03/04/2025,ORL,0,Jonathan Isaac,TOR,5.2,2.6,5.0,15.037974683544304,19.4
03/04/2025,HOU,1,Tari Eason,IND,8.357142857142858,8.4,11.75,14.525641025641026,12.0
03/04/2025,HOU,1,Jabari Smith Jr.,IND,7.813559322033898,10.0,15.4,14.525641025641026,12.0
03/04/2025,CLE,0,Dean Wade,CHI,5.7073170731707314,4.2,6.714285714285714,14.6125,13.8
03/04/2025,BRK,0,Jalen Wilson,SAS,9.147540983606556,9.8,8.0,13.493827160493828,14.0
03/04/2025,BRK,0,Dorian Finney-Smith,SAS,8.666666666666666,4.0,4.25,13.493827160493828,14.0
03/04/2025,LAL,0,Dorian Finney-Smith,NOP,6.8,6.2,4.25,13.632911392405065,15.4
03/04/2025,GSW,1,Kyle Anderson,NYK,4.2,2.4,5.5,14.814285714285717,17.6
03/04/2025,IND,1,Obi Toppin,HOU,10.0,8.2,6.75,12.6875,15.8
03/04/2025,SAS,0,Sandro Mamukelashvili,BRK,3.0,3.8,0.4,14.866666666666667,11.8
03/04/2025,BRK,0,Trendon Watford,SAS,6.571428571428571,9.4,5.5,13.493827160493828,14.0
03/04/2025,LAC,0,Nicolas Batum,PHO,3.3389830508474576,4.0,3.1666666666666665,14.625,11.4
03/04/2025,TOR,0,Chris Boucher,ORL,8.229508196721312,1.6,1.8333333333333333,12.905882352941177,12.4
03/04/2025,PHI,1,KJ Martin,MIN,5.5,3.0,8.5,13.406976744186046,15.2
03/04/2025,NOP,0,Jeremiah Robinson-Earl,LAL,4.566666666666666,3.8,2.4285714285714284,14.070422535211268,15.8
03/04/2025,PHI,1,David Roddy,MIN,4.5,4.5,4.0,13.406976744186046,15.2
03/04/2025,ATL,0,David Roddy,MIL,2.392156862745098,0.0,4.0,13.35135135135135,11.4
03/04/2025,LAL,0,Jarred Vanderbilt,NOP,3.7777777777777777,7.2,8.25,13.632911392405065,15.4
03/04/2025,LAC,0,Kobe Brown,PHO,1.2244897959183674,0.0,0.5,14.625,11.4
03/04/2025,IND,1,Jarace Walker,HOU,5.220338983050848,1.0,1.75,12.6875,15.8
03/04/2025,HOU,1,Jeff Green,IND,1.85483870967742,3.6,2.2,14.525641025641026,12.0
03/04/2025,PHO,0,Bol Bol,LAC,3.508771929824561,14.8,2.571428571428572,13.25609756097561,16.2
03/04/2025,CLE,0,JT Thor,CHI,1.0769230769230769,0.0,2.5,14.6125,13.8
03/04/2025,PHO,0,Oso Ighodaro,LAC,2.3833333333333333,0.0,1.0,13.25609756097561,16.2
03/04/2025,ATL,0,Dominick Barlow,MIL,1.5526315789473684,1.2,3.75,13.35135135135135,11.4
03/04/2025,IND,1,James Johnson,HOU,0.1333333333333333,0.0,0.4,12.6875,15.8
03/04/2025,NYK,1,OG Anunoby,GSW,15.586206896551724,19.4,,14.734177215189874,26.2
03/04/2025,MIN,1,Julius Randle,PHI,18.82,18.0,,14.32967032967033,14.6
03/04/2025,CHI,0,Zach Collins,CLE,10.6,18.2,,15.026315789473683,23.4
03/04/2025,SAS,0,Zach Collins,BRK,3.7954545454545454,1.4,,13.394736842105264,15.6
03/04/2025,BRK,0,Cameron Johnson,SAS,16.01851851851852,16.0,,13.493827160493828,14.0
03/04/2025,MIN,1,Jaden McDaniels,PHI,12.253968253968257,18.4,,14.32967032967033,14.6
03/04/2025,IND,1,Pascal Siakam,HOU,20.55,21.6,,12.6875,15.8
03/04/2025,GSW,1,Quinten Post,NYK,7.333333333333333,10.2,,14.814285714285717,17.6
03/04/2025,GSW,1,Gui Santos,NYK,2.5689655172413794,5.6,,14.814285714285717,17.6
03/04/2025,GSW,1,Jackson Rowe,NYK,2.2857142857142856,2.0,,14.814285714285717,17.6
03/04/2025,CHI,0,E.J. Liddell,CLE,1.0714285714285714,0.0,,15.026315789473683,23.4
03/04/2025,NOP,0,Karlo Matkovic,LAL,3.4722222222222223,7.6,,14.070422535211268,15.8
03/04/2025,TOR,0,Jonathan Mogbo,ORL,5.117647058823529,5.0,,12.905882352941177,12.4
03/04/2025,CHI,0,Emanuel Miller,CLE,0.0,0.0,,15.026315789473683,23.4
03/04/2025,ATL,0,Mouhamed Gueye,MIL,3.071428571428572,6.2,,13.35135135135135,11.4
03/04/2025,MIL,0,Tyler Smith,ATL,1.2222222222222223,0.0,,14.4875,14.0
03/04/2025,PHI,1,Alex Reese,MIN,3.0,3.0,,13.406976744186046,15.2
03/04/2025,PHI,1,Chuma Okeke,MIN,0.0,0.0,,13.406976744186046,15.2
03/04/2025,LAL,0,Anthony Davis,NOP,24.568181818181817,27.0,22.428571428571427,15.25974025974026,14.8
03/04/2025,LAC,0,Ivica Zubac,PHO,15.76271186440678,19.4,16.333333333333332,15.780821917808218,17.6
03/04/2025,CLE,0,Jarrett Allen,CHI,13.59016393442623,13.6,14.875,15.197530864197532,14.6
03/04/2025,HOU,1,Alperen Sengun,IND,17.983870967741936,17.4,23.4,13.985507246376812,15.8
03/04/2025,MIL,0,Brook Lopez,ATL,12.666666666666666,15.4,13.1,14.671052631578949,14.6
03/04/2025,BRK,0,Nic Claxton,SAS,10.150943396226417,11.0,12.0,15.240506329113924,16.8
